create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.size,parameters.wintype.__current_case__,parameters.wintype.choice,parameters.wintype.offset,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-07-07 21:12:58.717206,slurm_normal,1499469489.0,0,,1.0,main_w3_handler0,3185672,16286657,False,,511,interval,10357279.roundup,slurm,,132112168.0,corral-repl,,"""f69dc2d6635811e79604005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30354166}]","""120""",1,1,120,32.0,,,1499469485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-07 23:20:04.187258,5613.0,4.0
2017-07-07 20:35:39.166831,slurm_normal,1499462100.0,0,,1.0,main_w4_handler1,3182887,16286487,False,,2678,interval,10356851.roundup,slurm,,132112168.0,corral-repl,,"""d1d87090635311e79935005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30353958}]","""120""",1,1,120,32.0,,,1499462094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-07 21:15:05.717139,5613.0,6.0
2017-07-13 17:04:48.476532,slurm_normal,1499965540.0,0,,1.0,main_w4_handler1,3182871,16335594,False,,1451,interval,10401136.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30478364}]","""120""",1,1,120,32.0,,39271909.0,1499965533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-13 17:05:51.335459,5613.0,7.0
2017-07-13 17:23:25.734058,slurm_normal,1499966629.0,0,,1.0,main_w4_handler0,3182871,16335714,False,,94,interval,10401477.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",,"[{'src': 'hda', 'id': 30478512}]","""120""",1,1,120,32.0,,39271909.0,1499966624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-13 17:23:52.499222,5613.0,5.0
2017-07-13 22:58:41.469999,slurm_normal,1499986856.0,0,,1.0,main_w3_handler1,3192435,16339393,False,,24069,interval,10405306.roundup,slurm,,132112168.0,corral-repl,,"""cbe93cf8681e11e7ab40005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30484565}]","""120""",1,1,120,32.0,,,1499986851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-13 23:00:59.314113,5613.0,5.0
2017-07-13 22:44:53.139030,slurm_normal,1499986031.0,0,,1.0,main_w4_handler1,3192435,16339303,False,,321,interval,10405202.roundup,slurm,,132112168.0,corral-repl,,"""ddb30a42681c11e7bd6d005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30484467}]","""120""",1,1,120,32.0,,,1499986026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-13 22:47:15.549737,5613.0,5.0
2017-07-17 16:49:28.831910,slurm_normal,1500310179.0,0,,1.0,main_w4_handler1,3182887,16362032,False,,379,interval,10424949.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30520526}]","""120""",1,1,120,32.0,,39271909.0,1500310174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-17 16:49:49.706908,5613.0,5.0
2017-07-17 17:16:06.397303,slurm_normal,1500311841.0,0,,1.0,main_w4_handler1,3182871,16362187,False,,2564,interval,10425112.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30520766}]","""120""",1,1,120,32.0,,39271909.0,1500311836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-17 17:17:24.552091,5613.0,5.0
2017-10-10 16:00:23.445964,slurm_normal,1507651277.0,0,,1.0,main_w4_handler0,3247345,17067588,False,,841,interval,11124965.roundup,slurm,,132112168.0,corral-repl,,"""18806a8cadd411e79385005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31632094}]","""120""",1,1,60,32.0,,,1507651272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-10-10 16:01:21.548904,5613.0,5.0
2017-07-20 17:44:41.194689,slurm_normal,1500573572.0,0,,1.0,main_w3_handler1,3182871,16377662,False,,28950,interval,10442317.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""",,"[{'src': 'hda', 'id': 30542515}]","""120""",1,1,120,32.0,,39271909.0,1500573565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-20 17:59:36.331970,5613.0,7.0
2017-10-18 18:05:44.725382,slurm_normal,1508350115.0,0,,1.0,main_w3_handler0,3291246,17135635,False,,66272,interval,11192400,slurm,,132112168.0,corral-repl,,"""dcf4f7bab42e11e7bc7a005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31743890}]","""120""",1,1,120,32.0,,,1508350109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-10-18 18:08:39.827671,5613.0,6.0
2017-07-25 18:33:30.186182,slurm_normal,1501007788.0,0,,1.0,main_w3_handler1,3202477,16416420,False,,10916,interval,10481521.roundup,slurm,,132112168.0,corral-repl,,"""bc838b36716711e7b05b005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30608187}]","""120""",1,1,120,32.0,,,1501007782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-25 18:36:34.795576,5613.0,6.0
2017-07-25 18:34:29.785019,slurm_normal,1501007874.0,0,,1.0,main_w3_handler0,3202477,16416462,False,,9925,interval,10481575.roundup,slurm,,132112168.0,corral-repl,,"""dffb144e716711e7a2dd005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30608236}]","""120""",1,1,120,32.0,,,1501007870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-25 18:38:02.494930,5613.0,4.0
2017-07-25 18:32:37.125170,slurm_normal,1501007757.0,0,,1.0,main_w4_handler0,3202477,16416383,False,,1413,interval,10481500.roundup,slurm,,132112168.0,corral-repl,,"""9bdc52aa716711e785ce005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30608143}]","""120""",1,1,120,32.0,,,1501007752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-25 18:36:03.274263,5613.0,5.0
2017-07-28 16:11:24.599234,slurm_normal,1501258387.0,0,,1.0,main_w3_handler1,3155105,16447020,False,,1874646,interval,10515027.roundup,slurm,,132112168.0,corral-repl,,"""6126cc0473af11e79318005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30658149}]","""120""",1,1,120,32.0,,,1501258379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-28 16:13:09.208484,5613.0,8.0
2017-08-01 08:43:28.847966,slurm_normal,1501577024.0,0,,1.0,main_w4_handler1,3208547,16475714,False,,25938132,bed,10544311.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30708805}]","""100000""",0,0,0,32.0,,39629837.0,1501577016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-08-01 08:43:48.601490,,8.0
2017-07-31 18:35:42.953580,slurm_normal,1501526250.0,0,,1.0,main_w4_handler1,3208008,16471665,False,,0,interval,10539936.roundup,slurm,,132112168.0,corral-repl,,"""0aef6270761f11e7940a005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30701716}]","""120""",1,1,60,32.0,,,1501526245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-31 18:37:35.983523,5613.0,5.0
2017-07-31 16:37:21.374781,slurm_normal,1501519138.0,0,,1.0,main_w3_handler1,3208008,16470384,False,,5347,interval,10538693.roundup,slurm,,132112168.0,corral-repl,,"""8082757e760e11e79b77005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30699718}]","""120""",1,1,60,32.0,,,1501519134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-31 16:39:02.520392,5613.0,4.0
2017-07-31 18:22:11.638141,slurm_normal,1501525432.0,0,,1.0,main_w4_handler1,3208008,16471516,False,,5347,interval,10539703.roundup,slurm,,132112168.0,corral-repl,,"""252da518761d11e784b2005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30701560}]","""120""",1,1,60,32.0,,,1501525426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-31 18:24:00.795501,5613.0,6.0
2017-07-31 19:48:44.151749,slurm_normal,1501530540.0,0,,1.0,main_w3_handler0,3208008,16472758,False,,10325,interval,10540938.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30701712}]","""120""",1,1,60,32.0,,39271909.0,1501530534.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-31 19:49:01.787608,5613.0,6.0
2017-07-31 22:19:57.844075,slurm_normal,1501539724.0,0,,1.0,main_w3_handler0,3208298,16473833,False,,115,interval,10542154.roundup,slurm,,132112168.0,corral-repl,,"""5d583afe763e11e7912c005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30705594}]","""120""",1,1,120,32.0,,,1501539719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-07-31 22:22:09.610833,5613.0,5.0
2017-08-01 07:51:59.652688,slurm_normal,1501573934.0,0,,1.0,main_w4_handler1,3208547,16475349,False,,24836988,bed,10543928.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30708242}]","""1000000""",0,0,0,32.0,,39629837.0,1501573927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-08-01 07:52:16.420486,,7.0
2017-08-01 16:28:28.884101,slurm_normal,1501605003.0,0,,1.0,main_w3_handler0,3158728,16479842,False,,255,interval,10548559.roundup,slurm,,132112168.0,corral-repl,,"""701dbbe476d611e79b0f005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30715162}]","""120""",1,1,60,32.0,,,1501604998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-08-01 16:30:06.656050,5613.0,5.0
2017-08-01 17:55:36.998466,slurm_normal,1501610150.0,0,,1.0,main_w3_handler1,3209396,16480474,False,,16,interval,10549244.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30716174}]","""120""",1,1,60,32.0,,39271909.0,1501610143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-08-01 17:55:51.606344,5613.0,7.0
2017-08-02 15:33:40.804983,slurm_normal,1501688376.0,0,,1.0,main_w3_handler1,3174058,16489597,False,,894,interval,10558757.roundup,slurm,,132112168.0,corral-repl,,"""eeb2cfd2779711e7bf0a005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30734237}]","""120""",1,1,24,32.0,,,1501688371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-08-02 15:39:41.249119,5613.0,5.0
2017-08-08 16:25:29.732204,slurm_normal,1502209557.0,0,,1.0,main_w4_handler0,3215543,16530967,False,,20251,interval,10600726.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30798618}]","""120""",1,1,60,32.0,,39758012.0,1502209542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-08-08 16:26:19.991043,5613.0,15.0
2017-08-08 16:51:26.730568,slurm_normal,1502211209.0,0,,1.0,main_w4_handler1,3215543,16531243,False,,13833,interval,10601220.roundup,slurm,,132112168.0,corral-repl,,"""cdddeb547c5911e7b149005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30799021}]","""120""",1,1,60,32.0,,,1502211192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-08-08 16:53:36.926776,5613.0,17.0
2017-08-08 17:12:17.302034,slurm_normal,1502212407.0,0,,1.0,main_w3_handler1,3216422,16531524,False,,91285,interval,10601509.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30799196}]","""120""",1,1,60,32.0,,39758012.0,1502212389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-08-08 17:13:34.131645,5613.0,18.0
2017-08-09 16:23:30.533339,slurm_normal,1502296032.0,0,,1.0,main_w3_handler1,3217624,16542167,False,,66151,interval,10612740.roundup,slurm,,132112168.0,corral-repl,,"""00499ee27d1f11e7b43b005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30815126}]","""120""",1,1,60,32.0,,,1502296025.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-08-09 16:27:16.183159,5613.0,7.0
2017-08-09 20:56:46.700924,slurm_normal,1502313254.0,0,,1.0,main_w4_handler0,3217624,16544383,False,,66571,interval,10614957.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 30815097}]","""120""",1,1,60,32.0,,39758012.0,1502313250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-08-09 21:29:45.828587,5613.0,4.0
2017-12-15 22:36:59.876192,slurm_normal,1513377435.0,0,,1.0,main_w4_handler1,3367480,17822755,False,,15,interval,11891312,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32956533}]","""120""",1,1,120,32.0,,40883689.0,1513377429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-12-15 22:37:16.804352,5613.0,6.0
2017-10-23 17:05:41.768702,slurm_normal,1508778354.0,0,,1.0,main_w3_handler0,3285064,17180711,False,,1528,interval,11241238,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/felCat8.len""","""felCat8""",,"[{'src': 'hda', 'id': 31824108}]","""120""",1,1,40,32.0,,40883689.0,1508778345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-10-23 17:05:57.192846,5613.0,9.0
2017-09-05 15:59:11.320062,slurm_normal,1504627169.0,0,,1.0,main_w4_handler1,3235448,16738714,False,,4517453,interval,10807740.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/equCab2.len""","""equCab2""",,"[{'src': 'hda', 'id': 31112362}]","""120""",1,1,120,32.0,,39758012.0,1504627163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-05 15:59:33.393023,5613.0,6.0
2017-09-05 16:32:09.724791,slurm_normal,1504629230.0,0,,1.0,main_w3_handler1,3243213,16738935,False,,27,interval,10808155.roundup,slurm,,132112168.0,corral-repl,,"""bd75bfda925711e7a20b005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31112636}]","""120""",1,1,40,32.0,,,1504629225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-05 16:33:54.485221,5613.0,5.0
2017-09-06 18:07:47.626583,slurm_normal,1504721381.0,0,,1.0,main_w4_handler1,3185672,16749138,False,,511,interval,10818299.roundup,slurm,,132112168.0,corral-repl,,"""45c30a24932e11e7afd6005056ba55fb""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31127228}]","""120""",1,1,15,32.0,,,1504721374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-06 18:09:48.124192,5613.0,7.0
2017-09-06 23:02:14.763150,slurm_normal,1504739032.0,0,,1.0,main_w3_handler1,3185672,16752501,False,,511,interval,10821682.roundup,slurm,,132112168.0,corral-repl,,"""67619802935711e7a7fd005056ba2773""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 31131895}]","""120""",1,1,5,32.0,,,1504739027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-06 23:03:53.950798,5613.0,5.0
2017-09-07 16:01:23.872519,slurm_normal,1504800253.0,0,,1.0,main_w4_handler0,3245746,16764200,False,,88422,interval,10831210.roundup,slurm,,132112168.0,corral-repl,,"""bb1b98f693e511e79dd9005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31148120}]","""120""",1,1,120,32.0,,,1504800248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-07 16:04:18.882979,5613.0,5.0
2017-09-07 17:26:08.166172,slurm_normal,1504805286.0,0,,1.0,main_w4_handler1,3245833,16765134,False,,9,interval,10832154.roundup,slurm,,132112168.0,corral-repl,,"""388056d293f111e7a054005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31149643}]","""120""",1,1,120,32.0,,,1504805281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-07 17:28:12.304273,5613.0,5.0
2017-09-12 22:50:58.537496,slurm_normal,1505256873.0,0,,1.0,main_w3_handler0,3245833,16799487,False,,9,interval,10868445.roundup,slurm,,132112168.0,corral-repl,,"""aa6fe1e4980c11e78f53005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31204091}]","""120""",1,1,30,32.0,,,1505256868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-12 22:54:36.944870,5613.0,5.0
2017-09-13 22:40:39.625406,slurm_normal,1505342652.0,0,,1.0,main_w3_handler1,3252242,16812802,False,,7339,interval,10881807.roundup,slurm,,132112168.0,corral-repl,,"""8af7884498d411e7abc6005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31225073}]","""120""",1,1,24,32.0,,,1505342647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-13 22:44:23.923151,5613.0,5.0
2017-09-13 23:00:15.735410,slurm_normal,1505343746.0,0,,1.0,main_w4_handler1,3252242,16812879,False,,7339,interval,10882150.roundup,slurm,,132112168.0,corral-repl,,"""47c6dcf298d711e7ac71005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31225164}]","""120""",1,1,40,32.0,,,1505343740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-13 23:02:32.462608,5613.0,6.0
2017-09-15 16:43:22.941066,slurm_normal,1505499003.0,0,,1.0,main_w4_handler1,3254886,16836981,False,,12,interval,10903699.roundup,slurm,,132112168.0,corral-repl,,"""ebd6a59e9a3411e78f86005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31264134}]","""120""",1,1,60,32.0,,,1505498998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-15 18:10:14.648590,5613.0,5.0
2017-09-15 17:12:25.645288,slurm_normal,1505496619.0,0,,1.0,main_w4_handler0,3254963,16837275,False,,152258,interval,10903455.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31264183}]","""120""",1,1,60,32.0,,39758012.0,1505496611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-15 18:06:13.878008,5613.0,8.0
2017-09-20 18:07:19.489701,slurm_normal,1505930988.0,0,,1.0,main_w3_handler0,3259631,16879057,False,,18,interval,10944509.roundup,slurm,,132112168.0,corral-repl,,"""84c747169e2e11e789de005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31327607}]","""120""",1,1,120,32.0,,,1505930983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-20 18:09:55.025513,5613.0,5.0
2017-09-20 16:37:52.875392,slurm_normal,1505925768.0,0,,1.0,main_w3_handler1,3259631,16878344,False,,22,interval,10943685.roundup,slurm,,132112168.0,corral-repl,,"""095134c29e2211e7a8ba005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31326504}]","""120""",1,1,120,32.0,,,1505925763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-20 16:42:57.883065,5613.0,5.0
2017-09-21 17:30:19.966182,slurm_normal,1506017006.0,0,,1.0,main_w3_handler0,3259631,16891277,False,,22,interval,10959840.roundup,slurm,,132112168.0,corral-repl,,"""6853aeac9ef211e7ac1e005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31353725}]","""120""",1,1,60,32.0,,,1506017000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-21 18:03:34.719161,5613.0,6.0
2017-09-21 17:48:26.455384,slurm_normal,1506017016.0,0,,1.0,main_w4_handler0,3259631,16891402,False,,18,interval,10959846.roundup,slurm,,132112168.0,corral-repl,,"""818678f09ef211e783eb005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31353915}]","""120""",1,1,60,32.0,,,1506017010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-21 18:03:46.555903,5613.0,6.0
2017-09-21 23:15:20.753398,slurm_normal,1506039083.0,0,,1.0,main_w4_handler1,3254886,16894287,False,,236457,interval,10963204.roundup,slurm,,132112168.0,corral-repl,,"""b52cdf169f2211e7a85d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31359403}]","""120""",1,1,60,32.0,,,1506039076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-22 00:11:27.745068,5613.0,7.0
2017-09-22 16:29:46.140372,slurm_normal,1506100849.0,0,,1.0,main_w3_handler0,3254886,16901389,False,,236457,interval,10970682.roundup,slurm,,132112168.0,corral-repl,,"""d56a4ce29fb211e7a1c1005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31370205}]","""120""",1,1,120,32.0,,,1506100837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-22 17:20:58.523868,5613.0,12.0
2017-09-25 21:43:39.508356,slurm_normal,1506375912.0,0,,1.0,main_w3_handler0,3266287,16929027,False,,23579,interval,10998572.roundup,slurm,,132112168.0,corral-repl,,"""841ef7d6a23a11e79d78005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31413135}]","""120""",1,1,24,32.0,,,1506375905.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-25 21:45:16.396663,5613.0,7.0
2017-09-28 00:06:19.627519,slurm_normal,1506557333.0,0,,1.0,main_w3_handler0,3266287,16954296,False,,26512,interval,11022637.roundup,slurm,,132112168.0,corral-repl,,"""d4c2bff4a3e011e78b3c005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31453826}]","""120""",1,1,24,32.0,,,1506557326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/windowsplitter/winSplitter/1.0.0,1.0.0,,2017-09-28 00:09:03.787611,5613.0,7.0
