chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,in_sam,in_sam_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.in_sam,parameters.in_sam.values,parameters.m,parameters.n,parameters.saveDiscarded,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-03-07 12:11:59.695825,slurm_normal,1520463415.0,0,7680.0,1.0,main_w3_handler1,3453831,18638432,False,231,sam,,12743107,slurm,,132112168.0,corral-repl,,"""b45a1142220011e8ac8c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34263395}]","""5""","""5""","""false""",32.0,,,1520463412.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-03-07 22:57:02.979847,84316.0,3.0
,,2018-03-07 12:12:00.049372,slurm_normal,1520465513.0,0,7680.0,1.0,main_w3_handler1,3453831,18638433,False,369995065,sam,,12743666,slurm,,132112168.0,corral-repl,,"""b45a1142220011e8ac8c005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34263396}]","""5""","""5""","""false""",32.0,,,1520465486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-03-07 23:31:57.290545,84316.0,27.0
,,2018-01-29 19:35:56.899891,slurm_normal,1517285158.0,0,,1.0,main_w3_handler0,3409347,18192414,False,456879661,sam,,12277825,slurm,,132112168.0,corral-repl,,"""9060fed2052611e88d89005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33558921}]","""5""","""15""","""false""",32.0,,,1517285130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-01-30 04:05:59.987535,73233.0,28.0
,,2018-01-29 18:59:06.777570,slurm_normal,1517272407.0,0,,1.0,main_w4_handler0,3409052,18191987,False,117737785,sam,,12276266,slurm,,132112168.0,corral-repl,,"""6f1d3e0c052611e886f3005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33558438}]","""5""","""15""","""false""",32.0,,,1517272395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-01-30 00:33:29.662299,73233.0,12.0
,,2018-01-29 18:59:07.199568,slurm_normal,1517272863.0,0,,1.0,main_w3_handler0,3409052,18191988,False,500889371,sam,,12276306,slurm,,132112168.0,corral-repl,,"""6f1d3e0c052611e886f3005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33558439}]","""5""","""15""","""false""",32.0,,,1517272830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-01-30 00:41:05.190245,73233.0,33.0
,,2018-01-29 18:57:30.033194,slurm_normal,1517274042.0,0,,1.0,main_w3_handler1,3409041,18191938,False,137895136,sam,,12276467,slurm,,132112168.0,corral-repl,,"""35dcabb4052611e8ae10005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33558375}]","""5""","""15""","""false""",32.0,,,1517274030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-01-30 01:00:45.463380,73233.0,12.0
,,2018-01-29 18:57:30.611832,slurm_normal,1517275713.0,0,,1.0,main_w4_handler1,3409041,18191939,False,559513317,sam,,12276851,slurm,,132112168.0,corral-repl,,"""35dcabb4052611e8ae10005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33558376}]","""5""","""15""","""false""",32.0,,,1517275681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-01-30 01:28:37.846538,73233.0,32.0
,,2018-01-29 18:55:47.302707,slurm_normal,1517283044.0,0,,1.0,main_w4_handler1,3409033,18191891,False,129251111,sam,,12277634,slurm,,132112168.0,corral-repl,,"""f663d534052511e8b5b6005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33558320}]","""5""","""15""","""false""",32.0,,,1517283034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-01-30 03:30:46.730733,73233.0,10.0
,,2018-01-29 19:35:54.547053,slurm_normal,1517284978.0,0,,1.0,main_w4_handler0,3409347,18192412,False,110879414,sam,,12277807,slurm,,132112168.0,corral-repl,,"""9060fed2052611e88d89005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33558918}]","""5""","""15""","""false""",32.0,,,1517284968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-01-30 04:03:01.007379,73233.0,10.0
,,2018-03-09 02:21:57.838759,slurm_normal,1520562192.0,0,7680.0,1.0,main_w4_handler0,3429822,18666477,False,1082758096,sam,,12762639,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/bosTau7.len""","""bosTau7""",,"[{'src': 'hda', 'id': 34311264}]","""0""","""0""","""false""",32.0,,44247480.0,1520562129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-03-09 02:23:13.551319,122020.0,63.0
,,2018-03-08 09:02:06.361932,slurm_normal,1520589665.0,0,7680.0,1.0,main_w3_handler1,3456467,18653771,False,27728089,sam,,12766521,slurm,,132112168.0,corral-repl,,"""567e0ad822af11e89197005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34288482}]","""5""","""5""","""false""",32.0,,,1520589661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-03-09 10:01:07.122299,84316.0,4.0
,,2018-03-08 09:02:06.826581,slurm_normal,1520590050.0,0,7680.0,1.0,main_w4_handler0,3456467,18653772,False,535498856,sam,,12766575,slurm,,132112168.0,corral-repl,,"""567e0ad822af11e89197005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34288484}]","""5""","""5""","""false""",32.0,,,1520590013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-03-09 10:07:31.375502,84316.0,37.0
,,2018-02-09 08:47:40.532835,slurm_normal,1518227342.0,0,7680.0,1.0,main_w4_handler0,3423289,18326105,False,962802789,sam,,12419209,slurm,,132112168.0,corral-repl,,"""d0a13c260d7511e880c0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33769614}]","""5""","""5""","""false""",32.0,,,1518227285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-02-10 01:49:04.489691,84316.0,57.0
,,2018-02-09 08:47:39.448059,slurm_normal,1518226829.0,0,7680.0,1.0,main_w4_handler0,3423289,18326104,False,231,sam,,12419171,slurm,,132112168.0,corral-repl,,"""d0a13c260d7511e880c0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33769613}]","""5""","""5""","""false""",32.0,,,1518226826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-02-10 01:40:30.262759,84316.0,3.0
,,2018-02-10 19:26:16.873232,slurm_normal,1518290790.0,0,7680.0,1.0,main_w3_handler1,3361071,18338259,False,43643609,sam,,12422611,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33788177}]","""0""","""0""","""false""",32.0,,42140301.0,1518290785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-02-10 19:26:32.721727,116765.0,5.0
,,2018-02-13 06:47:12.741328,slurm_normal,1518504826.0,0,7680.0,1.0,main_w4_handler0,2902766,18360844,False,174274301,sam,,12445909,slurm,,132112168.0,corral-repl,,"""b703d816108911e8b66d005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33822988}]","""125""","""125""","""false""",32.0,,,1518504802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-02-13 06:53:48.580223,85984.0,24.0
,,2018-02-13 07:27:35.114003,slurm_normal,1518507250.0,0,7680.0,1.0,main_w4_handler0,2902766,18362188,False,196219603,sam,,12447082,slurm,,132112168.0,corral-repl,,"""530360d8108f11e89e33005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33824371}]","""100""","""100""","""false""",32.0,,,1518507213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-02-13 07:34:13.326274,85984.0,37.0
,,2018-02-13 07:51:32.253831,slurm_normal,1518509400.0,0,7680.0,1.0,main_w3_handler1,2902766,18362306,False,57997506,sam,,12447305,slurm,,132112168.0,corral-repl,,"""afd4fecc109211e8a762005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33824567}]","""100""","""100""","""false""",32.0,,,1518509390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-02-13 08:10:02.581755,85984.0,10.0
,,2018-02-23 13:27:16.447626,slurm_normal,1519448324.0,0,7680.0,1.0,main_w4_handler1,3440116,18496338,False,155889044,sam,,12600735,slurm,,132112168.0,corral-repl,,"""3bdc3694189d11e893bd005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34032319}]","""5""","""5""","""false""",32.0,,,1519448313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-02-24 04:58:46.558803,84316.0,11.0
,,2018-02-23 13:50:41.131214,slurm_normal,1519477455.0,0,7680.0,1.0,main_w3_handler1,3440126,18496912,False,85067042,sam,,12602686,slurm,,132112168.0,corral-repl,,"""74418e6e18a011e89e2a005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34033030}]","""5""","""5""","""false""",32.0,,,1519477448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-02-24 13:04:19.750855,84316.0,7.0
,,2018-02-23 13:27:16.925199,slurm_normal,1519448832.0,0,7680.0,1.0,main_w4_handler1,3440116,18496339,False,961876867,sam,,12600764,slurm,,132112168.0,corral-repl,,"""3bdc3694189d11e893bd005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34032320}]","""5""","""5""","""false""",32.0,,,1519448779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-02-24 05:07:13.540544,84316.0,53.0
,,2018-02-23 13:50:42.765671,slurm_normal,1519478259.0,0,7680.0,1.0,main_w4_handler1,3440126,18496915,False,1216599371,sam,,12602754,slurm,,132112168.0,corral-repl,,"""74418e6e18a011e89e2a005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34033031}]","""5""","""5""","""false""",32.0,,,1519478186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-02-24 13:17:41.516706,84316.0,73.0
,,2018-02-28 13:22:26.665664,slurm_normal,1519833884.0,0,7680.0,1.0,main_w3_handler1,3443120,18547582,False,22750115,sam,,12646651,slurm,,132112168.0,corral-repl,,"""5ec48e401c8a11e88a55005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34115583}]","""5""","""5""","""false""",32.0,,,1519833879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-02-28 16:04:47.573067,84316.0,5.0
,,2018-02-28 13:22:27.623007,slurm_normal,1519834264.0,0,7680.0,1.0,main_w4_handler1,3443120,18547583,False,367697402,sam,,12646827,slurm,,132109816.0,corral-repl,,"""5ec48e401c8a11e88a55005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34115584}]","""5""","""5""","""false""",32.0,,,1519834235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-02-28 16:11:10.257449,84316.0,29.0
,,2018-03-01 13:25:02.270929,slurm_normal,1519940670.0,0,7680.0,1.0,main_w4_handler1,3447825,18564875,False,369854235,sam,,12665604,slurm,,132112168.0,corral-repl,,"""e49d67341d5311e8960f005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 34143791}]","""5""","""5""","""false""",32.0,,,1519940644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2018-03-01 21:45:34.052069,84316.0,26.0
,,2016-03-10 02:14:36.370608,slurm_normal,1457576260.0,0,,1.0,main_w1_handler0,2626828,12091547,False,846610412,sam,,6316098.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/344.len""","""344""",23772187,,"""2""","""2""","""True""",32.0,,28849647.0,1457576120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-03-10 02:17:42.436625,75701.0,140.0
,,2016-03-10 02:21:48.931803,slurm_normal,1457576692.0,0,,1.0,main_w1_handler1,2626828,12091558,False,846610412,sam,,6316134.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/344.len""","""344""",23772187,,"""0""","""0""","""False""",32.0,,28849647.0,1457576530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-03-10 02:24:56.228795,75701.0,162.0
,,2016-03-10 02:21:49.552831,slurm_normal,1457576678.0,0,,1.0,main_w1_handler1,2626828,12091559,False,808618037,sam,,6316135.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/344.len""","""344""",23772188,,"""0""","""0""","""False""",32.0,,28849647.0,1457576528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-03-10 02:24:40.625200,75701.0,150.0
,,2016-03-10 02:14:38.193243,slurm_normal,1457576302.0,0,,1.0,main_w2_handler1,2626828,12091549,False,1126772701,sam,,6316097.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/344.len""","""344""",23772189,,"""2""","""2""","""True""",32.0,,28849647.0,1457576109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-03-10 02:18:25.988639,75701.0,193.0
,,2016-03-10 02:21:50.030658,slurm_normal,1457576743.0,0,,1.0,main_w2_handler0,2626828,12091560,False,1126772701,sam,,6316136.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/344.len""","""344""",23772189,,"""0""","""0""","""False""",32.0,,28849647.0,1457576533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-03-10 02:25:46.475549,75701.0,210.0
,,2016-03-10 02:14:37.575782,slurm_normal,1457576236.0,0,,1.0,main_w1_handler1,2626828,12091548,False,808618037,sam,,6316095.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/344.len""","""344""",23772188,,"""2""","""2""","""True""",32.0,,28849647.0,1457576102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-03-10 02:17:19.070851,75701.0,134.0
,,2016-01-30 03:57:44.945823,slurm_normal,1454126639.0,0,,1.0,main_w2_handler1,2534299,11636803,False,2326605463,sam,,5900317.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23064660,,"""0""","""0""","""False""",32.0,,27803712.0,1454126297.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-01-30 04:04:03.544362,75281.0,342.0
,,2016-01-31 11:12:42.673137,slurm_normal,1454238778.0,0,,1.0,main_w2_handler0,2583838,11644486,False,559523,sam,,5907360.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23099742,,"""0""","""0""","""False""",32.0,,27967454.0,1454238774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-01-31 11:13:01.212349,,4.0
,,2016-02-01 12:21:28.023580,slurm_normal,1454329641.0,0,,1.0,main_w1_handler0,2534299,11655303,False,2216421500,sam,,5916407.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23064667,,"""0""","""0""","""False""",32.0,,27803712.0,1454329298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-02-01 12:27:26.966531,75281.0,343.0
,,2016-02-01 12:21:23.978061,slurm_normal,1454329769.0,0,,1.0,main_w2_handler1,2534299,11655298,False,2496550802,sam,,5916406.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23064662,,"""0""","""0""","""False""",32.0,,27803712.0,1454329292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-02-01 12:29:34.741672,75281.0,477.0
,,2016-02-01 12:21:27.240657,slurm_normal,1454330079.0,0,,1.0,main_w2_handler1,2534299,11655302,False,2305099071,sam,,5916453.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23064666,,"""0""","""0""","""False""",32.0,,27803712.0,1454329709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-02-01 12:34:46.209096,75281.0,370.0
,,2016-02-01 12:21:25.415947,slurm_normal,1454330199.0,0,,1.0,main_w2_handler0,2534299,11655300,False,2294115540,sam,,5916459.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23064664,,"""0""","""0""","""False""",32.0,,27803712.0,1454329782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-02-01 12:36:44.621210,75281.0,417.0
,,2016-02-01 12:21:24.704666,slurm_normal,1454330048.0,0,,1.0,main_w2_handler1,2534299,11655299,False,2337226397,sam,,5916451.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23064663,,"""0""","""0""","""False""",32.0,,27803712.0,1454329653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-02-01 12:34:13.651845,75281.0,395.0
,,2016-02-01 12:21:26.324704,slurm_normal,1454330443.0,0,,1.0,main_w2_handler0,2534299,11655301,False,2331862514,sam,,5916492.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23064665,,"""0""","""0""","""False""",32.0,,27803712.0,1454330061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-02-01 12:40:48.958052,75281.0,382.0
,,2016-02-01 12:21:29.009619,slurm_normal,1454329699.0,0,,1.0,main_w1_handler2,2534299,11655304,False,2195521220,sam,,5916408.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23089267,,"""0""","""0""","""False""",32.0,,27803712.0,1454329378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-02-01 12:28:21.663224,75281.0,321.0
,,2016-06-17 08:22:20.444922,slurm_normal,1466152541.0,0,,1.0,main_w1_handler1,2702038,13191101,False,4185989407,sam,,7375861.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/oryza_sativa_japonica_nipponbare_IRGSP4.0.len""","""oryza_sativa_japonica_nipponbare_IRGSP4.0""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b09195d36bdb3373'}]","""1""","""1""","""false""",32.0,,30601408.0,1466151749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-06-17 08:35:44.707016,75281.0,792.0
,,2015-12-23 22:12:53.209679,slurm_normal,1450908809.0,0,,1.0,main_w2_handler1,2539966,11319915,False,95320,sam,,5597661.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22632248,,"""5""","""5""","""True""",32.0,,26831229.0,1450908802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2015-12-23 22:13:32.268303,75268.0,7.0
,,2015-12-23 22:08:32.371200,slurm_normal,1450908556.0,0,,1.0,main_w1_handler1,2539966,11319912,False,95320,sam,,5597646.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22632248,,"""1""","""1""","""True""",32.0,,26831229.0,1450908551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2015-12-23 22:09:20.501894,75268.0,5.0
,,2016-06-17 13:04:07.752347,slurm_normal,1466168960.0,0,,1.0,main_w1_handler0,2725388,13192748,False,1390613066,sam,,7377490.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5327b3949eff2744c'}]","""0""","""0""","""false""",32.0,,30577197.0,1466168665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-06-17 13:09:22.091749,85400.0,295.0
,,2016-02-04 04:32:21.113161,slurm_normal,1454560427.0,0,,1.0,main_w1_handler2,2562205,11707595,False,122341489,sam,,5964994.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23177739,,"""0""","""0""","""False""",32.0,,28070259.0,1454560397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-02-04 04:33:50.754587,76618.0,30.0
,,2016-02-04 04:33:15.731192,slurm_normal,1454560536.0,0,,1.0,main_w1_handler2,2562205,11707601,False,524459363,sam,,5965005.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""eschColi_K12""",23177733,,"""0""","""0""","""False""",32.0,,28070259.0,1454560458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-02-04 04:35:38.193805,76618.0,78.0
,,2016-02-03 17:20:23.977916,slurm_normal,1454520100.0,0,,1.0,main_w1_handler0,2562205,11703358,False,129275913,sam,,5958414.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23170793,,"""0""","""0""","""False""",32.0,,28070259.0,1454520060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-02-03 17:21:48.738906,76618.0,40.0
,,2016-02-03 17:20:52.106520,slurm_normal,1454520172.0,0,,1.0,main_w2_handler0,2562205,11703361,False,543178594,sam,,5958428.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23170834,,"""0""","""0""","""False""",32.0,,28070259.0,1454520089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-02-03 17:22:58.247280,76618.0,83.0
13.0,len,2016-01-03 21:45:53.234081,slurm_normal,1451857762.0,0,,1.0,main_w1_handler2,1610639,11367357,False,5656254620,sam,,5639791.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/013/627/dataset_13627801.dat""","""?""",22723966,,"""150""","""150""","""True""",32.0,,26592866.0,1451857579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-01-03 21:49:25.969294,18929.0,183.0
,,2016-01-07 06:23:48.981024,slurm_normal,1452147913.0,0,,1.0,main_w1_handler2,2556596,11400018,False,376771306,sam,,5668867.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22769403,,"""0""","""0""","""False""",32.0,,26915837.0,1452147852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/filter_on_md/MDtag_filter/1.0.2,1.0.2,,2016-01-07 06:25:16.606016,67460.0,61.0
