chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1_file,input1_file_filetype,input2_file,input2_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1_file.values,parameters.input1_file|__identifier__,parameters.input2_file.values,parameters.input2_file|__identifier__,parameters.paste_sequence,parameters.style,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-09 00:29:28.076286,slurm_normal_16gb,1518136237.0,0,15360.0,1.0,main_w4_handler1,3422868,18322556,False,,9978,fastqsanger,602127,fastqsanger,12406523,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33764202}]",,"[{'src': 'hda', 'id': 33764205}]",,"""""","""old""",32.0,,43651531.0,1518136234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-09 00:30:38.173948,57779.0,3.0
,,2018-02-09 00:29:23.899810,slurm_normal_16gb,1518136301.0,0,15360.0,1.0,main_w4_handler0,3422868,18322549,False,,26187,fastqsanger,602127,fastqsanger,12406540,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33764196}]",,"[{'src': 'hda', 'id': 33764205}]",,"""""","""old""",32.0,,43651531.0,1518136298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-09 00:31:42.960093,57779.0,3.0
,,2018-02-09 00:29:17.824160,slurm_normal_16gb,1518136264.0,0,15360.0,1.0,main_w4_handler0,3422868,18322539,False,,19636,fastqsanger,602127,fastqsanger,12406531,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33764186}]",,"[{'src': 'hda', 'id': 33764205}]",,"""""","""old""",32.0,,43651531.0,1518136259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-09 00:31:05.808245,57779.0,5.0
,,2018-02-09 00:29:19.012666,slurm_normal_16gb,1518136272.0,0,15360.0,1.0,main_w4_handler0,3422868,18322541,False,,35020,fastqsanger,602127,fastqsanger,12406533,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33764188}]",,"[{'src': 'hda', 'id': 33764205}]",,"""""","""old""",32.0,,43651531.0,1518136269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-09 00:31:13.863667,57779.0,3.0
,,2018-02-09 00:29:22.129853,slurm_normal_16gb,1518136331.0,0,15360.0,1.0,main_w3_handler0,3422868,18322546,False,,8765,fastqsanger,602127,fastqsanger,12406553,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33764193}]",,"[{'src': 'hda', 'id': 33764205}]",,"""""","""old""",32.0,,43651531.0,1518136328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-09 00:32:13.071101,57779.0,3.0
,,2018-02-08 23:36:03.973263,slurm_normal_16gb,1518133027.0,0,15360.0,1.0,main_w4_handler0,3422814,18322079,False,,22660,fastqsanger,665713,fastqsanger,12406002,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33763606}]",,"[{'src': 'hda', 'id': 33763627}]",,"""""","""old""",32.0,,43651531.0,1518133024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-08 23:37:08.624207,57779.0,3.0
,,2018-02-09 00:29:21.635888,slurm_normal_16gb,1518136362.0,0,15360.0,1.0,main_w3_handler1,3422868,18322545,False,,15705,fastqsanger,602127,fastqsanger,12406572,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33764192}]",,"[{'src': 'hda', 'id': 33764205}]",,"""""","""old""",32.0,,43651531.0,1518136359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-09 00:32:45.396587,57779.0,3.0
,,2018-02-09 00:29:25.518442,slurm_normal_16gb,1518136373.0,0,15360.0,1.0,main_w3_handler1,3422868,18322552,False,,26902,fastqsanger,602127,fastqsanger,12406577,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33764198}]",,"[{'src': 'hda', 'id': 33764205}]",,"""""","""old""",32.0,,43651531.0,1518136370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-09 00:32:55.272662,57779.0,3.0
,,2018-02-09 00:29:26.194382,slurm_normal_16gb,1518136382.0,0,15360.0,1.0,main_w3_handler1,3422868,18322553,False,,8760,fastqsanger,602127,fastqsanger,12406583,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33764199}]",,"[{'src': 'hda', 'id': 33764205}]",,"""""","""old""",32.0,,43651531.0,1518136379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-09 00:33:03.701158,57779.0,3.0
,,2018-03-02 10:24:43.861133,slurm_normal_16gb,1519986296.0,0,15360.0,1.0,main_w4_handler1,3446162,18578587,False,,65439,fastqsanger,65439,fastqsanger,12673053,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34166624}]",,"[{'src': 'hda', 'id': 34166625}]",,"""""","""old""",32.0,,44285443.0,1519986292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-03-02 10:24:59.861735,123161.0,4.0
,,2018-03-02 10:24:57.182123,slurm_normal_16gb,1519986308.0,0,15360.0,1.0,main_w4_handler1,3446162,18578591,False,,65445,fastqsanger,65445,fastqsanger,12673061,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34166626}]",,"[{'src': 'hda', 'id': 34166627}]",,"""""","""old""",32.0,,44285443.0,1519986304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-03-02 10:25:10.851305,123161.0,4.0
,,2018-02-09 00:38:41.252450,slurm_normal_16gb,1518136791.0,0,15360.0,1.0,main_w4_handler1,3422870,18322671,False,,34109,fastqsanger,655938,fastqsanger,12406653,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33764317}]",,"[{'src': 'hda', 'id': 33764333}]",,"""""","""old""",32.0,,43651531.0,1518136788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-09 00:39:53.531325,57779.0,3.0
,,2018-02-09 00:38:44.918004,slurm_normal_16gb,1518136872.0,0,15360.0,1.0,main_w3_handler0,3422870,18322679,False,,29907,fastqsanger,655938,fastqsanger,12406680,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33764325}]",,"[{'src': 'hda', 'id': 33764333}]",,"""""","""old""",32.0,,43651531.0,1518136868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-09 00:41:14.777500,57779.0,4.0
,,2018-02-09 00:38:47.278872,slurm_normal_16gb,1518136930.0,0,15360.0,1.0,main_w4_handler0,3422870,18322682,False,,7253,fastqsanger,655938,fastqsanger,12406694,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33764328}]",,"[{'src': 'hda', 'id': 33764333}]",,"""""","""old""",32.0,,43651531.0,1518136927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-09 00:42:11.390275,57779.0,3.0
,,2018-01-22 14:54:01.373627,slurm_normal_16gb,1516632861.0,0,,1.0,main_w3_handler1,3400766,18119304,False,,3763320,fastqsanger,3814184,fastqsanger,12198983,slurm,,132112168.0,corral-repl,,"""1342e7f0ff8411e7a081005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""hg38Patch11""","[{'src': 'hda', 'id': 33442093}]",,"[{'src': 'hda', 'id': 33442095}]",,"""""","""old""",32.0,,,1516632850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-22 14:54:24.526885,99458.0,11.0
,,2018-02-06 21:18:21.059961,slurm_normal_16gb,1517957758.0,0,15360.0,1.0,main_w3_handler1,3380482,18278768,False,,7198503635,fastqsanger,7198503635,fastqsanger,12361283,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33704534}]",,"[{'src': 'hda', 'id': 33704636}]",,"""""","""old""",32.0,,43732374.0,1517951919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-02-06 22:56:01.568817,104406.0,5839.0
,,2018-03-02 11:06:16.258898,slurm_normal_16gb,1519989012.0,0,15360.0,1.0,main_w4_handler0,3436288,18578921,False,,283337700,fastqsanger,282835480,fastqsanger,12673510,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34122040}]",,"[{'src': 'hda', 'id': 34122091}]",,"""""","""new""",32.0,,44064372.0,1519988783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-03-02 11:10:14.540728,122401.0,229.0
,,2017-11-16 11:34:03.881115,slurm_normal_16gb,1510832130.0,0,,1.0,main_w4_handler0,2864482,17480250,False,,67322286,fastqsanger,67322286,fastqsanger,11537880,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32350899}]",,"[{'src': 'hda', 'id': 32350898}]",,"""""","""old""",32.0,,42033815.0,1510832067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-11-16 11:35:38.236649,86828.0,63.0
,,2017-10-02 22:34:01.464425,slurm_normal_16gb,1506984415.0,0,,1.0,main_w3_handler0,3273568,16994798,False,Job output deleted by user before job completed.,409331127,fastqsanger,518749281,fastqsanger,11058591.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31515058}]",,"[{'src': 'hda', 'id': 31514606}]",,"""""","""new""",32.0,,41007242.0,1506983979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-10-02 22:47:02.160157,98303.0,436.0
,,2018-03-02 11:01:14.660985,slurm_normal_16gb,1519988676.0,0,15360.0,1.0,main_w3_handler1,3436288,18578843,False,,222610900,fastqsanger,222159482,fastqsanger,12673377,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34121972}]",,"[{'src': 'hda', 'id': 34122021}]",,"""""","""new""",32.0,,44064372.0,1519988486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-03-02 11:04:40.442899,122401.0,190.0
,,2018-03-02 11:11:47.586052,slurm_normal_16gb,1519989267.0,0,15360.0,1.0,main_w3_handler0,3436288,18579007,False,,176715078,fastqsanger,176399072,fastqsanger,12673572,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34122130}]",,"[{'src': 'hda', 'id': 34122165}]",,"""""","""new""",32.0,,44064372.0,1519989116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-03-02 11:14:30.734202,122401.0,151.0
,,2017-10-09 14:14:25.630311,slurm_normal_16gb,1507574781.0,0,,1.0,main_w4_handler1,3280339,17055939,False,,10454102148,fastqsanger,10454102148,fastqsanger,11114222.roundup,slurm,,132112168.0,corral-repl,,"""26527a70acfc11e79f4a005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31611386}]",,"[{'src': 'hda', 'id': 31611405}]",,"""""","""old""",32.0,,,1507566133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-10-09 18:46:25.011878,112600.0,8648.0
,,2018-03-02 11:15:28.636785,slurm_normal_16gb,1519989427.0,0,15360.0,1.0,main_w4_handler1,3436288,18579035,False,,102562652,fastqsanger,102381616,fastqsanger,12673639,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34122172}]",,"[{'src': 'hda', 'id': 34122183}]",,"""""","""new""",32.0,,44064372.0,1519989337.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-03-02 11:17:08.737642,122401.0,90.0
,,2017-10-09 17:49:23.766388,slurm_normal_16gb,1507571411.0,0,,1.0,main_w3_handler0,3279822,17057500,False,,25379800,fastqsanger,25366692,fastqsanger,11114797.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31613782}]",,"[{'src': 'hda', 'id': 31613783}]",,"""""","""old""",32.0,,41153287.0,1507571386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-10-09 17:50:14.849327,112346.0,25.0
,,2017-10-17 18:31:06.379510,slurm_normal_16gb,1508265129.0,0,,1.0,main_w4_handler0,3289737,17120325,False,,32247479,fastqcssanger,32246969,fastqcssanger,11178203,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31720366}]",,"[{'src': 'hda', 'id': 31720380}]",,"""""","""old""",32.0,,40924995.0,1508265075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-10-17 18:32:13.950860,112438.0,54.0
,,2017-10-03 07:06:16.579808,slurm_normal_16gb,1507025319.0,0,,1.0,main_w4_handler1,3270541,17002545,False,,11818768638,fastqsanger,11811407398,fastqsanger,11062124.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31480457}]",,"[{'src': 'hda', 'id': 31480458}]",,"""""","""old""",32.0,,40957059.0,1507014398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-10-03 10:08:49.265751,110753.0,10921.0
,,2018-01-25 00:32:42.108068,slurm_normal_16gb,1516840396.0,0,,1.0,main_w4_handler1,3397086,18150059,False,,30049,fastqsanger,1296496,fastqsanger,12230772,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33488944}]",,"[{'src': 'hda', 'id': 33488967}]",,"""""","""old""",32.0,,43355181.0,1516840391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-25 00:33:18.693397,57779.0,5.0
,,2018-01-25 00:32:41.455918,slurm_normal_16gb,1516840385.0,0,,1.0,main_w4_handler1,3397086,18150058,False,,13036,fastqsanger,1296496,fastqsanger,12230771,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33488943}]",,"[{'src': 'hda', 'id': 33488967}]",,"""""","""old""",32.0,,43355181.0,1516840380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-25 00:33:08.379172,57779.0,5.0
,,2018-01-25 01:06:13.179702,slurm_normal_16gb,1516842445.0,0,,1.0,main_w4_handler1,3397088,18150324,False,,38371,fastqsanger,1306282,fastqsanger,12231137,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33489600}]",,"[{'src': 'hda', 'id': 33489619}]",,"""""","""old""",32.0,,43355181.0,1516842441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-25 01:07:27.626278,57779.0,4.0
,,2017-10-23 18:45:03.331040,slurm_normal_16gb,1508788753.0,0,,1.0,main_w3_handler0,2862814,17181868,False,,3830699385,fastqsanger,3825063137,fastqsanger,11242631,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31825840}]",,"[{'src': 'hda', 'id': 31825841}]",,"""""","""old""",32.0,,41396855.0,1508785784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-10-23 19:59:15.433778,13675.0,2969.0
,,2018-03-02 12:05:19.316694,slurm_normal_16gb,1519992447.0,0,15360.0,1.0,main_w3_handler0,3436288,18579324,False,,137502080,fastqsanger,137260782,fastqsanger,12673977,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34122304}]",,"[{'src': 'hda', 'id': 34122336}]",,"""""","""new""",32.0,,44064372.0,1519992327.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-03-02 12:07:28.994605,122401.0,120.0
,,2018-01-25 23:44:03.622178,slurm_normal_16gb,1516923875.0,0,,1.0,main_w3_handler0,3405771,18159960,False,,8645,fastqsanger,1220154,fastqsanger,12241131,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33506201}]",,"[{'src': 'hda', 'id': 33506232}]",,"""""","""old""",32.0,,43355181.0,1516923871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-25 23:44:36.454383,57779.0,4.0
,,2018-01-25 23:44:04.731446,slurm_normal_16gb,1516923919.0,0,,1.0,main_w3_handler1,3405771,18159962,False,,17315,fastqsanger,1220154,fastqsanger,12241145,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33506204}]",,"[{'src': 'hda', 'id': 33506232}]",,"""""","""old""",32.0,,43355181.0,1516923914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-25 23:45:27.091938,57779.0,5.0
,,2017-10-17 17:30:09.202379,slurm_normal_16gb,1508270987.0,0,,1.0,main_w4_handler0,3289313,17118831,False,,15498647984,fastqsanger,15498647984,fastqsanger,11177420,slurm,,132112168.0,corral-repl,,"""d00d13dab36011e791b1005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31716074}]",,"[{'src': 'hda', 'id': 31716083}]",,"""""","""old""",32.0,,,1508261413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2017-10-17 20:09:50.244407,112600.0,9574.0
,,2018-01-25 23:44:12.348187,slurm_normal_16gb,1516923978.0,0,,1.0,main_w4_handler0,3405771,18159976,False,,19077,fastqsanger,1220154,fastqsanger,12241163,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33506223}]",,"[{'src': 'hda', 'id': 33506232}]",,"""""","""old""",32.0,,43355181.0,1516923974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-25 23:46:22.597429,57779.0,4.0
,,2018-01-25 23:44:12.834377,slurm_normal_16gb,1516923992.0,0,,1.0,main_w4_handler0,3405771,18159977,False,,20912,fastqsanger,1220154,fastqsanger,12241166,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33506225}]",,"[{'src': 'hda', 'id': 33506232}]",,"""""","""old""",32.0,,43355181.0,1516923988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-25 23:46:35.936185,57779.0,4.0
,,2018-01-25 23:44:10.320669,slurm_normal_16gb,1516924018.0,0,,1.0,main_w3_handler0,3405771,18159972,False,,23789,fastqsanger,1220154,fastqsanger,12241176,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33506217}]",,"[{'src': 'hda', 'id': 33506232}]",,"""""","""old""",32.0,,43355181.0,1516924011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-25 23:47:05.445068,57779.0,7.0
,,2018-01-25 23:44:03.068878,slurm_normal_16gb,1516924051.0,0,,1.0,main_w4_handler1,3405771,18159959,False,,29554,fastqsanger,1220154,fastqsanger,12241189,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33506199}]",,"[{'src': 'hda', 'id': 33506232}]",,"""""","""old""",32.0,,43355181.0,1516924046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-25 23:47:35.406084,57779.0,5.0
,,2018-01-25 23:44:06.233521,slurm_normal_16gb,1516924073.0,0,,1.0,main_w4_handler1,3405771,18159964,False,,13895,fastqsanger,1220154,fastqsanger,12241195,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33506207}]",,"[{'src': 'hda', 'id': 33506232}]",,"""""","""old""",32.0,,43355181.0,1516924063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-25 23:48:00.136740,57779.0,10.0
,,2018-01-25 23:44:10.859148,slurm_normal_16gb,1516924111.0,0,,1.0,main_w3_handler1,3405771,18159973,False,,32449,fastqsanger,1220154,fastqsanger,12241209,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33506218}]",,"[{'src': 'hda', 'id': 33506232}]",,"""""","""old""",32.0,,43355181.0,1516924107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-25 23:48:32.621877,57779.0,4.0
,,2018-01-25 23:44:11.302845,slurm_normal_16gb,1516924171.0,0,,1.0,main_w4_handler1,3405771,18159974,False,,14429,fastqsanger,1220154,fastqsanger,12241224,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33506220}]",,"[{'src': 'hda', 'id': 33506232}]",,"""""","""old""",32.0,,43355181.0,1516924166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-25 23:49:33.370434,57779.0,5.0
,,2018-01-25 00:12:41.240173,slurm_normal_16gb,1516839220.0,0,,1.0,main_w4_handler1,3397064,18149900,False,,10134,fastqsanger,1128507,fastqsanger,12230583,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 33488760}]",,"[{'src': 'hda', 'id': 33488785}]",,"""""","""old""",32.0,,43355181.0,1516839216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,2.0.1.0,,2018-01-25 00:13:42.937728,57779.0,4.0
