chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.c_and_o_argument_repeat,parameters.chromInfo,parameters.dbkey,parameters.genome.__current_case__,parameters.genome.genome_choose,parameters.header,parameters.inputA.values,parameters.inputB.values,parameters.overlap,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-01-04 19:46:12.394005,slurm_normal,1483559183.0,0,1.0,main_w4_handler1,2946798,14691732,False,,4331814,bam,4866,bed,8861620.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",1,false,"""false""","[{'src': 'hda', 'id': 27814961}]","[{'src': 'hda', 'id': 27814976}]","""1e-09""","""false""","""false""","""""",32.0,,35198457.0,1483559177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-01-04 19:46:27.025785,,6.0
,,2017-01-04 19:46:12.885876,slurm_normal,1483559216.0,0,1.0,main_w3_handler1,2946798,14691733,False,,57039005,bam,4866,bed,8861624.roundup,slurm,,132112168.0,corral-repl,,,[],"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",1,false,"""false""","[{'src': 'hda', 'id': 27814974}]","[{'src': 'hda', 'id': 27814976}]","""1e-09""","""false""","""false""","""""",32.0,,35198457.0,1483559194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-01-04 19:47:00.297441,,22.0
,,2017-03-13 09:57:12.101176,slurm_normal,1489399044.0,0,1.0,main_w3_handler1,3013065,15279693,False,,55842,bed,132145,bed,9423676.roundup,slurm,,132112168.0,corral-repl,,"""6aa500d607d311e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707819}]","[{'src': 'hda', 'id': 28708353}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:57:26.766255,5424.0,4.0
,,2017-03-13 09:57:13.771890,slurm_normal,1489399046.0,0,1.0,main_w3_handler0,3013065,15279694,False,,2712629,bed,132145,bed,9423680.roundup,slurm,,132112168.0,corral-repl,,"""6aa500d607d311e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707947}]","[{'src': 'hda', 'id': 28708353}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:57:29.654096,5424.0,4.0
,,2017-03-13 10:07:46.129794,slurm_normal,1489399701.0,0,1.0,main_w4_handler0,3013065,15279837,False,,1101537,bed,38976,bed,9424033.roundup,slurm,,132112168.0,corral-repl,,"""e32f514007d411e78f77005056a52a46""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707994}]","[{'src': 'hda', 'id': 28708357}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 10:08:24.259055,5424.0,6.0
,,2017-03-13 09:57:20.849761,slurm_normal,1489399059.0,0,1.0,main_w4_handler0,3013065,15279699,False,,10712753,bed,132145,bed,9423690.roundup,slurm,,132112168.0,corral-repl,,"""6aa500d607d311e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707991}]","[{'src': 'hda', 'id': 28708353}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:57:42.320537,5424.0,7.0
,,2017-03-13 09:57:16.504300,slurm_normal,1489399065.0,0,1.0,main_w3_handler0,3013065,15279696,False,,11444668,bed,132145,bed,9423694.roundup,slurm,,132112168.0,corral-repl,,"""6aa500d607d311e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707973}]","[{'src': 'hda', 'id': 28708353}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:57:48.553251,5424.0,9.0
,,2017-03-13 09:57:22.433783,slurm_normal,1489399070.0,0,1.0,main_w3_handler0,3013065,15279700,False,,1101537,bed,132145,bed,9423700.roundup,slurm,,132112168.0,corral-repl,,"""6aa500d607d311e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707994}]","[{'src': 'hda', 'id': 28708353}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 09:57:52.177000,5424.0,4.0
,,2017-03-13 10:07:42.761458,slurm_normal,1489399681.0,0,1.0,main_w4_handler1,3013065,15279830,False,,10454225,bed,38976,bed,9424020.roundup,slurm,,132112168.0,corral-repl,,"""e32f514007d411e78f77005056a52a46""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707968}]","[{'src': 'hda', 'id': 28708357}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 10:08:04.632623,5424.0,7.0
,,2017-03-13 10:07:43.264962,slurm_normal,1489399679.0,0,1.0,main_w3_handler0,3013065,15279832,False,,11444668,bed,38976,bed,9424019.roundup,slurm,,132112168.0,corral-repl,,"""e32f514007d411e78f77005056a52a46""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707973}]","[{'src': 'hda', 'id': 28708357}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 10:08:03.384314,5424.0,8.0
,,2017-03-13 10:07:41.509666,slurm_normal,1489399670.0,0,1.0,main_w3_handler0,3013065,15279828,False,,55842,bed,38976,bed,9424012.roundup,slurm,,132112168.0,corral-repl,,"""e32f514007d411e78f77005056a52a46""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707819}]","[{'src': 'hda', 'id': 28708357}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 10:07:53.115827,5424.0,4.0
,,2017-03-13 10:07:42.274931,slurm_normal,1489399675.0,0,1.0,main_w4_handler0,3013065,15279829,False,,2712629,bed,38976,bed,9424014.roundup,slurm,,132112168.0,corral-repl,,"""e32f514007d411e78f77005056a52a46""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707947}]","[{'src': 'hda', 'id': 28708357}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 10:07:56.999892,5424.0,5.0
,,2017-03-13 10:07:43.827660,slurm_normal,1489399681.0,0,1.0,main_w4_handler0,3013065,15279833,False,,1214273,bed,38976,bed,9424022.roundup,slurm,,132112168.0,corral-repl,,"""e32f514007d411e78f77005056a52a46""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707975}]","[{'src': 'hda', 'id': 28708357}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 10:08:02.864577,5424.0,4.0
,,2017-03-13 10:07:47.338863,slurm_normal,1489399686.0,0,1.0,main_w3_handler1,3013065,15279838,False,,1235008,bed,38976,bed,9424025.roundup,slurm,,132112168.0,corral-repl,,"""e32f514007d411e78f77005056a52a46""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707997}]","[{'src': 'hda', 'id': 28708357}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 10:08:11.506538,5424.0,5.0
,,2017-03-13 10:07:45.420260,slurm_normal,1489399689.0,0,1.0,main_w3_handler0,3013065,15279835,False,,10712753,bed,38976,bed,9424024.roundup,slurm,,132112168.0,corral-repl,,"""e32f514007d411e78f77005056a52a46""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707991}]","[{'src': 'hda', 'id': 28708357}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 10:08:13.232049,5424.0,8.0
,,2017-03-13 10:11:36.350677,slurm_normal,1489399912.0,0,1.0,main_w4_handler1,3013065,15279870,False,,2712629,bed,19012163,bed,9424142.roundup,slurm,,132112168.0,corral-repl,,"""6f37660007d511e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707947}]","[{'src': 'hda', 'id': 28708362}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 10:11:55.940135,5424.0,6.0
,,2017-03-13 10:11:35.790492,slurm_normal,1489399909.0,0,1.0,main_w4_handler0,3013065,15279869,False,,55842,bed,19012163,bed,9424139.roundup,slurm,,132112168.0,corral-repl,,"""6f37660007d511e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707819}]","[{'src': 'hda', 'id': 28708362}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 10:11:52.412126,5424.0,5.0
,,2017-03-13 10:11:37.591012,slurm_normal,1489399912.0,0,1.0,main_w3_handler1,3013065,15279872,False,,10454225,bed,19012163,bed,9424140.roundup,slurm,,132112168.0,corral-repl,,"""6f37660007d511e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707968}]","[{'src': 'hda', 'id': 28708362}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 10:11:58.016937,5424.0,9.0
,,2017-03-13 10:11:38.374327,slurm_normal,1489399911.0,0,1.0,main_w3_handler1,3013065,15279873,False,,11444668,bed,19012163,bed,9424141.roundup,slurm,,132112168.0,corral-repl,,"""6f37660007d511e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707973}]","[{'src': 'hda', 'id': 28708362}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 10:11:58.279574,5424.0,8.0
,,2017-03-13 10:11:38.851108,slurm_normal,1489399925.0,0,1.0,main_w3_handler1,3013065,15279874,False,,1214273,bed,19012163,bed,9424153.roundup,slurm,,132112168.0,corral-repl,,"""6f37660007d511e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707975}]","[{'src': 'hda', 'id': 28708362}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 10:12:11.724428,5424.0,4.0
,,2017-03-13 10:11:41.203797,slurm_normal,1489399925.0,0,1.0,main_w3_handler0,3013065,15279877,False,,1101537,bed,19012163,bed,9424152.roundup,slurm,,132112168.0,corral-repl,,"""6f37660007d511e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707994}]","[{'src': 'hda', 'id': 28708362}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 10:12:09.889109,5424.0,4.0
,,2017-03-13 10:11:39.940963,slurm_normal,1489399924.0,0,1.0,main_w4_handler0,3013065,15279876,False,,10712753,bed,19012163,bed,9424148.roundup,slurm,,132112168.0,corral-repl,,"""6f37660007d511e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707991}]","[{'src': 'hda', 'id': 28708362}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399916.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 10:12:10.453292,5424.0,8.0
,,2017-03-13 10:11:39.357072,slurm_normal,1489399928.0,0,1.0,main_w3_handler1,3013065,15279875,False,,1413728,bed,19012163,bed,9424154.roundup,slurm,,132112168.0,corral-repl,,"""6f37660007d511e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707983}]","[{'src': 'hda', 'id': 28708362}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 10:12:11.563949,5424.0,5.0
,,2017-03-13 10:11:42.130507,slurm_normal,1489399929.0,0,1.0,main_w3_handler0,3013065,15279878,False,,1235008,bed,19012163,bed,9424155.roundup,slurm,,132112168.0,corral-repl,,"""6f37660007d511e78109005056a51846""","[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707997}]","[{'src': 'hda', 'id': 28708362}]","""1e-09""","""false""","""false""","""-s""",32.0,,,1489399924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-13 10:12:12.505373,5424.0,5.0
,,2017-03-02 14:02:46.769125,slurm_normal,1488463380.0,0,1.0,main_w4_handler0,3012288,15189043,False,,26940,bed,553393,bed,9339844.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""distinct"", ""col"": ""1""}, {""__index__"": 1, ""operation"": ""distinct"", ""col"": ""2""}, {""__index__"": 2, ""operation"": ""distinct"", ""col"": ""3""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 28587109}]","[{'src': 'hda', 'id': 28535989}]","""1.0""","""false""","""false""","""""",32.0,,36385231.0,1488463372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-02 14:03:06.463341,36252.0,8.0
,,2017-02-08 16:42:57.250979,slurm_normal,1486572294.0,0,1.0,main_w3_handler1,2985868,14986354,False,,627298,bed,2617616,bed,9143472.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""max"", ""col"": ""5""}]","""/galaxy-repl/main/files/018/752/dataset_18752331.dat""","""KIR_v1""",1,false,"""false""","[{'src': 'hda', 'id': 28266460}]","[{'src': 'hda', 'id': 28266417}]","""1e-09""","""false""","""false""","""""",32.0,,35871075.0,1486572289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-02-08 16:44:56.384275,70483.0,5.0
,,2017-02-08 14:35:01.693263,slurm_normal,1486564555.0,0,1.0,main_w4_handler1,2985868,14985054,False,,3249834,bed,633669,bed,9141569.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""max"", ""col"": ""5""}]","""/galaxy-repl/main/files/018/752/dataset_18752331.dat""","""KIR_v1""",1,false,"""false""","[{'src': 'hda', 'id': 28266058}]","[{'src': 'hda', 'id': 28264862}]","""1e-09""","""false""","""false""","""""",32.0,,35871075.0,1486564510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-02-08 14:36:00.017631,70483.0,45.0
,,2017-02-08 14:32:25.022503,slurm_normal,1486564381.0,0,1.0,main_w3_handler0,2985868,14985039,False,,633669,bed,3249834,bed,9141512.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""5""}]","""/galaxy-repl/main/files/018/752/dataset_18752331.dat""","""KIR_v1""",1,false,"""false""","[{'src': 'hda', 'id': 28264862}]","[{'src': 'hda', 'id': 28266058}]","""1e-09""","""false""","""false""","""""",32.0,,35871075.0,1486564372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-02-08 14:33:03.345933,70483.0,9.0
,,2017-02-08 14:37:13.748217,slurm_normal,1486564650.0,0,1.0,main_w4_handler1,2985868,14985094,False,,633669,bed,3249834,bed,9141635.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""max"", ""col"": ""5""}, {""__index__"": 1, ""operation"": ""mean"", ""col"": ""5""}]","""/galaxy-repl/main/files/018/752/dataset_18752331.dat""","""KIR_v1""",1,false,"""false""","[{'src': 'hda', 'id': 28264862}]","[{'src': 'hda', 'id': 28266058}]","""1e-09""","""false""","""false""","""""",32.0,,35871075.0,1486564642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-02-08 14:37:33.575359,70483.0,8.0
,,2017-02-08 16:48:23.826529,slurm_normal,1486572554.0,0,1.0,main_w4_handler0,2985868,14986422,False,,627298,bed,2617616,bed,9143575.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""mean"", ""col"": ""5""}, {""__index__"": 1, ""operation"": ""median"", ""col"": ""5""}]","""/galaxy-repl/main/files/018/752/dataset_18752331.dat""","""KIR_v1""",1,false,"""false""","[{'src': 'hda', 'id': 28266460}]","[{'src': 'hda', 'id': 28266417}]","""1e-09""","""false""","""false""","""""",32.0,,35871075.0,1486572549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-02-08 16:49:19.015515,70483.0,5.0
,,2017-02-10 14:30:43.535701,slurm_normal,1486737099.0,0,1.0,main_w3_handler1,2985654,15004981,False,,313902511,bed,8728823,bed,9160641.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 28296564}]","[{'src': 'hda', 'id': 28296567}]","""1e-09""","""false""","""false""","""""",32.0,,34544509.0,1486737047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-02-10 14:31:42.535559,72450.0,52.0
,,2017-03-02 14:01:44.134322,slurm_normal,1488463316.0,0,1.0,main_w3_handler0,3012288,15189031,False,,26940,bed,553393,bed,9339832.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""collapse"", ""col"": ""1""}, {""__index__"": 1, ""operation"": ""collapse"", ""col"": ""2""}, {""__index__"": 2, ""operation"": ""collapse"", ""col"": ""3""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 28587109}]","[{'src': 'hda', 'id': 28535989}]","""1.0""","""false""","""false""","""""",32.0,,36385231.0,1488463310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-02 14:02:02.048684,36252.0,6.0
,,2017-03-02 14:03:39.240241,slurm_normal,1488463429.0,0,1.0,main_w3_handler1,3012288,15189052,False,,26940,bed,553393,bed,9339850.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""concat"", ""col"": ""1""}, {""__index__"": 1, ""operation"": ""concat"", ""col"": ""2""}, {""__index__"": 2, ""operation"": ""concat"", ""col"": ""3""}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,false,"""false""","[{'src': 'hda', 'id': 28587109}]","[{'src': 'hda', 'id': 28535989}]","""1.0""","""false""","""false""","""""",32.0,,36385231.0,1488463423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-02 14:03:53.199377,36252.0,6.0
,,2017-03-10 15:20:48.577238,slurm_normal,1489159259.0,0,1.0,main_w3_handler1,3013065,15263835,False,,55842,bed,169728272,bed,9409880.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707819}]","[{'src': 'hda', 'id': 28596848}]","""1e-09""","""false""","""false""","""-s""",32.0,,36545930.0,1489159252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-10 15:21:03.471990,5424.0,7.0
,,2017-03-10 14:54:04.326260,slurm_normal,1489157668.0,0,1.0,main_w4_handler0,3013065,15263423,False,,55842,bed,56744613,bed,9409484.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""distinct"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707819}]","[{'src': 'hda', 'id': 28708328}]","""1e-09""","""false""","""false""","""""",32.0,,36545930.0,1489157650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-10 14:54:29.432837,5424.0,18.0
,,2017-03-10 14:46:26.058098,slurm_normal,1489157194.0,0,1.0,main_w4_handler0,3013065,15263342,False,,55842,bed,56744613,bed,9409415.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707819}]","[{'src': 'hda', 'id': 28708328}]","""1e-09""","""false""","""false""","""""",32.0,,36545930.0,1489157188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-10 14:46:36.388759,5424.0,6.0
,,2017-03-10 15:45:34.440937,slurm_normal,1489160746.0,0,1.0,main_w3_handler1,3013065,15264079,False,,1413728,bed,56744613,bed,9410079.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707983}]","[{'src': 'hda', 'id': 28708328}]","""1e-09""","""false""","""false""","""-s""",32.0,,36545930.0,1489160739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-10 15:45:49.071838,5424.0,7.0
,,2017-03-10 15:46:06.855356,slurm_normal,1489160781.0,0,1.0,main_w3_handler1,3013065,15264082,False,,10712753,bed,56744613,bed,9410083.roundup,slurm,,132112168.0,corral-repl,,,"[{""__index__"": 0, ""operation"": ""sum"", ""col"": ""4""}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""",1,false,"""false""","[{'src': 'hda', 'id': 28707991}]","[{'src': 'hda', 'id': 28708328}]","""1e-09""","""false""","""false""","""-s""",32.0,,36545930.0,1489160770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,2.24.1,,2017-03-10 15:46:24.920941,5424.0,11.0
