chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv_options.__current_case__,parameters.adv_options.adv_options_input,parameters.adv_options.adv_options_selector,parameters.chromInfo,parameters.dbkey,parameters.invert,parameters.isect_union,parameters.loci,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.reference_source_selector,parameters.vcf_input1,parameters.vcf_input2,parameters.window_size,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,vcf_input1,vcf_input1_filetype,vcf_input2,vcf_input2_filetype,runtime
,,2015-03-23 19:06:43.997477,rodeo_normal,1427137626.0,0,1.0,main_w1_handler0,2210200,9017740,False,,3297384.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18965760,18965758,"""30""",32.0,,,,21311320,1427137620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 19:07:13.073081,,1372884,vcf,1367615,vcf,6.0
,,2015-03-23 19:06:45.826268,rodeo_normal,1427137760.0,0,1.0,main_w2_handler0,2210200,9017742,False,,3297388.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18965763,18965761,"""30""",32.0,,,,21311320,1427137623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 19:09:41.179349,,1625300,vcf,1615187,vcf,137.0
,,2015-03-23 19:06:48.676723,rodeo_normal,1427137800.0,0,1.0,main_w2_handler0,2210200,9017746,False,,3297429.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18965768,18965767,"""30""",32.0,,,,21311320,1427137790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 19:10:06.031146,,1367518,vcf,1359563,vcf,10.0
,,2015-03-23 20:00:18.734602,rodeo_normal,1427140921.0,0,1.0,main_w2_handler0,2210200,9018160,False,,3298261.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966382,18966381,"""30""",32.0,,,,21311320,1427140917.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:02:04.225806,,1378692,vcf,1364836,vcf,4.0
,,2015-03-23 20:16:53.551063,rodeo_normal,1427142242.0,0,1.0,main_w1_handler1,2210200,9018324,False,,3298665.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966571,18966570,"""30""",32.0,,,,21311320,1427142235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:24:04.552027,,1381963,vcf,1362980,vcf,7.0
,,2015-03-23 20:00:22.414195,rodeo_normal,1427140972.0,0,1.0,main_w1_handler0,2210200,9018165,False,,3298281.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966390,18966389,"""30""",32.0,,,,21311320,1427140967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:02:54.569860,,1332117,vcf,1326674,vcf,5.0
,,2015-03-23 20:00:18.273839,rodeo_normal,1427140875.0,0,1.0,main_w2_handler1,2210200,9018159,False,,3298239.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966380,18966379,"""30""",32.0,,,,21311320,1427140835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:01:17.224519,,1386055,vcf,1372152,vcf,40.0
,,2015-03-23 20:16:50.449397,rodeo_normal,1427141915.0,0,1.0,main_w1_handler0,2210200,9018316,False,,3298585.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966559,18966558,"""30""",32.0,,,,21311320,1427141868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:18:40.179488,,1376743,vcf,1357843,vcf,47.0
,,2015-03-23 20:16:52.980432,rodeo_normal,1427142062.0,0,1.0,main_w1_handler0,2210200,9018322,False,,3298629.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966569,18966568,"""30""",32.0,,,,21311320,1427142031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:21:46.310268,,1366930,vcf,1352601,vcf,31.0
,,2015-03-23 20:00:20.656369,rodeo_normal,1427140952.0,0,1.0,main_w2_handler0,2210200,9018162,False,,3298275.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966386,18966385,"""30""",32.0,,,,21311320,1427140946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:02:38.316018,,1419784,vcf,1406007,vcf,6.0
,,2015-03-23 20:00:23.000834,rodeo_normal,1427140991.0,0,1.0,main_w2_handler0,2210200,9018166,False,,3298285.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966392,18966391,"""30""",32.0,,,,21311320,1427140970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:03:15.951530,,1331101,vcf,1313680,vcf,21.0
,,2015-03-23 20:00:17.858347,rodeo_normal,1427140904.0,0,1.0,main_w2_handler0,2210200,9018158,False,,3298257.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966377,18966375,"""30""",32.0,,,,21311320,1427140900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:01:49.956677,,1382436,vcf,1373984,vcf,4.0
,,2015-03-23 20:00:19.561116,rodeo_normal,1427140931.0,0,1.0,main_w2_handler0,2210200,9018161,False,,3298269.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966384,18966383,"""30""",32.0,,,,21311320,1427140927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:02:18.074595,,1335371,vcf,1327894,vcf,4.0
,,2015-03-23 20:16:49.605359,rodeo_normal,1427141965.0,0,1.0,main_w2_handler1,2210200,9018314,False,,3298597.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966555,18966554,"""30""",32.0,,,,21311320,1427141927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:19:29.166757,,1362469,vcf,1352537,vcf,38.0
,,2015-03-23 20:16:49.152838,rodeo_normal,1427141862.0,0,1.0,main_w2_handler1,2210200,9018313,False,,3298562.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966552,18966551,"""30""",32.0,,,,21311320,1427141826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:17:44.798349,,1391005,vcf,1371485,vcf,36.0
,,2015-03-23 20:16:51.388788,rodeo_normal,1427142135.0,0,1.0,main_w2_handler1,2210200,9018319,False,,3298647.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966563,18966562,"""30""",32.0,,,,21311320,1427142124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:22:19.547668,,1367850,vcf,1349662,vcf,11.0
,,2015-03-23 20:16:54.360651,rodeo_normal,1427142156.0,0,1.0,main_w1_handler0,2210200,9018326,False,,3298652.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966576,18966575,"""30""",32.0,,,,21311320,1427142146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:22:39.315110,,1418053,vcf,1403907,vcf,10.0
,,2015-03-23 20:16:51.978690,rodeo_normal,1427142222.0,0,1.0,main_w1_handler1,2210200,9018320,False,,3298659.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966565,18966564,"""30""",32.0,,,,21311320,1427142213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:23:47.314598,,1426273,vcf,1403300,vcf,9.0
,,2015-03-23 20:16:50.012510,rodeo_normal,1427142115.0,0,1.0,main_w2_handler1,2210200,9018315,False,,3298641.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966557,18966556,"""30""",32.0,,,,21311320,1427142110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:21:58.839975,,1396049,vcf,1372758,vcf,5.0
,,2015-03-23 20:16:53.943997,rodeo_normal,1427142202.0,0,1.0,main_w2_handler1,2210200,9018325,False,,3298656.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966573,18966572,"""30""",32.0,,,,21311320,1427142193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:23:27.167168,,1382194,vcf,1366235,vcf,9.0
,,2015-03-23 20:16:50.949572,rodeo_normal,1427142025.0,0,1.0,main_w1_handler0,2210200,9018318,False,,3298595.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966561,18966560,"""30""",32.0,,,,21311320,1427141995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:20:27.686257,,1404070,vcf,1382890,vcf,30.0
,,2015-03-23 20:16:52.460253,rodeo_normal,1427142173.0,0,1.0,main_w2_handler1,2210200,9018321,False,,3298654.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966567,18966566,"""30""",32.0,,,,21311320,1427142162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 20:23:03.204831,,1372658,vcf,1347257,vcf,11.0
,,2015-03-23 21:16:31.379309,rodeo_normal,1427146027.0,0,1.0,main_w2_handler0,2210200,9018743,False,,3299486.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966902,18966901,"""30""",32.0,,,,21311320,1427146008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:27:12.136853,,1625300,vcf,1615187,vcf,19.0
,,2015-03-23 21:16:29.509071,rodeo_normal,1427145516.0,0,1.0,main_w1_handler0,2210200,9018742,False,,3299370.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966900,18966899,"""30""",32.0,,,,21311320,1427145491.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:18:39.069994,,1372884,vcf,1367615,vcf,25.0
,,2015-03-23 21:16:38.481358,rodeo_normal,1427145997.0,0,1.0,main_w1_handler0,2210200,9018753,False,,3299482.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966932,18966931,"""30""",32.0,,,,21311320,1427145986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:26:43.277347,,1332117,vcf,1326674,vcf,11.0
,,2015-03-23 21:16:39.108579,rodeo_normal,1427146117.0,0,1.0,main_w2_handler0,2210200,9018754,False,,3299517.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966935,18966934,"""30""",32.0,,,,21311320,1427146105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:28:41.347881,,1331101,vcf,1313680,vcf,12.0
,,2015-03-23 21:16:36.075400,rodeo_normal,1427146088.0,0,1.0,main_w2_handler0,2210200,9018749,False,,3299511.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966920,18966919,"""30""",32.0,,,,21311320,1427146081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:28:10.645184,,1335371,vcf,1327894,vcf,7.0
,,2015-03-23 22:13:43.868356,rodeo_normal,1427148888.0,0,1.0,main_w1_handler0,2210200,9019083,False,,3300044.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18967410,18967409,"""30""",32.0,,,,21311320,1427148880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 22:14:52.006419,,1625300,vcf,1603821,vcf,8.0
,,2015-03-23 21:16:32.145380,rodeo_normal,1427145643.0,0,1.0,main_w1_handler0,2210200,9018744,False,,3299386.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966906,18966905,"""30""",32.0,,,,21311320,1427145568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:20:45.845049,,1645394,vcf,1636699,vcf,75.0
,,2015-03-23 21:16:23.322269,rodeo_normal,1427145486.0,0,1.0,main_w1_handler0,2210200,9018739,False,,3299363.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966896,18966895,"""30""",32.0,,,,21311320,1427145476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:18:08.081670,,1382194,vcf,1366235,vcf,10.0
,,2015-03-23 21:16:36.893491,rodeo_normal,1427145780.0,0,1.0,main_w1_handler0,2210200,9018750,False,,3299430.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966922,18966921,"""30""",32.0,,,,21311320,1427145760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:23:02.820830,,1419784,vcf,1406007,vcf,20.0
,,2015-03-23 21:16:48.050095,rodeo_normal,1427146193.0,0,1.0,main_w1_handler1,2210200,9018764,False,,3299540.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966951,18966950,"""30""",32.0,,,,21311320,1427146188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:29:59.062888,,1372658,vcf,1347257,vcf,5.0
,,2015-03-23 21:16:22.047383,rodeo_normal,1427145463.0,0,1.0,main_w2_handler0,2210200,9018738,False,,3299345.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966894,18966893,"""30""",32.0,,,,21311320,1427145392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:17:49.398006,,1381963,vcf,1362980,vcf,71.0
,,2015-03-23 21:16:47.218084,rodeo_normal,1427145726.0,0,1.0,main_w2_handler1,2210200,9018763,False,,3299418.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966949,18966948,"""30""",32.0,,,,21311320,1427145705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:22:12.265957,,1426273,vcf,1403300,vcf,21.0
,,2015-03-23 21:16:41.509856,rodeo_normal,1427146099.0,0,1.0,main_w1_handler0,2210200,9018758,False,,3299515.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966941,18966940,"""30""",32.0,,,,21311320,1427146093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:28:20.844036,,1396049,vcf,1372758,vcf,6.0
,,2015-03-23 21:16:34.608473,rodeo_normal,1427145534.0,0,1.0,main_w1_handler1,2210200,9018747,False,,3299376.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966913,18966912,"""30""",32.0,,,,21311320,1427145526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:19:25.840927,,1386055,vcf,1372152,vcf,8.0
,,2015-03-23 21:16:42.883318,rodeo_normal,1427146134.0,0,1.0,main_w1_handler1,2210200,9018759,False,,3299523.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966943,18966942,"""30""",32.0,,,,21311320,1427146131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:29:04.772494,,1376743,vcf,1357843,vcf,3.0
,,2015-03-23 21:16:35.359546,rodeo_normal,1427145692.0,0,1.0,main_w2_handler1,2210200,9018748,False,,3299406.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966918,18966914,"""30""",32.0,,,,21311320,1427145655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:21:39.007525,,1378692,vcf,1364836,vcf,37.0
,,2015-03-23 21:16:33.522730,rodeo_normal,1427145552.0,0,1.0,main_w2_handler1,2210200,9018746,False,,3299380.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966911,18966909,"""30""",32.0,,,,21311320,1427145529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:19:15.838755,,1382436,vcf,1373984,vcf,23.0
,,2015-03-23 21:16:45.950585,rodeo_normal,1427146157.0,0,1.0,main_w1_handler0,2210200,9018761,False,,3299528.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966947,18966946,"""30""",32.0,,,,21311320,1427146154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:29:20.317808,,1367850,vcf,1349662,vcf,3.0
,,2015-03-23 21:16:49.518835,rodeo_normal,1427146196.0,0,1.0,main_w2_handler0,2210200,9018765,False,,3299538.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966954,18966953,"""30""",32.0,,,,21311320,1427146188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:30:00.647028,,1366930,vcf,1352601,vcf,8.0
,,2015-03-23 21:16:26.472884,rodeo_normal,1427145975.0,0,1.0,main_w2_handler0,2210200,9018741,False,,3299436.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966898,18966897,"""30""",32.0,,,,21311320,1427145785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:26:19.788174,,1418053,vcf,1403907,vcf,190.0
,,2015-03-23 21:16:37.799145,rodeo_normal,1427145750.0,0,1.0,main_w1_handler1,2210200,9018751,False,,3299424.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966927,18966925,"""30""",32.0,,,,21311320,1427145735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:22:35.300572,,1360033,vcf,1352037,vcf,15.0
,,2015-03-23 21:16:32.835675,rodeo_normal,1427146071.0,0,1.0,main_w2_handler0,2210200,9018745,False,,3299507.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966908,18966907,"""30""",32.0,,,,21311320,1427146064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:27:54.777891,,1367518,vcf,1359563,vcf,7.0
,,2015-03-23 21:16:44.900820,rodeo_normal,1427146174.0,0,1.0,main_w2_handler0,2210200,9018760,False,,3299534.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966945,18966944,"""30""",32.0,,,,21311320,1427146166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:29:38.039314,,1404070,vcf,1382890,vcf,8.0
,,2015-03-23 21:16:40.852950,rodeo_normal,1427146084.0,0,1.0,main_w1_handler0,2210200,9018757,False,,3299509.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966939,18966938,"""30""",32.0,,,,21311320,1427146080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:28:07.747800,,1362469,vcf,1352537,vcf,4.0
,,2015-03-23 22:13:43.274994,rodeo_normal,1427148849.0,0,1.0,main_w1_handler0,2210200,9019082,False,,3300036.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18967407,18967406,"""30""",32.0,,,,21311320,1427148845.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 22:14:12.610967,,1372884,vcf,1353299,vcf,4.0
,,2015-03-23 21:16:39.958456,rodeo_normal,1427146054.0,0,1.0,main_w1_handler1,2210200,9018756,False,,3299503.roundup,slurm,,132112168.0,corral-repl,,,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""False""","""-i""","""False""",0,hg19,,,cached,18966937,18966936,"""30""",32.0,,,,21311320,1427146038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcfvcfintersect/vcfvcfintersect/0.0.2,0.0.2,,2015-03-23 21:27:39.663969,,1391005,vcf,1371485,vcf,16.0
