BED,BED1,BED1_filetype,BED2,BED2_filetype,BED3,BED3_filetype,BED4,BED4_filetype,BED5,BED5_filetype,BED6,BED6_filetype,BED7,BED7_filetype,BED8,BED8_filetype,BED_filetype,bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles46,bamfiles46_filetype,bamfiles47,bamfiles47_filetype,bamfiles48,bamfiles48_filetype,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.BED.values,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.colors,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.keepExons,parameters.advancedOpt.labels,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.numPlotsPerRow,parameters.advancedOpt.perSample,parameters.advancedOpt.plotHeight,parameters.advancedOpt.plotTitle,parameters.advancedOpt.plotWidth,parameters.advancedOpt.regionLabels,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.variableScales,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.outRawCounts,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
176,176,bed,,,,,,,,,,,,,,,bed,510200957,510200957,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-02 15:37:37.444734,slurm_normal,1483371794.0,0,1.0,main_w3_handler0,2911214,14675845,False,,8846522.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27790511}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 27790824}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,33756292,1483371685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-02 15:43:16.371396,75878.0,109.0
4930844,4930844,bed,,,,,,,,,,,,,,,bed,98494761,98494761,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-02 18:45:43.010273,slurm_normal,1483383009.0,0,1.0,main_w3_handler0,2935762,14676445,False,,8847026.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27792145}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27791746}]","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","""png""","""false""","""""",32.0,,33845562,1483382908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-02 18:50:10.226496,31286.0,101.0
119,119,bed,,,,,,,,,,,,,,,bed,510260939,510260939,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-03 09:16:25.015138,slurm_normal,1483435189.0,0,1.0,main_w4_handler0,2911214,14679355,False,,8849670.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27797308}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27797269}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,33756292,1483435092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-03 09:19:50.057531,75878.0,97.0
119,119,bed,,,,,,,,,,,,,,,bed,510260939,510260939,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-03 15:46:38.125449,slurm_normal,1483458651.0,0,1.0,main_w3_handler0,2911214,14681858,False,,8852044.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27797308}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27797269}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,33756292,1483458555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-03 15:50:56.057923,75878.0,96.0
30329231,30329231,bed,,,,,,,,,,,,,,,bed,49427038,49427038,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-04 19:44:22.787080,slurm_normal,1483559756.0,0,1.0,main_w4_handler1,2846125,14691725,False,,8861621.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27814752}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27814689}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""true""","""chrM""",32.0,,35063487,1483559185.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-04 19:56:00.912626,14835.0,571.0
159266197,159266197,bed,,,,,,,,,,,,,,,bed,283719455,283719455,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-04 22:07:50.554458,slurm_normal,1483583687.0,0,1.0,main_w3_handler0,2846125,14692386,False,,8862265.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27816178}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27816102}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""true""","""chrM""",32.0,,35063487,1483567764.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-05 02:34:53.095230,14835.0,15923.0
30329231,30329231,bed,,,,,,,,,,,,,,,bed,49427038,49427038,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-05 02:46:09.146155,slurm_normal,1483585247.0,0,1.0,main_w3_handler0,2846125,14693409,False,,8863302.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27814752}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 27814689}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""true""","""chrM""",32.0,,35063487,1483584579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-05 03:00:52.181054,14835.0,668.0
808699,808699,bed,474363.0,bed,264489.0,bed,,,,,,,,,,,bed,133372683,133372683,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-05 15:26:25.022308,slurm_normal,1483630769.0,0,1.0,main_w3_handler1,2946739,14696825,False,,8867262.roundup,slurm,,132111800.0,corral-repl,,"[{'src': 'hda', 'id': 27822983}, {'src': 'hda', 'id': 27822995}, {'src': 'hda', 'id': 27822997}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 27822892}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""true""","""""",32.0,,34940804,1483630339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-05 15:39:34.284020,86683.0,430.0
791241,791241,bed,,,,,,,,,,,,,,,bed,2601856458,2601856458,,,,,,,,,,,,,,,,,,,,,bam,2676449074.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-03-24 22:12:35.170584,slurm_normal,1490395636.0,0,1.0,main_w4_handler1,3030186,15391986,False,,9527754.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28759618}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28745042}, {'src': 'hda', 'id': 28745052}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""","""""",32.0,,36854205,1490393686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-03-24 22:47:19.799865,97264.0,1950.0
791241,791241,bed,,,,,,,,,,,,,,,bed,2601856458,2601856458,,,,,,,,,,,,,,,,,,,,,bam,2676449074.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-03-24 23:05:11.727375,slurm_normal,1490399091.0,0,1.0,main_w3_handler0,3030186,15392280,False,,9528053.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28759618}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28745042}, {'src': 'hda', 'id': 28745052}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""","""""",32.0,,36854205,1490396838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-03-24 23:44:52.921930,97264.0,2253.0
8619070,8619070,bed,,,,,,,,,,,,,,,bed,1214835605,1214835605,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-30 14:15:47.170067,slurm_normal,1485786709.0,0,1.0,main_w4_handler0,2969338,14905254,False,,9061200.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28138522}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28136316}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""","""""",32.0,,35599797,1485785822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-30 14:31:51.656374,87037.0,887.0
8619070,8619070,bed,,,,,,,,,,,,,,,bed,986408968,986408968,,,,,,,,,,,,,,,,,,,,,bam,1279194885.0,,,,,,,,,,,,,,,,,,,,,bam,1214835605.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-30 14:33:33.726509,slurm_normal,1485789352.0,0,1.0,main_w3_handler0,2969338,14905480,False,,9061424.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28138522}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28136210}, {'src': 'hda', 'id': 28136288}, {'src': 'hda', 'id': 28136316}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""","""""",32.0,,35599797,1485786918.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-30 15:15:55.521851,87037.0,2434.0
133148768,133148768,gtf,,,,,,,,,,,,,,,gtf,73695503,73695503,23834315.0,bam,3310893.0,bam,4747388.0,bam,57125372.0,bam,21612110.0,bam,12965355.0,bam,161856.0,bam,339422117.0,bam,433783553.0,bam,5903669.0,bam,bam,156538926.0,382881290.0,bam,486550191.0,bam,494302555.0,bam,209531683.0,bam,2608734.0,bam,255173039.0,bam,29467437.0,bam,246673.0,bam,119205928.0,bam,369436583.0,bam,bam,5768260.0,53506406.0,bam,257078194.0,bam,358691.0,bam,169325217.0,bam,126053737.0,bam,59373261.0,bam,56932502.0,bam,181180813.0,bam,26097398.0,bam,130198453.0,bam,bam,293351019.0,2428378.0,bam,146340769.0,bam,253461297.0,bam,3388899.0,bam,6703313.0,bam,233559892.0,bam,159267445.0,bam,267277935.0,bam,3226713.0,bam,bam,136927193.0,bam,19748746.0,bam,6119549.0,bam,5375914.0,bam,12513317.0,bam,bam,,,,,2017-01-30 12:17:26.357112,slurm_normal,1485799959.0,0,1.0,main_w3_handler1,2971178,14904056,False,,9060213.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28136697}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28109072}, {'src': 'hda', 'id': 28109310}, {'src': 'hda', 'id': 28109325}, {'src': 'hda', 'id': 28110086}, {'src': 'hda', 'id': 28110352}, {'src': 'hda', 'id': 28110476}, {'src': 'hda', 'id': 28110541}, {'src': 'hda', 'id': 28110619}, {'src': 'hda', 'id': 28110650}, {'src': 'hda', 'id': 28110711}, {'src': 'hda', 'id': 28110720}, {'src': 'hda', 'id': 28110727}, {'src': 'hda', 'id': 28110823}, {'src': 'hda', 'id': 28110875}, {'src': 'hda', 'id': 28110883}, {'src': 'hda', 'id': 28110884}, {'src': 'hda', 'id': 28112565}, {'src': 'hda', 'id': 28114808}, {'src': 'hda', 'id': 28114825}, {'src': 'hda', 'id': 28117849}, {'src': 'hda', 'id': 28119163}, {'src': 'hda', 'id': 28120132}, {'src': 'hda', 'id': 28122099}, {'src': 'hda', 'id': 28122329}, {'src': 'hda', 'id': 28124495}, {'src': 'hda', 'id': 28124502}, {'src': 'hda', 'id': 28124503}, {'src': 'hda', 'id': 28124574}, {'src': 'hda', 'id': 28124872}, {'src': 'hda', 'id': 28124887}, {'src': 'hda', 'id': 28125063}, {'src': 'hda', 'id': 28125064}, {'src': 'hda', 'id': 28125209}, {'src': 'hda', 'id': 28125312}, {'src': 'hda', 'id': 28125327}, {'src': 'hda', 'id': 28125368}, {'src': 'hda', 'id': 28125404}, {'src': 'hda', 'id': 28125412}, {'src': 'hda', 'id': 28125458}, {'src': 'hda', 'id': 28125463}, {'src': 'hda', 'id': 28125583}, {'src': 'hda', 'id': 28125692}, {'src': 'hda', 'id': 28125763}, {'src': 'hda', 'id': 28125771}, {'src': 'hda', 'id': 28125882}, {'src': 'hda', 'id': 28126057}, {'src': 'hda', 'id': 28126285}, {'src': 'hda', 'id': 28126287}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""true""","""""",32.0,,35624132,1485778741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-30 18:12:42.908157,11700.0,21218.0
133148768,133148768,gtf,,,,,,,,,,,,,,,gtf,169325217,169325217,,,,,,,,,,,,,,,,,,,,,bam,126053737.0,,,,,,,,,,,,,,,,,,,,,bam,59373261.0,,,,,,,,,,,,,,,,,,,,,bam,56932502.0,,,,,,,,,,,,,,,,,,,bam,181180813.0,bam,26097398.0,bam,130198453.0,bam,2428378.0,bam,,,bam,,,,,2017-01-31 09:24:47.676429,slurm_normal,1485857782.0,0,1.0,main_w3_handler1,2971178,14913092,False,,9068982.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28136697}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28125209}, {'src': 'hda', 'id': 28125312}, {'src': 'hda', 'id': 28125327}, {'src': 'hda', 'id': 28125368}, {'src': 'hda', 'id': 28125404}, {'src': 'hda', 'id': 28125412}, {'src': 'hda', 'id': 28125458}, {'src': 'hda', 'id': 28125463}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""pdf""","""false""","""""",32.0,,35624132,1485854777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-31 10:16:24.586821,11700.0,3005.0
133148768,133148768,gtf,,,,,,,,,,,,,,,gtf,169325217,169325217,,,,,,,,,,,,,,,,,,,,,bam,126053737.0,,,,,,,,,,,,,,,,,,,,,bam,59373261.0,,,,,,,,,,,,,,,,,,,,,bam,56932502.0,,,,,,,,,,,,,,,,,,,bam,181180813.0,bam,26097398.0,bam,130198453.0,bam,2428378.0,bam,,,bam,,,,,2017-01-31 10:26:35.113539,slurm_normal,1485860944.0,0,1.0,main_w4_handler1,2971178,14913504,False,,9069369.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28136697}]",,,,,,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28125209}, {'src': 'hda', 'id': 28125312}, {'src': 'hda', 'id': 28125327}, {'src': 'hda', 'id': 28125368}, {'src': 'hda', 'id': 28125404}, {'src': 'hda', 'id': 28125412}, {'src': 'hda', 'id': 28125458}, {'src': 'hda', 'id': 28125463}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""pdf""","""false""","""""",32.0,,35624132,1485858484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-01-31 11:09:05.630868,11700.0,2460.0
23385651,23385651,bed,,,,,,,,,,,,,,,bed,1569,1569,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-02-22 09:08:56.041200,slurm_normal,1487755075.0,0,1.0,main_w3_handler0,3002730,15103666,False,,9258809.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28456899}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28456979}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""false""","""""",32.0,,36172720,1487755040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-22 09:17:58.280117,,35.0
432387,432387,bed,,,,,,,,,,,,,,,bed,993084867,993084867,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-02-03 12:37:33.238966,slurm_normal,1486125865.0,0,1.0,main_w3_handler0,2978539,14942797,False,,9099626.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28187181}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28175499}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""","""""",32.0,,35779780,1486125553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-03 12:44:27.539389,47785.0,312.0
432387,432387,bed,,,,,,,,,,,,,,,bed,993084867,993084867,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-02-03 12:37:50.422426,slurm_normal,1486125750.0,0,1.0,main_w3_handler1,2978539,14942799,False,,9099629.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28187181}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28175499}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""","""chr14""",32.0,,35779780,1486125566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-03 12:42:31.512110,47785.0,184.0
79780224,79780224,gtf,,,,,,,,,,,,,,,gtf,2759941798,2759941798,2524663611.0,bam,3331745585.0,bam,3377815309.0,bam,3112036389.0,bam,2941779112.0,bam,2665190008.0,bam,3641971733.0,bam,3100125177.0,bam,3330961280.0,bam,2725725589.0,bam,bam,3315585290.0,3183598470.0,bam,,,,,,,,,,,,,,,,,,,bam,3575887290.0,,,,,,,,,,,,,,,,,,,,,bam,3465143200.0,,,,,,,,,,,,,,,,,,,bam,2540590320.0,bam,2813269604.0,bam,3286280010.0,bam,3421089610.0,bam,3484218897.0,bam,bam,,,,,2017-02-04 15:32:52.157145,slurm_normal,1486245585.0,0,1.0,main_w4_handler0,2956227,14950420,False,,9108193.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 27941876}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28049992}, {'src': 'hda', 'id': 28050028}, {'src': 'hda', 'id': 28057356}, {'src': 'hda', 'id': 28057362}, {'src': 'hda', 'id': 28059024}, {'src': 'hda', 'id': 28059032}, {'src': 'hda', 'id': 28070294}, {'src': 'hda', 'id': 28070306}, {'src': 'hda', 'id': 28071868}, {'src': 'hda', 'id': 28071876}, {'src': 'hda', 'id': 28076220}, {'src': 'hda', 'id': 28076255}, {'src': 'hda', 'id': 28082126}, {'src': 'hda', 'id': 28082141}, {'src': 'hda', 'id': 28089636}, {'src': 'hda', 'id': 28089643}, {'src': 'hda', 'id': 28093047}, {'src': 'hda', 'id': 28093058}, {'src': 'hda', 'id': 28103656}, {'src': 'hda', 'id': 28103667}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""","""png""","""true""","""""",32.0,,34488366,1486222439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-04 21:59:48.227106,36816.0,23146.0
236303,236303,bed,,,,,,,,,,,,,,,bed,12987794,12987794,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-02-05 11:19:36.256350,slurm_normal,1486293749.0,0,1.0,main_w4_handler0,2973356,14953835,False,,9111410.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28215538}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28215526}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""","""""",32.0,,35318154,1486293652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-05 11:22:31.313108,43474.0,97.0
6510371,6510371,bed,,,,,,,,,,,,,,,bed,1947368244,1947368244,,,,,,,,,,,,,,,,,,,,,bam,1933898572.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-02-06 09:48:40.981591,slurm_normal,1486376881.0,0,1.0,main_w4_handler1,605821,14958579,False,,9116097.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 28223610}]",0.0,,,,,,,,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 26033894}, {'src': 'hda', 'id': 26036435}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""true""","""""",32.0,,34508217,1486374828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,2.3.6.0,,2017-02-06 10:28:03.385684,12956.0,2053.0
