create_time,destination_id,end_epoch,exit_code,fastq,fastq2,fastq2_filetype,fastq_filetype,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.allow_and_ignore_empty_lines,parameters.chromInfo,parameters.comment,parameters.dbkey,parameters.description,parameters.input_type.__current_case__,parameters.input_type.fastq,parameters.input_type.fastq2,parameters.input_type.input_type_selector,parameters.library_name,parameters.max_q,parameters.min_q,parameters.platform,parameters.platform_unit,parameters.predicted_insert_size,parameters.quality_format,parameters.read_group_name,parameters.run_date,parameters.sample_name,parameters.sequencing_center,parameters.strip_unpairied_mate_number,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-07-17 14:40:10.227371,slurm_normal,1437144056.0,0,49827,,,fastq,1.0,main_w1_handler0,2378911,9893262,False,,4182278.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384571,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437144044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:40:59.109684,65666.0,12.0
2015-07-17 14:31:23.137943,slurm_normal,1437143518.0,0,9364274,,,fastq,1.0,main_w1_handler0,2378911,9893184,False,,4182204.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384289,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:32:01.755157,65666.0,5.0
2015-07-17 14:34:14.180412,slurm_normal,1437143705.0,0,55226020,,,fastq,1.0,main_w1_handler0,2378911,9893211,False,,4182226.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384436,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:35:08.376184,65666.0,11.0
2015-07-17 14:27:46.683836,slurm_normal,1437143307.0,0,18906471,,,fastq,1.0,main_w1_handler0,2378911,9893153,False,,4182158.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384213,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:28:32.495731,65666.0,11.0
2015-07-17 14:31:44.326991,slurm_normal,1437143556.0,0,22910341,,,fastq,1.0,main_w2_handler1,2378911,9893186,False,,4182207.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384299,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:32:40.653149,65666.0,7.0
2015-07-17 14:40:31.830253,slurm_normal,1437144092.0,0,17018705,,,fastq,1.0,main_w1_handler0,2378911,9893267,False,,4182284.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384579,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437144073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:41:36.464209,65666.0,19.0
2015-07-17 14:45:06.675749,slurm_normal,1437144360.0,0,12206309,,,fastq,1.0,main_w1_handler0,2378911,9893326,False,,4182327.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384742,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437144353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:46:08.745684,65666.0,7.0
2015-07-17 14:21:54.252883,slurm_normal,1437142970.0,0,21012005,,,fastq,1.0,main_w2_handler1,2378911,9893077,False,,4182049.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384132,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437142963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:22:56.479943,65666.0,7.0
2015-07-17 14:37:55.402750,slurm_normal,1437143913.0,0,16924456,,,fastq,1.0,main_w2_handler1,2378911,9893240,False,,4182256.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384521,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:38:37.905517,65666.0,7.0
2015-07-17 14:42:56.032806,slurm_normal,1437144225.0,0,23772,,,fastq,1.0,main_w1_handler2,2378911,9893308,False,,4182306.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384634,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437144220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:43:46.891626,65666.0,5.0
2015-07-17 14:43:37.940417,slurm_normal,1437144253.0,0,34963927,,,fastq,1.0,main_w1_handler2,2378911,9893314,False,,4182310.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384662,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437144245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:44:17.201400,65666.0,8.0
2015-07-17 14:27:31.303776,slurm_normal,1437143301.0,0,12354568,,,fastq,1.0,main_w1_handler1,2378911,9893149,False,,4182157.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384212,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:28:25.460268,65666.0,8.0
2015-07-17 14:38:23.280295,slurm_normal,1437143942.0,0,25148191,,,fastq,1.0,main_w1_handler1,2378911,9893244,False,,4182261.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384543,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:39:04.978502,65666.0,7.0
2015-07-17 14:42:25.631087,slurm_normal,1437144183.0,0,13525044,,,fastq,1.0,main_w1_handler1,2378911,9893304,False,,4182301.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384623,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437144177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:43:06.963689,65666.0,6.0
2015-07-17 14:32:00.905245,slurm_normal,1437143558.0,0,18484932,,,fastq,1.0,main_w2_handler1,2378911,9893190,False,,4182208.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384306,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:32:45.036027,65666.0,8.0
2015-07-17 14:38:35.796551,slurm_normal,1437143970.0,0,18367236,,,fastq,1.0,main_w2_handler1,2378911,9893246,False,,4182263.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384545,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:39:34.372213,65666.0,9.0
2015-07-17 14:45:40.513101,slurm_normal,1437144392.0,0,12879994,,,fastq,1.0,main_w2_handler1,2378911,9893335,False,,4182333.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384773,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437144380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:46:35.762055,65666.0,12.0
2015-07-17 14:41:45.252479,slurm_normal,1437144153.0,0,17456464,,,fastq,1.0,main_w1_handler2,2378911,9893293,False,,4182296.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384599,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437144145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:42:36.562410,65666.0,8.0
2015-07-17 14:42:39.365133,slurm_normal,1437144202.0,0,19255368,,,fastq,1.0,main_w2_handler1,2378911,9893306,False,,4182304.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384632,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437144195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:43:26.290985,65666.0,7.0
2015-07-17 14:32:58.242730,slurm_normal,1437143635.0,0,27676519,,,fastq,1.0,main_w1_handler1,2378911,9893197,False,,4182217.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384353,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:33:59.154863,65666.0,6.0
2015-07-17 14:32:26.574550,slurm_normal,1437143672.0,0,32356471,,,fastq,1.0,main_w1_handler1,2378911,9893194,False,,4182215.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384325,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:34:39.873348,65666.0,12.0
2015-07-17 14:29:59.244200,slurm_normal,1437143431.0,0,31922844,,,fastq,1.0,main_w1_handler0,2378911,9893172,False,,4182187.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384280,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:30:38.439189,65666.0,7.0
2015-07-17 14:39:52.528788,slurm_normal,1437144052.0,0,18269,,,fastq,1.0,main_w2_handler0,2378911,9893258,False,,4182280.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384564,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437144046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:40:55.848452,65666.0,6.0
2015-07-17 14:38:07.911198,slurm_normal,1437143942.0,0,32561965,,,fastq,1.0,main_w1_handler0,2378911,9893242,False,,4182260.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384525,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:39:05.671480,65666.0,7.0
2015-07-17 14:22:48.291457,slurm_normal,1437143025.0,0,14871438,,,fastq,1.0,main_w2_handler1,2378911,9893085,False,,4182087.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384139,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:23:51.866569,65666.0,6.0
2015-07-17 14:39:22.382530,slurm_normal,1437144028.0,0,60932561,,,fastq,1.0,main_w2_handler1,2378911,9893256,False,,4182272.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384558,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437144015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:40:31.087019,65666.0,13.0
2015-07-17 14:47:08.220058,slurm_normal,1437144587.0,0,22389563,,,fastq,1.0,main_w2_handler1,2378911,9893348,False,,4182350.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384878,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437144462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:49:53.778885,65666.0,125.0
2015-07-17 14:24:23.968766,slurm_normal,1437143102.0,0,17321275,,,fastq,1.0,main_w2_handler0,2378911,9893094,False,,4182117.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384167,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:25:07.382005,65666.0,9.0
2015-07-17 14:32:12.868209,slurm_normal,1437143672.0,0,16027181,,,fastq,1.0,main_w1_handler0,2378911,9893191,False,,4182211.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384312,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:34:37.149641,65666.0,12.0
2015-07-17 14:23:08.321286,slurm_normal,1437143032.0,0,15327722,,,fastq,1.0,main_w1_handler0,2378911,9893087,False,,4182095.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384140,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:23:55.806331,65666.0,8.0
2015-07-17 14:23:32.159772,slurm_normal,1437143060.0,0,10921262,,,fastq,1.0,main_w1_handler0,2378911,9893090,False,,4182104.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384144,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:24:23.361423,65666.0,10.0
2015-07-17 14:32:37.934287,slurm_normal,1437143608.0,0,43957802,,,fastq,1.0,main_w1_handler0,2378911,9893196,False,,4182216.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384344,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:33:33.862781,65666.0,10.0
2015-07-17 14:36:39.854875,slurm_normal,1437143860.0,0,23099645,,,fastq,1.0,main_w1_handler0,2378911,9893233,False,,4182247.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384512,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:37:45.388645,65666.0,9.0
2015-07-17 14:24:56.662431,slurm_normal,1437143146.0,0,12519894,,,fastq,1.0,main_w2_handler0,2378911,9893101,False,,4182122.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384175,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:25:51.277919,65666.0,8.0
2015-07-17 14:26:04.521574,slurm_normal,1437143220.0,0,32428938,,,fastq,1.0,main_w2_handler0,2378911,9893121,False,,4182139.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384196,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:27:04.047411,65666.0,9.0
2015-07-17 14:33:43.720492,slurm_normal,1437143690.0,0,22542758,,,fastq,1.0,main_w2_handler0,2378911,9893203,False,,4182221.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384397,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:34:55.307228,65666.0,8.0
2015-07-17 14:29:21.994776,slurm_normal,1437143401.0,0,20489089,,,fastq,1.0,main_w2_handler0,2378911,9893167,False,,4182182.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384265,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:30:08.772019,65666.0,7.0
2015-07-17 14:24:45.149931,slurm_normal,1437143126.0,0,22287676,,,fastq,1.0,main_w1_handler0,2378911,9893100,False,,4182120.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384173,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:25:28.518045,65666.0,9.0
2015-07-17 14:28:17.937877,slurm_normal,1437143351.0,0,28992558,,,fastq,1.0,main_w1_handler0,2378911,9893159,False,,4182173.roundup,slurm,,132112168.0,corral-repl,,,"""False""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",0,20384219,,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""False""","""LENIENT""",32.0,,24007479,1437143341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/1.126.0,1.126.0,,2015-07-17 14:29:21.620828,65666.0,10.0
