create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-01-14 15:06:51.589732,rodeo_normal,1421248033.0,1.0,1.0,main_w1_handler0,2173487,8545429,False,,12886101,fasta,765994.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18207893,,2.0,,20495416,1421248028.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2015-01-14 15:07:16.516032,,5.0
2014-11-15 22:12:15.866408,rodeo_normal,1416089548.0,1.0,1.0,main_w1_handler0,2066973,8176095,False,,4708053,fasta,221456.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17557651,,2.0,,17238817,1416089543.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2014-11-15 22:12:31.620724,,5.0
2014-11-15 21:43:03.241051,rodeo_normal,1416087792.0,1.0,1.0,main_w2_handler0,2066973,8176024,False,,9812237,fasta,221309.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17557576,,2.0,,17238817,1416087789.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2014-11-15 21:43:17.372121,,3.0
2014-11-15 21:17:51.449577,rodeo_normal,1416086281.0,1.0,1.0,main_w2_handler1,2066973,8175919,False,,1320,fasta,221153.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17557440,,1.0,,17238817,1416086277.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2014-11-15 21:18:05.196664,,4.0
2014-11-15 21:36:20.032280,rodeo_normal,1416087390.0,1.0,1.0,main_w2_handler1,2066973,8176016,False,,906321,fasta,2023721.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17557566,,32.0,,17238817,1416087388.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2014-11-15 21:36:34.533682,,2.0
2014-11-18 12:10:34.985850,rodeo_normal,1416312734.0,1.0,1.0,main_w2_handler0,2121953,8192574,False,,2673916,fasta,245356.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",17589982,,1.0,,19576038,1416312730.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2014-11-18 12:12:17.738663,,4.0
2014-11-18 13:38:22.475011,rodeo_normal,1416317911.0,1.0,1.0,main_w1_handler1,501363,8193111,False,,1141,fasta,246099.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17590663,,2.0,,18494143,1416317909.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2014-11-18 13:38:35.255531,9607.0,2.0
2015-01-30 12:26:52.409194,rodeo_normal,1422620908.0,1.0,1.0,main_w2_handler1,2171382,8638277,False,,1875,fasta,882419.rodeo,slurm,,16332488.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18352017,,2.0,,20460500,1422620903.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2015-01-30 12:28:33.064680,,5.0
2014-11-26 16:44:35.347232,rodeo_normal,1417020297.0,1.0,1.0,main_w1_handler0,2130396,8260242,False,,4699745,fasta,339889.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17696631,,1.0,,18522942,1417020291.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2014-11-26 16:45:00.304414,13758.0,6.0
2014-11-26 16:52:19.325494,rodeo_normal,1417020754.0,1.0,1.0,main_w1_handler0,2130396,8260269,False,,19431,fasta,339921.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/eboVir3.len""","""eboVir3""",17696669,,2.0,,18522942,1417020750.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chaos7/5.0.0,5.0.0,,2014-11-26 16:52:37.610806,13758.0,4.0
