chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.centre,parameters.chromInfo,parameters.compliant.__current_case__,parameters.compliant.addgenes,parameters.compliant.compliant_select,parameters.compliant.mincontig,parameters.dbkey,parameters.evalue,parameters.fast,parameters.genus,parameters.gffver,parameters.increment,parameters.input.values,parameters.input|__identifier__,parameters.kingdom.__current_case__,parameters.kingdom.gcode,parameters.kingdom.kingdom_select,parameters.locustag,parameters.metagenome,parameters.norrna,parameters.notrna,parameters.outputs,parameters.plasmid,parameters.proteins.values,parameters.rfam,parameters.species,parameters.strain,parameters.usegenus,processor_count,proteins,proteins_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-16 23:26:31.199069,slurm_multi,1518824130.0,0,30720.0,6.0,main_w3_handler2,3405373,18417141,False,,2664130,fasta,12503514,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606244}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518824030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:35:33.677358,120649,100.0
,,2018-02-16 23:26:23.641771,slurm_multi,1518823811.0,0,30720.0,6.0,main_w4_handler2,3405373,18417139,False,,2733266,fasta,12503417,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606237}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518823704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:30:15.989681,120649,107.0
,,2018-02-16 23:26:41.360384,slurm_multi,1518824012.0,0,30720.0,6.0,main_w4_handler2,3405373,18417145,False,,2590794,fasta,12503473,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606248}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518823937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:33:38.974371,120649,75.0
,,2018-02-16 23:27:28.732381,slurm_multi,1518825650.0,0,30720.0,6.0,main_w4_handler2,3405373,18417177,False,,2670429,fasta,12503887,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606288}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518825563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-17 00:00:54.899933,120649,87.0
,,2018-02-16 23:26:18.927136,slurm_multi,1518823901.0,0,30720.0,6.0,main_w3_handler2,3405373,18417137,False,,2627525,fasta,12503439,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606235}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518823824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:31:44.838102,120649,77.0
,,2018-02-16 23:27:01.146037,slurm_multi,1518824842.0,0,30720.0,6.0,main_w3_handler2,3405373,18417162,False,,2670391,fasta,12503721,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606261}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518824735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:47:25.424206,120649,107.0
,,2018-02-16 23:26:09.369173,slurm_multi,1518823690.0,0,30720.0,6.0,main_w4_handler2,3405373,18417133,False,,2682542,fasta,12503400,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606228}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518823585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:28:16.385200,120649,105.0
,,2018-02-16 23:26:54.754748,slurm_multi,1518824457.0,0,30720.0,6.0,main_w3_handler2,3405373,18417155,False,,2652452,fasta,12503603,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606254}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518824365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:41:01.705989,120649,92.0
,,2018-02-16 23:26:52.233145,slurm_multi,1518824627.0,0,30720.0,6.0,main_w4_handler2,3405373,18417151,False,,2660537,fasta,12503631,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606252}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518824541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:43:54.923644,120649,86.0
,,2018-02-16 23:27:04.336645,slurm_multi,1518825129.0,0,30720.0,6.0,main_w4_handler2,3405373,18417165,False,,2639574,fasta,12503798,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606271}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518825043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:52:15.836472,120649,86.0
,,2018-02-16 23:27:19.998596,slurm_multi,1518825563.0,0,30720.0,6.0,main_w4_handler2,3405373,18417173,False,,2633766,fasta,12503876,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606283}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518825478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:59:30.032591,120649,85.0
,,2018-02-16 23:26:25.900996,slurm_multi,1518823925.0,0,30720.0,6.0,main_w4_handler2,3405373,18417140,False,,2684436,fasta,12503440,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606242}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518823824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:32:11.094979,120649,101.0
,,2018-02-16 23:26:06.965674,slurm_multi,1518823665.0,0,30720.0,6.0,main_w3_handler2,3405373,18417132,False,,2677597,fasta,12503399,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606227}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518823581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:27:47.803475,120649,84.0
,,2018-02-16 23:26:21.161930,slurm_multi,1518824004.0,0,30720.0,6.0,main_w3_handler2,3405373,18417138,False,,2617808,fasta,12503459,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606236}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518823912.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:33:28.856627,120649,92.0
,,2018-02-16 23:26:14.711774,slurm_multi,1518823781.0,0,30720.0,6.0,main_w3_handler2,3405373,18417135,False,,2654127,fasta,12503415,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606230}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518823704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:29:49.060738,120649,77.0
,,2018-02-16 23:26:37.908411,slurm_multi,1518824324.0,0,30720.0,6.0,main_w3_handler2,3405373,18417144,False,,2637179,fasta,12503577,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606247}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518824213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:38:50.419307,120649,111.0
,,2018-02-16 23:27:26.727238,slurm_multi,1518824096.0,0,30720.0,6.0,main_w3_handler2,3405373,18417176,False,,2664548,fasta,12503510,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606287}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518824018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:35:02.703235,120649,78.0
,,2018-02-16 23:26:47.552263,slurm_multi,1518824441.0,0,30720.0,6.0,main_w3_handler2,3405373,18417149,False,,2697901,fasta,12503601,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606250}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518824340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:40:48.139559,120649,101.0
,,2018-02-16 23:26:57.685601,slurm_multi,1518824725.0,0,30720.0,6.0,main_w4_handler2,3405373,18417160,False,,2645313,fasta,12503644,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606257}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518824626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:45:30.489672,120649,99.0
,,2018-02-16 23:27:36.179920,slurm_multi,1518825774.0,0,30720.0,6.0,main_w4_handler2,3405373,18417181,False,,2658169,fasta,12503922,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606292}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518825684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-17 00:03:00.383026,120649,90.0
,,2018-02-16 23:27:06.713057,slurm_multi,1518825353.0,0,30720.0,6.0,main_w4_handler2,3405373,18417166,False,,2649749,fasta,12503819,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606272}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518825266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:56:00.036292,120649,87.0
,,2018-02-16 23:27:38.133436,slurm_multi,1518825847.0,0,30720.0,6.0,main_w4_handler2,3405373,18417183,False,,2650741,fasta,12503939,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606293}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518825766.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-17 00:04:13.343085,120649,81.0
,,2018-02-16 23:26:36.117531,slurm_multi,1518824242.0,0,30720.0,6.0,main_w3_handler2,3405373,18417143,False,,2655994,fasta,12503560,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606246}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518824139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:37:25.973988,120649,103.0
,,2018-02-16 23:26:34.431267,slurm_multi,1518824188.0,0,30720.0,6.0,main_w3_handler2,3405373,18417142,False,,2643569,fasta,12503543,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606245}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518824106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:36:41.918204,120649,82.0
,,2018-02-16 23:26:55.887077,slurm_multi,1518824733.0,0,30720.0,6.0,main_w3_handler2,3405373,18417158,False,,2716604,fasta,12503645,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606256}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518824627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:45:37.164331,120649,106.0
,,2018-02-16 23:27:22.138442,slurm_multi,1518825215.0,0,30720.0,6.0,main_w3_handler2,3405373,18417174,False,,2693936,fasta,12503801,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606285}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518825129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:53:38.983204,120649,86.0
,,2018-02-16 23:26:50.735318,slurm_multi,1518824541.0,0,30720.0,6.0,main_w4_handler2,3405373,18417150,False,,2662429,fasta,12503628,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606251}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518824457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:42:28.922234,120649,84.0
,,2018-02-16 23:26:44.798904,slurm_multi,1518824355.0,0,30720.0,6.0,main_w3_handler2,3405373,18417147,False,,2664582,fasta,12503585,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606249}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518824251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:39:19.568649,120649,104.0
,,2018-02-16 23:27:02.458630,slurm_multi,1518824946.0,0,30720.0,6.0,main_w3_handler2,3405373,18417164,False,,2674450,fasta,12503724,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606262}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518824842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:49:09.940503,120649,104.0
,,2018-02-16 23:27:23.876325,slurm_multi,1518825305.0,0,30720.0,6.0,main_w3_handler2,3405373,18417175,False,,2755990,fasta,12503812,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606286}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518825215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:55:08.593611,120649,90.0
,,2018-02-16 23:27:17.435709,slurm_multi,1518825014.0,0,30720.0,6.0,main_w3_handler2,3405373,18417171,False,,2593308,fasta,12503773,slurm,,132111800.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606277}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518824925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:50:27.585632,120649,89.0
,,2018-02-16 23:26:59.657312,slurm_multi,1518825043.0,0,30720.0,6.0,main_w4_handler2,3405373,18417161,False,,2656747,fasta,12503782,slurm,,132112168.0,corral-repl,,0.0,no,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,false,no,200,"""?""","""1e-06""","""false""","""Staphylococcus""","""3""","""1""","[{'src': 'hda', 'id': 33606259}]",,1,11,Bacteria,"""PROKKA""","""false""","""false""","""false""","[""gff"", ""gbk"", ""fna"", ""faa"", ""ffn"", ""sqn"", ""fsa"", ""tbl"", ""err"", ""txt""]","""""",,"""false""","""saprophyticus""","""""","""false""",32.0,,,,43966538.0,1518824957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,1.12.0,,2018-02-16 23:50:51.458361,120649,86.0
