chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.font_size,parameters.input,parameters.input.values,parameters.max_leaves,parameters.max_tree_level,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-07-29 03:36:34.488283,slurm_normal,1438141025.0,0,1.0,main_w2_handler0,2392127,10022461,False,,88314599,taxonomy,4304257.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",20588415,,"""0""","""18""",32.0,,24342971.0,1438141016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-07-29 03:37:07.288034,52613.0,9.0
,,2015-06-30 09:14:34.697248,slurm_normal,1435656557.0,0,1.0,main_w1_handler0,2326515,9765390,False,,357492142,taxonomy,4068367.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",20187685,,"""0""","""20""",32.0,,23734225.0,1435656538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-30 09:29:21.634261,56818.0,19.0
,,2015-06-29 15:54:52.624616,slurm_normal,1435593347.0,0,1.0,main_w2_handler0,2354283,9759834,False,,1799777538,taxonomy,4063151.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",20176997,,"""0""","""8""",32.0,,23809545.0,1435593305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-29 15:55:50.599418,38866.0,42.0
,,2015-06-29 16:06:55.706466,slurm_normal,1435594308.0,0,1.0,main_w2_handler1,2354283,9759870,False,,1364999695,taxonomy,4063203.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",20178228,,"""0""","""8""",32.0,,23809545.0,1435594253.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-29 16:11:50.499853,38866.0,55.0
,,2015-06-29 17:52:17.472426,slurm_normal,1435601452.0,0,1.0,main_w1_handler2,2336534,9760380,False,,154604497,taxonomy,4063742.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",20179126,,"""0""","""20""",32.0,,23734225.0,1435601423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-29 18:10:56.063196,56818.0,29.0
,,2015-06-29 17:53:01.494845,slurm_normal,1435601496.0,0,1.0,main_w2_handler1,2336536,9760382,False,,340548151,taxonomy,4063749.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",20179129,,"""0""","""20""",32.0,,23734225.0,1435601463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-29 18:11:39.575340,56818.0,33.0
,,2015-06-29 17:54:23.037708,slurm_normal,1435602410.0,0,1.0,main_w1_handler1,2326513,9760392,False,,53957703,taxonomy,4063898.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",20179137,,"""0""","""20""",32.0,,23734225.0,1435602394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-29 18:26:53.465807,56818.0,16.0
,,2015-06-29 17:53:35.093698,slurm_normal,1435602140.0,0,1.0,main_w1_handler0,2326512,9760384,False,,52706410,taxonomy,4063874.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",20179131,,"""0""","""20""",32.0,,23734225.0,1435602127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-29 18:22:23.192325,56818.0,13.0
,,2015-09-16 13:11:07.417742,slurm_normal,1442409734.0,0,1.0,main_w1_handler2,2440727,10333427,False,,28979,taxonomy,4617154.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",21132307,,"""0""","""8""",32.0,,25203211.0,1442409730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-09-16 13:22:17.149660,69400.0,4.0
,,2015-06-30 09:18:13.060328,slurm_normal,1435656839.0,0,1.0,main_w1_handler1,2344659,9765416,False,,1052361074,taxonomy,4068408.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",20187714,,"""0""","""20""",32.0,,23734225.0,1435656786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-30 09:34:03.787047,56818.0,53.0
,,2015-09-16 12:41:35.613195,slurm_normal,1442407884.0,0,1.0,main_w1_handler1,2440726,10333124,False,,28979,taxonomy,4616791.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",21131473,,"""0""","""8""",32.0,,25203205.0,1442407880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-09-16 12:51:27.746772,69399.0,4.0
128420.0,len,2015-05-26 21:01:58.480305,slurm_normal,1432674742.0,0,1.0,main_w2_handler0,2175431,9538526,False,,36236504,taxonomy,3852715.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/010/735/dataset_10735158.dat""","""?""","""8""",19819029,,"""0""","""8""",32.0,,22731590.0,1432674736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-05-26 21:12:27.345931,30030.0,6.0
,,2015-09-16 12:41:25.951691,slurm_normal,1442407314.0,0,1.0,main_w1_handler0,2440654,10333122,False,,28979,taxonomy,4616746.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",21131468,,"""0""","""8""",32.0,,25202200.0,1442407310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-09-16 12:41:57.720857,69390.0,4.0
,,2015-05-28 07:34:04.628974,slurm_normal,1432799888.0,0,1.0,main_w2_handler1,2319469,9551465,False,,55539633,taxonomy,3865562.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19838404,,"""0""","""19""",32.0,,21852231.0,1432799869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-05-28 07:58:10.552842,56818.0,19.0
,,2015-05-28 07:36:22.320421,slurm_normal,1432800692.0,0,1.0,main_w2_handler0,2319471,9551477,False,,297751081,taxonomy,3865617.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19838460,,"""0""","""19""",32.0,,21852231.0,1432800676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-05-28 08:11:35.971633,56818.0,16.0
,,2015-05-28 07:35:05.246766,slurm_normal,1432800667.0,0,1.0,main_w2_handler1,2319470,9551469,False,,270708453,taxonomy,3865613.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19838418,,"""0""","""19""",32.0,,21852231.0,1432800640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-05-28 08:11:08.949698,56818.0,27.0
,,2015-06-04 10:40:15.883078,slurm_normal,1433414511.0,0,1.0,main_w1_handler1,1253860,9596822,False,,2585753739,taxonomy,3908044.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19911963,,"""0""","""8""",32.0,,23379830.0,1433414442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-04 10:41:54.149700,13209.0,69.0
,,2015-06-03 18:18:44.952369,slurm_normal,1433355576.0,0,1.0,main_w2_handler1,2322695,9592641,False,,65066438,taxonomy,3904119.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19903859,,"""0""","""8""",32.0,,23317625.0,1433355552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-03 18:19:37.856846,64221.0,24.0
,,2015-06-04 10:40:40.872936,slurm_normal,1433414829.0,0,1.0,main_w1_handler0,1253860,9596830,False,,2756458391,taxonomy,3908049.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19911965,,"""0""","""8""",32.0,,23379830.0,1433414484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-04 10:47:12.615826,13209.0,345.0
,,2015-06-04 10:49:34.955044,slurm_normal,1433415154.0,0,1.0,main_w2_handler1,1253860,9596921,False,,2585753739,taxonomy,3908091.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19911963,,"""0""","""14""",32.0,,23379830.0,1433414995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-04 10:52:38.196909,13209.0,159.0
,,2015-05-30 08:24:57.690107,slurm_normal,1432974312.0,0,1.0,main_w2_handler0,2321696,9565777,False,,1035,taxonomy,3879112.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19861019,,"""0""","""20""",32.0,,23289445.0,1432974308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-05-30 08:25:16.357828,64068.0,4.0
,,2015-05-31 07:26:51.698617,slurm_normal,1433057251.0,0,1.0,main_w2_handler1,2322695,9568569,False,,200897,taxonomy,3881865.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19866877,,"""0""","""11""",32.0,,23317625.0,1433057247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-05-31 07:27:34.886129,64221.0,4.0
,,2015-05-31 07:20:48.207355,slurm_normal,1433056872.0,0,1.0,main_w1_handler0,2322695,9568563,False,,200897,taxonomy,3881857.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19866877,,"""0""","""8""",32.0,,23317625.0,1433056866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-05-31 07:21:13.499516,64221.0,6.0
,,2015-06-01 07:45:35.389263,slurm_normal,1433146155.0,0,1.0,main_w1_handler1,2319488,9572186,False,,52616324,taxonomy,3885310.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19872079,,"""0""","""19""",32.0,,21852231.0,1433146146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-01 08:09:18.867141,56818.0,9.0
,,2015-06-05 07:27:41.118670,slurm_normal,1433491008.0,0,1.0,main_w1_handler0,2319501,9602656,False,,93034775,taxonomy,3914308.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19921365,,"""0""","""19""",32.0,,21852231.0,1433491000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-05 07:56:51.675404,56818.0,8.0
,,2015-06-05 07:26:35.383674,slurm_normal,1433490664.0,0,1.0,main_w2_handler1,2319500,9602650,False,,98587854,taxonomy,3914290.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19921360,,"""0""","""19""",32.0,,21852231.0,1433490655.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-05 07:51:07.074830,56818.0,9.0
,,2015-06-01 07:42:30.183392,slurm_normal,1433146103.0,0,1.0,main_w1_handler0,2319480,9572176,False,,90230570,taxonomy,3885303.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19872069,,"""0""","""19""",32.0,,21852231.0,1433146092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-01 08:08:27.242043,56818.0,11.0
,,2015-06-01 07:43:27.239189,slurm_normal,1433145430.0,0,1.0,main_w2_handler0,2319482,9572179,False,,16557069,taxonomy,3885270.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19872072,,"""0""","""19""",32.0,,21852231.0,1433145422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-01 07:57:12.061972,56818.0,8.0
,,2015-06-01 07:46:37.166067,slurm_normal,1433146884.0,0,1.0,main_w1_handler1,2319491,9572189,False,,45826605,taxonomy,3885348.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19872081,,"""0""","""19""",32.0,,21852231.0,1433146874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-01 08:21:27.306816,56818.0,10.0
,,2015-06-01 07:44:20.161506,slurm_normal,1433146122.0,0,1.0,main_w1_handler1,2319487,9572182,False,,100027103,taxonomy,3885305.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19872075,,"""0""","""19""",32.0,,21852231.0,1433146113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-01 08:08:48.683182,56818.0,9.0
,,2015-07-30 08:27:14.356871,slurm_normal,1438244858.0,0,1.0,main_w1_handler0,2394316,10030962,False,,22602,taxonomy,4312203.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",20624476,,"""0""","""0""",32.0,,24388026.0,1438244849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-07-30 08:27:41.273454,38373.0,9.0
,,2015-06-08 01:36:40.526201,slurm_normal,1433727435.0,0,1.0,main_w1_handler0,2333659,9611781,False,,839389,taxonomy,3922614.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19939010,,"""0""","""0""",32.0,,21802324.0,1433727431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-08 01:37:20.332396,44130.0,4.0
,,2015-06-08 01:39:46.714216,slurm_normal,1433728213.0,0,1.0,main_w1_handler0,2329331,9611799,False,,3902107,taxonomy,3922683.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19939108,,"""0""","""0""",32.0,,21802324.0,1433728209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-08 01:50:19.534882,44130.0,4.0
,,2015-06-03 17:42:23.658459,slurm_normal,1433772075.0,0,1.0,main_w1_handler0,2329607,9592104,False,,2180,taxonomy,3924622.roundup,slurm,,132112168.0,corral-repl,,"""e05303d40a1711e58030005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19903703,,"""0""","""8""",32.0,,23427660.0,1433772071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-08 14:01:21.463678,64457.0,4.0
,,2015-06-08 14:11:27.893925,slurm_normal,1433774271.0,0,1.0,main_w2_handler0,2326472,9613108,False,,37230278,taxonomy,3924920.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19941623,,"""0""","""19""",32.0,,21852231.0,1433774263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-08 14:37:53.682662,56818.0,8.0
,,2015-06-08 14:12:58.661079,slurm_normal,1433774307.0,0,1.0,main_w1_handler1,2326480,9613114,False,,14091643,taxonomy,3924924.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19941629,,"""0""","""19""",32.0,,21852231.0,1433774299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-08 14:38:29.610209,56818.0,8.0
,,2015-06-08 14:12:21.594451,slurm_normal,1433774292.0,0,1.0,main_w2_handler0,2326478,9613111,False,,85550486,taxonomy,3924922.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19941626,,"""0""","""19""",32.0,,21852231.0,1433774282.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-08 14:38:14.986233,56818.0,10.0
,,2015-06-08 14:13:35.667592,slurm_normal,1433774326.0,0,1.0,main_w1_handler1,2326482,9613117,False,,40524159,taxonomy,3924926.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19941631,,"""0""","""19""",32.0,,21852231.0,1433774317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-08 14:38:48.493807,56818.0,9.0
,,2015-06-05 07:23:55.446103,slurm_normal,1433490640.0,0,1.0,main_w2_handler0,2320491,9602644,False,,2988183583,taxonomy,3914280.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19921353,,"""0""","""19""",32.0,,21852231.0,1433490444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-05 07:50:43.012577,56818.0,196.0
,,2015-06-08 14:14:24.280133,slurm_normal,1433774994.0,0,1.0,main_w2_handler0,2326484,9613120,False,,14184254,taxonomy,3925000.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19941635,,"""0""","""19""",32.0,,21852231.0,1433774989.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-08 14:49:57.703911,56818.0,5.0
,,2015-06-08 14:15:22.981069,slurm_normal,1433775069.0,0,1.0,main_w2_handler0,2326492,9613140,False,,50867290,taxonomy,3925007.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19941690,,"""0""","""19""",32.0,,21852231.0,1433775061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-08 14:51:11.968810,56818.0,8.0
,,2015-07-03 11:15:45.307901,slurm_normal,1435922171.0,0,1.0,main_w1_handler0,2363419,9786745,False,,3423,taxonomy,4088833.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",20222100,,"""0""","""20""",32.0,,23969540.0,1435922166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-07-03 11:16:15.066371,,5.0
,,2015-09-16 17:22:33.182585,slurm_normal,1442424187.0,0,1.0,main_w1_handler2,2439656,10336309,False,,5528,taxonomy,4619677.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",21136640,,"""0""","""0""",32.0,,25187883.0,1442424179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-09-16 17:23:14.142765,69314.0,8.0
,,2015-09-16 17:30:32.026362,slurm_normal,1442424669.0,0,1.0,main_w1_handler0,2439656,10336348,False,,5528,taxonomy,4619717.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""12""",21136640,,"""0""","""0""",32.0,,25187883.0,1442424664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-09-16 17:31:15.056116,69314.0,5.0
,,2015-06-07 05:24:32.206675,slurm_normal,1433654699.0,0,1.0,main_w1_handler1,2322695,9609666,False,,2190698,taxonomy,3920836.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19935146,,"""0""","""8""",32.0,,23317625.0,1433654693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-07 05:25:01.702857,64221.0,6.0
,,2015-06-07 05:31:48.906074,slurm_normal,1433655138.0,0,1.0,main_w1_handler0,2322695,9609671,False,,2771531,taxonomy,3920843.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19935148,,"""0""","""0""",32.0,,23317625.0,1433655131.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-07 05:32:24.346533,64221.0,7.0
,,2015-06-07 05:37:44.737233,slurm_normal,1433655492.0,0,1.0,main_w1_handler1,2322695,9609677,False,,2771531,taxonomy,3920848.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",19935148,,"""0""","""11""",32.0,,23317625.0,1433655487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-07 05:38:15.617371,64221.0,5.0
,,2015-07-05 08:19:21.162004,slurm_normal,1436084557.0,0,1.0,main_w1_handler0,2363928,9791968,False,,344710,taxonomy,4094011.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",20231050,,"""0""","""8""",32.0,,23991472.0,1436084546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-07-05 08:22:39.593970,65362.0,11.0
,,2015-09-16 17:15:46.879034,slurm_normal,1442423813.0,0,1.0,main_w2_handler1,2440681,10336272,False,,28979,taxonomy,4619636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",21136577,,"""0""","""8""",32.0,,25202751.0,1442423806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-09-16 17:16:56.991900,69391.0,7.0
,,2015-09-16 17:26:07.762536,slurm_normal,1442424406.0,0,1.0,main_w2_handler0,2439656,10336331,False,,5528,taxonomy,4619700.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",21136640,,"""0""","""1""",32.0,,25187883.0,1442424397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-09-16 17:26:49.084681,69314.0,9.0
,,2015-09-16 17:34:54.287001,slurm_normal,1442424945.0,0,1.0,main_w1_handler1,2440681,10336368,False,,28979,taxonomy,4619740.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",21136577,,"""0""","""0""",32.0,,25202751.0,1442424926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-09-16 17:35:54.342915,69391.0,19.0
,,2015-07-30 15:13:02.153670,slurm_normal,1438269214.0,0,1.0,main_w1_handler2,2395579,10033969,False,,7092904,taxonomy,4314880.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",20630083,,"""0""","""8""",32.0,,24390486.0,1438269210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-07-30 15:13:46.184051,67174.0,4.0
,,2015-07-30 15:08:59.888148,slurm_normal,1438268966.0,0,1.0,main_w1_handler0,2395590,10033899,False,,7092904,taxonomy,4314841.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",20630082,,"""0""","""8""",32.0,,24390698.0,1438268961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-07-30 15:09:28.954212,67176.0,5.0
,,2015-07-30 15:08:57.830730,slurm_normal,1438268964.0,0,1.0,main_w1_handler2,2395579,10033898,False,,7092904,taxonomy,4314840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",20630083,,"""0""","""8""",32.0,,24390486.0,1438268958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-07-30 15:09:27.103206,67174.0,6.0
,,2015-07-30 15:12:14.610519,slurm_normal,1438269164.0,0,1.0,main_w1_handler2,2395579,10033965,False,,7092904,taxonomy,4314872.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""8""",20630083,,"""1""","""8""",32.0,,24390486.0,1438269159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-07-30 15:12:50.796363,67174.0,5.0
,,2015-06-12 11:31:56.730841,slurm_normal,1434110671.0,0,1.0,main_w1_handler0,2336524,9641263,False,,83976371,taxonomy,3952888.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""4""",19985876,,"""0""","""19""",32.0,,21852231.0,1434110662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/t2ps/Draw_phylogram/1.0.0,1.0.0,,2015-06-12 12:04:32.365987,56818.0,9.0
