create_time,destination_id,dist,dist_filetype,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,otu,otu_filetype,param_filename,parameters.chromInfo,parameters.dbkey,parameters.dist|__identifier__,parameters.fontsize,parameters.input.__current_case__,parameters.input.calc,parameters.input.dist.values,parameters.input.groups,parameters.input.label,parameters.input.otu.values,parameters.input.source,parameters.otu|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-02-05 16:02:40.357463,slurm_normal,256.0,mothur.dist,1517846636.0,0,,1.0,main_w3_handler1,3417427,18259646,False,,12341297,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.02.square""","""24""",2.0,,"[{'src': 'hda', 'id': 33677137}]",,,,phylip,,32.0,,43627884,1517846601.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:04:00.023533,42087.0,35.0
2018-02-05 16:02:42.156976,slurm_normal,256.0,mothur.dist,1517846636.0,0,,1.0,main_w3_handler1,3417427,18259649,False,,12341302,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.05.square""","""24""",2.0,,"[{'src': 'hda', 'id': 33677140}]",,,,phylip,,32.0,,43627884,1517846629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:04:00.096645,42087.0,7.0
2018-02-05 16:02:43.773920,slurm_normal,256.0,mothur.dist,1517846641.0,0,,1.0,main_w3_handler1,3417427,18259653,False,,12341311,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.11.square""","""24""",2.0,,"[{'src': 'hda', 'id': 33677144}]",,,,phylip,,32.0,,43627884,1517846636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:04:06.716823,42087.0,5.0
2018-02-05 16:02:51.782373,slurm_normal,256.0,mothur.dist,1517846656.0,0,,1.0,main_w4_handler1,3417427,18259670,False,,12341314,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.11.square.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 33677158}]",,,,phylip,,32.0,,43627884,1517846643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:04:18.332241,42087.0,13.0
2018-02-05 16:02:45.251431,slurm_normal,256.0,mothur.dist,1517846663.0,0,,1.0,main_w3_handler0,3417427,18259657,False,,12341315,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.unique.square""","""24""",2.0,,"[{'src': 'hda', 'id': 33677147}]",,,,phylip,,32.0,,43627884,1517846645.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:04:25.647841,42087.0,18.0
2018-02-05 16:02:50.657552,slurm_normal,256.0,mothur.dist,1517846670.0,0,,1.0,main_w3_handler0,3417427,18259668,False,,12341316,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.05.square""","""24""",2.0,,"[{'src': 'hda', 'id': 33677156}]",,,,phylip,,32.0,,43627884,1517846646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:04:32.109925,42087.0,24.0
2018-02-05 16:02:52.792394,slurm_normal,256.0,mothur.dist,1517846678.0,0,,1.0,main_w3_handler0,3417427,18259673,False,,12341321,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.unique.square.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 33677161}]",,,,phylip,,32.0,,43627884,1517846671.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:04:39.984324,42087.0,7.0
2018-02-05 16:02:52.132245,slurm_normal,256.0,mothur.dist,1517846680.0,0,,1.0,main_w4_handler1,3417427,18259671,False,,12341325,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.11.square""","""24""",2.0,,"[{'src': 'hda', 'id': 33677159}]",,,,phylip,,32.0,,43627884,1517846675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:04:42.381576,42087.0,5.0
2018-02-05 16:02:53.980559,slurm_normal,256.0,mothur.dist,1517846745.0,0,,1.0,main_w4_handler1,3417427,18259675,False,,12341341,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.unique.square.std""","""24""",2.0,,"[{'src': 'hda', 'id': 33677163}]",,,,phylip,,32.0,,43627884,1517846718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:05:46.560165,42087.0,27.0
2018-02-05 16:02:44.858767,slurm_normal,256.0,mothur.dist,1517846682.0,0,,1.0,main_w3_handler1,3417427,18259656,False,,12341327,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.unique.square.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 33677146}]",,,,phylip,,32.0,,43627884,1517846678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:04:45.887178,42087.0,4.0
2018-02-05 16:02:48.162878,slurm_normal,256.0,mothur.dist,1517846694.0,0,,1.0,main_w3_handler1,3417427,18259662,False,,12341333,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.02.square.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 33677152}]",,,,phylip,,32.0,,43627884,1517846689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:04:55.671475,42087.0,5.0
2018-02-05 16:02:49.490766,slurm_normal,256.0,mothur.dist,1517846732.0,0,,1.0,main_w3_handler1,3417427,18259665,False,,12341345,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.02.square.std""","""24""",2.0,,"[{'src': 'hda', 'id': 33677154}]",,,,phylip,,32.0,,43627884,1517846725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:05:36.050533,42087.0,7.0
2018-02-05 16:02:52.419305,slurm_normal,256.0,mothur.dist,1517846762.0,0,,1.0,main_w3_handler1,3417427,18259672,False,,12341351,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.11.square.std""","""24""",2.0,,"[{'src': 'hda', 'id': 33677160}]",,,,phylip,,32.0,,43627884,1517846745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:06:04.471969,42087.0,17.0
2018-02-05 16:02:49.997797,slurm_normal,256.0,mothur.dist,1517846737.0,0,,1.0,main_w3_handler1,3417427,18259666,False,,12341347,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.05.square.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 33677155}]",,,,phylip,,32.0,,43627884,1517846732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:05:39.845082,42087.0,5.0
2018-02-05 16:02:44.236978,slurm_normal,256.0,mothur.dist,1517846745.0,0,,1.0,main_w4_handler0,3417427,18259655,False,,12341331,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.11.square.std""","""24""",2.0,,"[{'src': 'hda', 'id': 33677145}]",,,,phylip,,32.0,,43627884,1517846686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:05:46.203430,42087.0,59.0
2018-02-05 16:02:47.515791,slurm_normal,256.0,mothur.dist,1517846750.0,0,,1.0,main_w4_handler0,3417427,18259661,False,,12341352,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.01.square.std""","""24""",2.0,,"[{'src': 'hda', 'id': 33677151}]",,,,phylip,,32.0,,43627884,1517846745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:05:52.196199,42087.0,5.0
2018-02-05 16:02:51.404967,slurm_normal,256.0,mothur.dist,1517846754.0,0,,1.0,main_w4_handler0,3417427,18259669,False,,12341354,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.05.square.std""","""24""",2.0,,"[{'src': 'hda', 'id': 33677157}]",,,,phylip,,32.0,,43627884,1517846750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-05 16:05:55.067497,42087.0,4.0
2018-03-08 22:10:54.805743,slurm_normal,1657.0,mothur.dist,1520547071.0,0,7680.0,1.0,main_w4_handler1,3456070,18664568,False,,12760423,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 34307654}]",,,,phylip,,32.0,,44477736,1520547066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-03-08 22:11:14.064296,83708.0,5.0
2018-03-08 22:10:55.358456,slurm_normal,1657.0,mothur.dist,1520547074.0,0,7680.0,1.0,main_w4_handler1,3456070,18664569,False,,12760424,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 34307655}]",,,,phylip,,32.0,,44477736,1520547069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-03-08 22:11:17.650118,83708.0,5.0
2018-03-08 22:10:56.970387,slurm_normal,1657.0,mothur.dist,1520547085.0,0,7680.0,1.0,main_w3_handler0,3456070,18664572,False,,12760430,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 34307659}]",,,,phylip,,32.0,,44477736,1520547080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-03-08 22:11:27.220305,83708.0,5.0
2018-03-08 22:10:58.114572,slurm_normal,1657.0,mothur.dist,1520547093.0,0,7680.0,1.0,main_w4_handler1,3456070,18664574,False,,12760432,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt.std""","""24""",2.0,,"[{'src': 'hda', 'id': 34307662}]",,,,phylip,,32.0,,44477736,1520547082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-03-08 22:11:37.551797,83708.0,11.0
2018-03-08 22:10:56.067970,slurm_normal,1657.0,mothur.dist,1520547071.0,0,7680.0,1.0,main_w3_handler0,3456070,18664570,False,,12760422,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.std""","""24""",2.0,,"[{'src': 'hda', 'id': 34307656}]",,,,phylip,,32.0,,44477736,1520547066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-03-08 22:11:15.764882,83708.0,5.0
2018-03-08 22:10:57.469673,slurm_normal,1657.0,mothur.dist,1520547076.0,0,7680.0,1.0,main_w4_handler0,3456070,18664573,False,,12760428,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 34307660}]",,,,phylip,,32.0,,44477736,1520547071.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-03-08 22:11:19.511461,83708.0,5.0
2018-03-08 22:41:21.998120,slurm_normal,1657.0,mothur.dist,1520548893.0,0,7680.0,1.0,main_w3_handler0,3456070,18664943,False,,12760854,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.std""","""24""",2.0,,"[{'src': 'hda', 'id': 34308457}]",,,,phylip,,32.0,,44493234,1520548889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-03-08 22:41:37.627779,83708.0,4.0
2018-03-08 22:41:20.854313,slurm_normal,1657.0,mothur.dist,1520548896.0,0,7680.0,1.0,main_w4_handler1,3456070,18664941,False,,12760855,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 34308455}]",,,,phylip,,32.0,,44493234,1520548892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-03-08 22:41:39.113347,83708.0,4.0
2018-03-08 22:41:21.494740,slurm_normal,1657.0,mothur.dist,1520548900.0,0,7680.0,1.0,main_w4_handler0,3456070,18664942,False,,12760856,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 34308456}]",,,,phylip,,32.0,,44493234,1520548895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-03-08 22:41:43.420048,83708.0,5.0
2018-03-08 22:41:23.021632,slurm_normal,1657.0,mothur.dist,1520548902.0,0,7680.0,1.0,main_w3_handler0,3456070,18664944,False,,12760858,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 34308458}]",,,,phylip,,32.0,,44493234,1520548898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-03-08 22:41:44.849643,83708.0,4.0
2018-03-08 22:41:24.515562,slurm_normal,1657.0,mothur.dist,1520548905.0,0,7680.0,1.0,main_w3_handler0,3456070,18664946,False,,12760859,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt.std""","""24""",2.0,,"[{'src': 'hda', 'id': 34308460}]",,,,phylip,,32.0,,44493234,1520548901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-03-08 22:41:48.653100,83708.0,4.0
2018-03-08 22:41:23.609150,slurm_normal,1657.0,mothur.dist,1520548912.0,0,7680.0,1.0,main_w4_handler0,3456070,18664945,False,,12760860,slurm,,132111800.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 34308459}]",,,,phylip,,32.0,,44493234,1520548907.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-03-08 22:41:54.714813,83708.0,5.0
2018-02-14 08:00:45.232370,slurm_normal,68.0,mothur.dist,1518595254.0,0,7680.0,1.0,main_w4_handler1,3427433,18380223,False,,12465086,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33849797}]",,,,phylip,,32.0,,43902830,1518595250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-14 08:00:56.182856,113456.0,4.0
2018-02-14 08:00:56.432119,slurm_normal,68.0,mothur.dist,1518595271.0,0,7680.0,1.0,main_w3_handler0,3427433,18380224,False,,12465087,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",2.0,,"[{'src': 'hda', 'id': 33849798}]",,,,phylip,,32.0,,43902830,1518595267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-14 08:01:13.890092,113456.0,4.0
2018-02-22 06:12:52.586094,slurm_normal,1657.0,mothur.dist,1519279991.0,0,7680.0,1.0,main_w3_handler1,3396038,18478887,False,,12573403,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 34006360}]",,,,phylip,,32.0,,44083383,1519279986.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-22 06:13:16.403724,119338.0,5.0
2018-02-22 06:12:51.133438,slurm_normal,1657.0,mothur.dist,1519279983.0,0,7680.0,1.0,main_w3_handler1,3396038,18478882,False,,12573399,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 34006356}]",,,,phylip,,32.0,,44083383,1519279979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-22 06:13:07.875400,119338.0,4.0
2018-02-22 06:12:51.631012,slurm_normal,1657.0,mothur.dist,1519279986.0,0,7680.0,1.0,main_w4_handler0,3396038,18478884,False,,12573400,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 34006357}]",,,,phylip,,32.0,,44083383,1519279982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-22 06:13:08.825441,119338.0,4.0
2018-02-22 06:12:51.948555,slurm_normal,1657.0,mothur.dist,1519279989.0,0,7680.0,1.0,main_w4_handler1,3396038,18478886,False,,12573401,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.std""","""24""",2.0,,"[{'src': 'hda', 'id': 34006358}]",,,,phylip,,32.0,,44083383,1519279985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-22 06:13:10.491048,119338.0,4.0
2018-02-22 06:12:54.320531,slurm_normal,1657.0,mothur.dist,1519279999.0,0,7680.0,1.0,main_w3_handler0,3396038,18478891,False,,12573406,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 34006361}]",,,,phylip,,32.0,,44083383,1519279994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-22 06:13:21.376526,119338.0,5.0
2018-02-22 06:12:54.789583,slurm_normal,1657.0,mothur.dist,1519280013.0,0,7680.0,1.0,main_w3_handler1,3396038,18478893,False,,12573408,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt.std""","""24""",2.0,,"[{'src': 'hda', 'id': 34006362}]",,,,phylip,,32.0,,44083383,1519279997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-22 06:13:34.374775,119338.0,16.0
2018-02-23 05:29:03.899395,slurm_normal,,,1519363757.0,0,7680.0,1.0,main_w4_handler0,3396038,18492758,False,,12588182,slurm,,132112168.0,corral-repl,278082.0,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",,,,,,,,,32.0,,44110683,1519363753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-23 05:29:20.688680,119338.0,4.0
2018-02-23 14:39:49.184676,slurm_normal,1657.0,mothur.dist,1519396830.0,0,7680.0,1.0,main_w3_handler1,3437028,18497714,False,,12593023,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 34033890}]",,,,phylip,,32.0,,43942353,1519396826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-23 14:40:35.468413,122064.0,4.0
2018-02-23 14:39:46.442848,slurm_normal,1657.0,mothur.dist,1519396801.0,0,7680.0,1.0,main_w4_handler0,3437028,18497710,False,,12593016,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 34033886}]",,,,phylip,,32.0,,43942353,1519396796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-23 14:40:03.454581,122064.0,5.0
2018-02-23 14:39:47.113596,slurm_normal,1657.0,mothur.dist,1519396802.0,0,7680.0,1.0,main_w4_handler0,3437028,18497711,False,,12593017,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt""","""24""",2.0,,"[{'src': 'hda', 'id': 34033887}]",,,,phylip,,32.0,,43942353,1519396796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-23 14:40:05.648786,122064.0,6.0
2018-02-23 14:39:47.946633,slurm_normal,1657.0,mothur.dist,1519396832.0,0,7680.0,1.0,main_w4_handler1,3437028,18497712,False,,12593018,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""jclass.0.03.lt.std""","""24""",2.0,,"[{'src': 'hda', 'id': 34033888}]",,,,phylip,,32.0,,43942353,1519396826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-23 14:40:35.341465,122064.0,6.0
2018-02-23 14:39:48.641251,slurm_normal,1657.0,mothur.dist,1519396832.0,0,7680.0,1.0,main_w4_handler1,3437028,18497713,False,,12593019,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt.ave""","""24""",2.0,,"[{'src': 'hda', 'id': 34033889}]",,,,phylip,,32.0,,43942353,1519396826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-23 14:40:35.540363,122064.0,6.0
2018-02-23 14:39:49.753210,slurm_normal,1657.0,mothur.dist,1519396830.0,0,7680.0,1.0,main_w3_handler1,3437028,18497715,False,,12593025,slurm,,132112168.0,corral-repl,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""thetayc.0.03.lt.std""","""24""",2.0,,"[{'src': 'hda', 'id': 34033891}]",,,,phylip,,32.0,,43942353,1519396826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-23 14:40:35.562006,122064.0,4.0
2018-02-26 11:35:26.642010,slurm_normal,,,1519644938.0,0,7680.0,1.0,main_w3_handler1,3442753,18521233,False,,12617377,slurm,,132112168.0,corral-repl,210888.0,mothur.shared,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"""24""",,,,,,,,,32.0,,44166195,1519644935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,1.36.1.0,,2018-02-26 11:35:40.141451,,3.0
