create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile_control,infile_control_filetype,infile_treatment,infile_treatment_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bdgcmp_options.__current_case__,parameters.bdgcmp_options.bdgcmp_options_selector,parameters.bdgcmp_options.pseudocount,parameters.chromInfo,parameters.dbkey,parameters.infile_control.values,parameters.infile_treatment.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-17 05:20:16.288081,slurm_normal,1492406549.0,0,,1.0,main_w4_handler1,2804648,15603233,False,510566347,bedgraph,583280881,bedgraph,,9723381.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29242781}]","[{'src': 'hda', 'id': 29242780}]",32.0,,37346133.0,1492406427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-17 05:22:31.199249,79084.0,122.0
2017-04-17 05:20:14.300162,slurm_normal,1492406541.0,0,,1.0,main_w3_handler1,2804648,15603229,False,494969114,bedgraph,564777561,bedgraph,,9723383.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29242773}]","[{'src': 'hda', 'id': 29242772}]",32.0,,37346133.0,1492406431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-17 05:22:23.315759,79084.0,110.0
2017-04-17 05:20:14.871296,slurm_normal,1492406536.0,0,,1.0,main_w3_handler0,2804648,15603230,False,481601192,bedgraph,572705088,bedgraph,,9723382.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29242775}]","[{'src': 'hda', 'id': 29242774}]",32.0,,37346133.0,1492406427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-17 05:22:17.540395,79084.0,109.0
2017-04-17 05:20:15.855480,slurm_normal,1492406554.0,0,,1.0,main_w4_handler1,2804648,15603232,False,496686006,bedgraph,556481177,bedgraph,,9723380.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29242779}]","[{'src': 'hda', 'id': 29242778}]",32.0,,37346133.0,1492406427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-17 05:22:36.614831,79084.0,127.0
2017-04-17 05:20:16.647262,slurm_normal,1492406653.0,0,,1.0,main_w3_handler1,2804648,15603234,False,447212572,bedgraph,522428665,bedgraph,,9723398.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29242783}]","[{'src': 'hda', 'id': 29242782}]",32.0,,37346133.0,1492406541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-17 05:24:16.102879,79084.0,112.0
2017-04-17 05:20:15.386266,slurm_normal,1492406668.0,0,,1.0,main_w3_handler0,2804648,15603231,False,481029968,bedgraph,532308205,bedgraph,,9723399.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29242777}]","[{'src': 'hda', 'id': 29242776}]",32.0,,37346133.0,1492406548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-17 05:24:30.649021,79084.0,120.0
2017-04-18 00:58:25.066240,slurm_normal,1492477506.0,0,,1.0,main_w3_handler0,3040492,15610042,False,783454507,bedgraph,1289640374,bedgraph,,9729254.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29251968}]","[{'src': 'hda', 'id': 29251967}]",32.0,,35868784.0,1492477116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-18 01:05:09.170821,91117.0,390.0
2017-04-18 00:58:46.323318,slurm_normal,1492478352.0,0,,1.0,main_w3_handler0,3040492,15610043,False,3003169917,bedgraph,4475150588,bedgraph,,9729255.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29251953}]","[{'src': 'hda', 'id': 29251952}]",32.0,,35868784.0,1492477136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-18 01:19:13.609935,91117.0,1216.0
2017-04-18 12:10:03.833425,slurm_normal,1492517809.0,0,,1.0,main_w3_handler1,2804648,15613457,False,449746126,bedgraph,481873072,bedgraph,,9732172.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29256927}]","[{'src': 'hda', 'id': 29256926}]",32.0,,37346133.0,1492517618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-18 12:16:52.146713,79084.0,191.0
2017-04-18 12:10:02.961922,slurm_normal,1492517603.0,0,,1.0,main_w3_handler1,2804648,15613455,False,434709927,bedgraph,494294618,bedgraph,,9732161.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29256677}]","[{'src': 'hda', 'id': 29256676}]",32.0,,37346133.0,1492517426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-18 12:13:26.786155,79084.0,177.0
2017-04-18 12:10:03.424857,slurm_normal,1492517580.0,0,,1.0,main_w4_handler1,2804648,15613456,False,434221245,bedgraph,460189548,bedgraph,,9732157.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29256919}]","[{'src': 'hda', 'id': 29256918}]",32.0,,37346133.0,1492517418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-18 12:13:02.157280,79084.0,162.0
2017-04-18 12:10:02.434208,slurm_normal,1492517600.0,0,,1.0,main_w3_handler0,2804648,15613454,False,447191157,bedgraph,488438823,bedgraph,,9732160.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29256670}]","[{'src': 'hda', 'id': 29256669}]",32.0,,37346133.0,1492517426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-18 12:13:24.580267,79084.0,174.0
2017-04-18 12:10:04.541037,slurm_normal,1492517736.0,0,,1.0,main_w3_handler0,2804648,15613459,False,398888266,bedgraph,451270166,bedgraph,,9732170.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29256940}]","[{'src': 'hda', 'id': 29256939}]",32.0,,37346133.0,1492517589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-18 12:15:37.765424,79084.0,147.0
2017-04-18 12:10:04.160986,slurm_normal,1492517785.0,0,,1.0,main_w3_handler1,2804648,15613458,False,457194069,bedgraph,504166772,bedgraph,,9732173.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29256933}]","[{'src': 'hda', 'id': 29256932}]",32.0,,37346133.0,1492517624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-18 12:16:28.647847,79084.0,161.0
2017-04-24 16:51:04.251668,slurm_normal,1493052751.0,0,,1.0,main_w3_handler1,3082570,15664510,False,112867165,bedgraph,127842251,bedgraph,,9780268.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""","[{'src': 'hda', 'id': 29338886}]","[{'src': 'hda', 'id': 29338885}]",32.0,,37487930.0,1493052699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-24 16:52:34.390653,85563.0,52.0
2017-04-24 17:06:11.651000,slurm_normal,1493053636.0,0,,1.0,main_w3_handler1,3082570,15664588,False,112873916,bedgraph,170803959,bedgraph,,9780347.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""","[{'src': 'hda', 'id': 29339391}]","[{'src': 'hda', 'id': 29339390}]",32.0,,37487930.0,1493053582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-24 17:07:18.754112,85563.0,54.0
2017-04-24 17:56:39.084589,slurm_normal,1493056688.0,0,,1.0,main_w4_handler1,3082570,15664973,False,112873916,bedgraph,160233559,bedgraph,,9780783.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""","[{'src': 'hda', 'id': 29339511}]","[{'src': 'hda', 'id': 29339510}]",32.0,,37487930.0,1493056613.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-24 17:58:12.542491,85563.0,75.0
2017-04-29 01:24:38.177516,slurm_normal,1493429566.0,0,,1.0,main_w3_handler0,3090275,15705270,False,1026897253,bedgraph,1349776090,bedgraph,,9817905.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29400457}]","[{'src': 'hda', 'id': 29400456}]",32.0,,37646099.0,1493429082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-29 01:32:48.415063,52760.0,484.0
2017-04-30 18:10:22.636334,slurm_normal,1493576020.0,0,,1.0,main_w3_handler0,3090275,15711740,False,805790049,bedgraph,576062454,bedgraph,,9823444.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29412512}]","[{'src': 'hda', 'id': 29412511}]",32.0,,37670282.0,1493575825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-30 18:13:42.879737,52760.0,195.0
2017-04-30 18:10:48.497475,slurm_normal,1493576109.0,0,,1.0,main_w3_handler0,3090275,15711743,False,1109429433,bedgraph,543370247,bedgraph,,9823447.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29412500}]","[{'src': 'hda', 'id': 29412499}]",32.0,,37670282.0,1493575852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-04-30 18:15:11.735669,52760.0,257.0
2017-06-08 08:16:00.410189,slurm_normal,1496910006.0,0,,1.0,main_w4_handler1,3131485,16049872,False,963277594,bedgraph,963277594,bedgraph,,10139830.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 29888932}]","[{'src': 'hda', 'id': 29888932}]",32.0,,38196891.0,1496909777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-08 08:20:11.797497,39888.0,229.0
2017-06-11 12:15:40.965155,slurm_normal,1497183948.0,0,,1.0,main_w3_handler1,3149075,16074036,False,1205638118,bedgraph,3512848574,bedgraph,,10161623.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29983984}]","[{'src': 'hda', 'id': 29983983}]",32.0,,38539711.0,1497183352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-11 12:25:51.363015,107242.0,596.0
2017-06-09 23:22:12.121667,slurm_normal,1497051293.0,0,,1.0,main_w3_handler0,3147302,16068971,False,1725132295,bedgraph,1993978155,bedgraph,,10157576.roundup,slurm,,132112168.0,corral-repl,,,5,subtract,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29976619}]","[{'src': 'hda', 'id': 29975104}]",32.0,,38403891.0,1497050550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-09 23:34:55.045960,107069.0,743.0
2017-06-10 00:51:14.446953,slurm_normal,1497057007.0,0,,1.0,main_w3_handler1,3147302,16069258,False,1725132295,bedgraph,1993978155,bedgraph,,10157901.roundup,slurm,,132112168.0,corral-repl,,,0,FE,0.0,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29976619}]","[{'src': 'hda', 'id': 29975104}]",32.0,,38403891.0,1497055887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-10 01:10:08.293868,107069.0,1120.0
2017-05-08 23:50:34.980003,slurm_normal,1494287811.0,0,,1.0,main_w3_handler1,3097326,15785411,False,1554170380,bedgraph,853793487,bedgraph,,9891595.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 29480357}]","[{'src': 'hda', 'id': 29480356}]",32.0,,37747051.0,1494287437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-05-08 23:56:53.634869,105172.0,374.0
2017-06-20 20:31:35.587484,slurm_normal,1497992185.0,0,,1.0,main_w4_handler0,3163601,16147638,False,2270922325,bedgraph,2309947254,bedgraph,,10226493.roundup,slurm,,132112168.0,corral-repl,,,1,logLR,1.0,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30084483}]","[{'src': 'hda', 'id': 30084500}]",32.0,,38818926.0,1497991346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-20 20:56:30.865556,69475.0,839.0
2017-06-12 01:01:37.905834,slurm_normal,1497229890.0,0,,1.0,main_w3_handler1,3149075,16076801,False,1205638118,bedgraph,3512848574,bedgraph,,10164131.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29983984}]","[{'src': 'hda', 'id': 29983983}]",32.0,,38539711.0,1497229308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-12 01:11:32.698273,107242.0,582.0
2017-05-09 08:54:13.148277,slurm_normal,1494320805.0,0,,1.0,main_w4_handler1,3087719,15788035,False,3012652110,bedgraph,1486164563,bedgraph,,9894051.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 29523183}]","[{'src': 'hda', 'id': 29523181}]",32.0,,37849854.0,1494320060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-05-09 09:06:48.011383,104738.0,745.0
2017-05-09 08:54:27.747919,slurm_normal,1494320811.0,0,,1.0,main_w4_handler1,3087719,15788038,False,2847144502,bedgraph,1614702641,bedgraph,,9894058.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 29523195}]","[{'src': 'hda', 'id': 29523194}]",32.0,,37849854.0,1494320088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-05-09 09:06:55.066372,104738.0,723.0
2017-06-13 00:05:16.886443,slurm_normal,1497313633.0,0,,1.0,main_w3_handler1,3146160,16086876,False,2353379996,bedgraph,3502539116,bedgraph,,10173087.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30003417}]","[{'src': 'hda', 'id': 30003416}]",32.0,,38608355.0,1497312352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-13 00:27:15.412104,107383.0,1281.0
2017-06-13 22:46:10.862062,slurm_normal,1497396699.0,0,,1.0,main_w3_handler1,3153756,16094813,False,1909819301,bedgraph,1958292496,bedgraph,,10180349.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30016859}]","[{'src': 'hda', 'id': 30016858}]",32.0,,38403891.0,1497396082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-13 23:55:05.104702,107069.0,617.0
2017-06-16 21:16:23.758170,slurm_normal,1497648035.0,0,,1.0,main_w4_handler1,3158933,16119583,False,164130217,bedgraph,268858694,bedgraph,,10201270.roundup,slurm,,132112168.0,corral-repl,,,4,qpois,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30058206}]","[{'src': 'hda', 'id': 30058211}]",32.0,,38732670.0,1497647991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-16 21:20:36.939143,,44.0
2017-06-16 21:16:34.024525,slurm_normal,1497647908.0,0,,1.0,main_w3_handler1,3158933,16119584,False,164130217,bedgraph,268858694,bedgraph,,10201258.roundup,slurm,,132112168.0,corral-repl,,,5,subtract,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30058206}]","[{'src': 'hda', 'id': 30058211}]",32.0,,38732670.0,1497647835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-16 21:18:33.561840,,73.0
2017-06-16 21:15:56.757876,slurm_normal,1497647831.0,0,,1.0,main_w4_handler1,3158933,16119581,False,164130217,bedgraph,268858694,bedgraph,,10201247.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30058206}]","[{'src': 'hda', 'id': 30058211}]",32.0,,38732670.0,1497647771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-16 21:17:13.379160,,60.0
2017-06-16 21:17:11.615420,slurm_normal,1497647984.0,0,,1.0,main_w3_handler0,3158933,16119585,False,164130217,bedgraph,268858694,bedgraph,,10201262.roundup,slurm,,132112168.0,corral-repl,,,6,slogLR,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30058206}]","[{'src': 'hda', 'id': 30058211}]",32.0,,38732670.0,1497647915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-16 21:19:45.444675,,69.0
2017-06-27 11:17:42.536823,slurm_normal,1498562790.0,0,,1.0,main_w4_handler1,3172984,16197953,False,1876176848,bedgraph,1628939767,bedgraph,,10274004.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30174637}]","[{'src': 'hda', 'id': 30174636}]",32.0,,37830080.0,1498562270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-27 11:26:32.799964,74984.0,520.0
2017-05-24 19:52:29.083834,slurm_normal,1495655624.0,0,,1.0,main_w3_handler1,3125084,15931267,False,377280139,bedgraph,377280139,bedgraph,,10029397.roundup,slurm,,132112168.0,corral-repl,,,4,qpois,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 29751254}]","[{'src': 'hda', 'id': 29751254}]",32.0,,38196891.0,1495655557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-05-24 19:53:45.915571,39888.0,67.0
2017-06-20 20:30:54.648235,slurm_normal,1497991508.0,0,,1.0,main_w3_handler1,3163601,16147633,False,2270922325,bedgraph,2309947254,bedgraph,,10226434.roundup,slurm,,132112168.0,corral-repl,,,5,subtract,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30084483}]","[{'src': 'hda', 'id': 30084500}]",32.0,,38818926.0,1497990670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-20 20:46:22.734501,69475.0,838.0
2017-06-20 20:31:48.799670,slurm_normal,1497992322.0,0,,1.0,main_w4_handler0,3163601,16147641,False,2270922325,bedgraph,2309947254,bedgraph,,10226531.roundup,slurm,,132112168.0,corral-repl,,,6,slogLR,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 30084483}]","[{'src': 'hda', 'id': 30084500}]",32.0,,38818926.0,1497991587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-20 20:58:45.044370,69475.0,735.0
2017-06-24 14:39:58.386908,slurm_normal,1498315441.0,0,,1.0,main_w4_handler0,3163407,16174865,False,989864057,bedgraph,418984395,bedgraph,,10251499.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30141963}]","[{'src': 'hda', 'id': 30141962}]",32.0,,38892106.0,1498315210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-24 14:44:03.294552,93301.0,231.0
2017-06-30 19:55:41.350034,slurm_normal,1498853089.0,0,,1.0,main_w4_handler1,3053355,16234888,False,1689415061,bedgraph,913407597,bedgraph,,10310669.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","[{'src': 'hda', 'id': 30252562}]","[{'src': 'hda', 'id': 30252561}]",32.0,,38961532.0,1498852559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-06-30 20:04:51.714672,103299.0,530.0
2017-07-05 05:03:22.845452,slurm_normal,1499231024.0,0,,1.0,main_w3_handler1,3168810,16259177,False,2587979,bedgraph,3754748,bedgraph,,10330925.roundup,slurm,,132112168.0,corral-repl,,,3,ppois,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30298205}]","[{'src': 'hda', 'id': 30298204}]",32.0,,38867805.0,1499231013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-05 05:03:46.413662,79757.0,11.0
2017-07-06 08:06:58.287838,slurm_normal,1499328682.0,0,,1.0,main_w4_handler1,3165365,16269076,False,750287350,bedgraph,725060487,bedgraph,,10340060.roundup,slurm,,132112168.0,corral-repl,,,5,subtract,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30324466}]","[{'src': 'hda', 'id': 30324479}]",32.0,,39128274.0,1499328432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-06 08:11:24.289348,59907.0,250.0
2017-07-06 08:07:44.121805,slurm_normal,1499328737.0,0,,1.0,main_w4_handler0,3165365,16269082,False,750287350,bedgraph,725060487,bedgraph,,10340072.roundup,slurm,,132112168.0,corral-repl,,,1,logLR,0.0,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30324466}]","[{'src': 'hda', 'id': 30324479}]",32.0,,39128274.0,1499328550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-06 08:12:19.177246,59907.0,187.0
2017-07-06 08:07:59.031259,slurm_normal,1499328751.0,0,,1.0,main_w3_handler1,3165365,16269084,False,750287350,bedgraph,725060487,bedgraph,,10340071.roundup,slurm,,132112168.0,corral-repl,,,6,slogLR,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30324466}]","[{'src': 'hda', 'id': 30324479}]",32.0,,39128274.0,1499328550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,2.1.1.20160309.0,,2017-07-06 08:12:34.614809,59907.0,201.0
