destination_id,fastq_input1,fastq_input1_filetype,fastq_input2,fastq_input2_filetype,galaxy_slots,handler,job_runner_name,memtotal,parameters.analysis_type.algorithmic_options.algorithmic_options_selector,parameters.analysis_type.analysis_type_selector,parameters.analysis_type.io_options.io_options_selector,parameters.analysis_type.scoring_options.scoring_options_selector,parameters.fastq_input.fastq_input_selector,parameters.reference_source.index_a,parameters.reference_source.ref_file,parameters.rg.rg_selector,processor_count,ref_file,ref_file_filetype,overlapping_jobs,runtime
jetstream_iu_multi,644989099.0,uncompressed,643648781.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired_collection,,hg19,set,10.0,,none,0,604.0
slurm_multi,620790906.0,uncompressed,619265840.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired_collection,,hg19,set,32.0,,none,0,514.0
slurm_multi,9700946.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,ont2d,,,single,,hg_g1k_v37,do_not_set,32.0,,none,0,48.0
slurm_multi,30349040145.0,uncompressed,30349040145.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,3163842112.0,uncompressed,43,32232.0
slurm_multi,959995.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,ont2d,,,single,,hg_g1k_v37,do_not_set,32.0,,none,0,59.0
slurm_multi,639640580.0,uncompressed,638498322.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired_collection,,hg19,set,32.0,,none,0,497.0
slurm_multi,39208749.0,uncompressed,39208749.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,17032.0,uncompressed,0,23.0
slurm_multi,50310001.0,uncompressed,50310001.0,uncompressed,6.0,main_w3_handler2,slurm,132109816.0,,illumina,,,paired,auto,,do_not_set,32.0,17032.0,uncompressed,0,21.0
slurm_multi,762758144.0,uncompressed,762758144.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,do_not_set,full,set,set,paired,auto,,set,32.0,4540317.0,uncompressed,0,277.0
slurm_multi,904343881.0,uncompressed,904343881.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,do_not_set,full,set,set,paired,auto,,set,32.0,4540317.0,uncompressed,0,321.0
slurm_multi,778723929.0,uncompressed,778723929.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,do_not_set,full,set,set,paired,auto,,set,32.0,4540317.0,uncompressed,0,278.0
slurm_multi,93868592.0,uncompressed,87842830.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg38,do_not_set,32.0,,none,0,51.0
slurm_multi,762758144.0,uncompressed,762758144.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,4540317.0,uncompressed,0,251.0
slurm_multi,93868592.0,uncompressed,87842830.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg38,do_not_set,32.0,,none,0,177.0
slurm_multi,904343881.0,uncompressed,904343881.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,4540317.0,uncompressed,0,301.0
slurm_multi,778723929.0,uncompressed,778723929.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,4540317.0,uncompressed,0,262.0
slurm_multi,620790906.0,uncompressed,619265840.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired_collection,,hg19,set,32.0,,none,0,513.0
slurm_multi,47967140.0,uncompressed,47967140.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,auto,,do_not_set,32.0,17032.0,uncompressed,0,24.0
slurm_multi,639640580.0,uncompressed,638498322.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired_collection,,hg19,set,32.0,,none,0,582.0
jetstream_iu_multi,624852302.0,uncompressed,623639054.0,uncompressed,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired_collection,,hg19,set,10.0,,none,0,570.0
slurm_multi,38159420.0,uncompressed,38159420.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,17032.0,uncompressed,0,17.0
jetstream_tacc_multi,2172446.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,ont2d,,,single,,hg38canon,do_not_set,10.0,,none,0,216.0
slurm_multi,35170785.0,uncompressed,35170785.0,uncompressed,6.0,main_w3_handler2,slurm,132109816.0,,illumina,,,paired,auto,,do_not_set,32.0,17032.0,uncompressed,0,16.0
slurm_multi,3842195.0,uncompressed,3842195.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,auto,,do_not_set,32.0,2500.0,uncompressed,0,6.0
slurm_multi,48170317.0,uncompressed,48170317.0,uncompressed,6.0,main_w3_handler2,slurm,132109816.0,,illumina,,,paired,auto,,do_not_set,32.0,17032.0,uncompressed,0,20.0
slurm_multi,644989099.0,uncompressed,643648781.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired_collection,,hg19,set,32.0,,none,0,501.0
slurm_multi,120451879.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,21.0
slurm_multi,120451879.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,23.0
slurm_multi,3679750.0,uncompressed,3679750.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,auto,,do_not_set,32.0,690.0,uncompressed,0,11.0
jetstream_iu_multi,120755483.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,36.0
slurm_multi,120767940.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,23.0
slurm_multi,120451879.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,20.0
slurm_multi,120755483.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132109816.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,27.0
slurm_multi,120767940.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,23.0
slurm_multi,120767940.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,24.0
slurm_multi,120755483.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,26.0
slurm_multi,120451879.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,21.0
slurm_multi,120755483.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132109816.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,30.0
jetstream_tacc_multi,3842195.0,uncompressed,3842195.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,paired,auto,,do_not_set,10.0,2500.0,uncompressed,0,26.0
slurm_multi,120767940.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,23.0
slurm_multi,120767940.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,21.0
slurm_multi,120767940.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132109816.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,23.0
slurm_multi,120755483.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,25.0
slurm_multi,120451879.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,20.0
slurm_multi,120755483.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,23.0
slurm_multi,120767940.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,20.0
slurm_multi,120451879.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,20.0
slurm_multi,120755483.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,23.0
jetstream_tacc_multi,120451879.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,16.0
jetstream_tacc_multi,120451879.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,15.0
slurm_multi,120767940.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,20.0
slurm_multi,120451879.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,23.0
slurm_multi,120755483.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,26.0
jetstream_tacc_multi,120767940.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,15.0
jetstream_tacc_multi,120767940.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,15.0
jetstream_tacc_multi,120755483.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,17.0
jetstream_tacc_multi,120767940.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,14.0
jetstream_tacc_multi,120755483.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,17.0
jetstream_tacc_multi,120755483.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,17.0
jetstream_tacc_multi,120755483.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_tacc,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,17.0
slurm_multi,120451879.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,21.0
slurm_multi,120451879.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,20.0
slurm_multi,25389640.0,uncompressed,25390880.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,17.0
slurm_multi,32247479.0,uncompressed,32246969.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,31.0
slurm_multi,498588268.0,uncompressed,498588268.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,4696015.0,uncompressed,0,186.0
slurm_multi,24144275.0,uncompressed,24143463.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,30.0
slurm_multi,25390880.0,uncompressed,25389640.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,26.0
slurm_multi,32246969.0,uncompressed,32247479.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,51.0
slurm_multi,1924603636.0,compressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,single,auto,,do_not_set,32.0,14521216.0,uncompressed,0,1336.0
slurm_multi,50372248.0,uncompressed,50372248.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,17032.0,uncompressed,0,19.0
slurm_multi,4864878.0,uncompressed,4864878.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,auto,,do_not_set,32.0,2500.0,uncompressed,0,13.0
slurm_multi,36306808.0,uncompressed,36306808.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,17032.0,uncompressed,0,16.0
slurm_multi,4643521.0,uncompressed,4643521.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,2500.0,uncompressed,0,12.0
slurm_multi,120755483.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,22.0
slurm_multi,120767940.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,22.0
slurm_multi,127516787.0,uncompressed,129511431.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,6049.0,uncompressed,0,44.0
slurm_multi,34532288.0,uncompressed,34532288.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,auto,,do_not_set,32.0,17032.0,uncompressed,0,15.0
slurm_multi,120451879.0,uncompressed,,none,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,single,auto,,do_not_set,32.0,8345.0,uncompressed,0,20.0
slurm_multi,4838443.0,uncompressed,4838443.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,auto,,do_not_set,32.0,2500.0,uncompressed,0,7.0
slurm_multi,4747340.0,uncompressed,4747340.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,auto,,do_not_set,32.0,2500.0,uncompressed,0,6.0
jetstream_iu_multi,120767940.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,78.0
jetstream_iu_multi,120451879.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,34.0
slurm_multi,93868592.0,uncompressed,87842830.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,,hg38,do_not_set,32.0,,none,0,195.0
jetstream_iu_multi,120755483.0,uncompressed,,none,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,44.0
jetstream_iu_multi,120767940.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,35.0
jetstream_iu_multi,120451879.0,uncompressed,,none,10.0,main_w3_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,single,auto,,do_not_set,10.0,8345.0,uncompressed,0,21.0
slurm_multi,3249621405.0,uncompressed,3254359389.0,uncompressed,6.0,main_w4_handler2,slurm,132109816.0,,illumina,,,paired,,hg19canon,set,32.0,,none,0,5.0
slurm_multi,3249621405.0,uncompressed,3254359389.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,auto,,set,32.0,3157608038.0,uncompressed,12,6754.0
slurm_multi,7083063.0,uncompressed,7083063.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,auto,,do_not_set,32.0,2500.0,uncompressed,0,10.0
slurm_multi,164887357.0,uncompressed,166735513.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,136.0
slurm_multi,873213337.0,uncompressed,886994445.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,3,577.0
jetstream_iu_multi,373474927.0,uncompressed,377430037.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg19,do_not_set,10.0,,none,0,595.0
slurm_multi,562604326.0,uncompressed,569839250.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,,hg38,do_not_set,32.0,,none,1,402.0
slurm_multi,772839647.0,uncompressed,785170365.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,507.0
slurm_multi,160165796.0,uncompressed,160165796.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,,hg19canon,set,32.0,,none,0,4.0
slurm_multi,32247479.0,uncompressed,32246969.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,do_not_set,32.0,,none,0,62.0
slurm_multi,993176697.0,uncompressed,992953431.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,552.0
slurm_multi,989538861.0,uncompressed,989234157.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,484.0
slurm_multi,994046586.0,uncompressed,993863290.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,494.0
slurm_multi,985609534.0,uncompressed,985266256.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,468.0
slurm_multi,556304096.0,uncompressed,556304096.0,uncompressed,6.0,main_w4_handler2,slurm,132109816.0,,illumina,,,paired,auto,,set,32.0,3277467.0,uncompressed,2,171.0
slurm_multi,988653673.0,uncompressed,988439607.0,uncompressed,6.0,main_w4_handler2,slurm,132109816.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,462.0
slurm_multi,990062352.0,uncompressed,989758136.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,463.0
slurm_multi,992097772.0,uncompressed,991915592.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,453.0
slurm_multi,988331911.0,uncompressed,988080089.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,469.0
slurm_multi,5091918813.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,single,auto,,set_id_auto,32.0,507351141.0,uncompressed,1,1544.0
slurm_multi,992445986.0,uncompressed,992198532.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,456.0
slurm_multi,989289204.0,uncompressed,989072654.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,466.0
slurm_multi,986118439.0,uncompressed,985832013.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,1,482.0
slurm_multi,986993583.0,uncompressed,986700517.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,520.0
slurm_multi,992645393.0,uncompressed,992426793.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,458.0
slurm_multi,983152432.0,uncompressed,982802202.0,uncompressed,6.0,main_w4_handler2,slurm,132112168.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,538.0
slurm_multi,989537664.0,uncompressed,989234850.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,461.0
slurm_multi,990324050.0,uncompressed,990087086.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,456.0
slurm_multi,567630363.0,uncompressed,567419821.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,285.0
slurm_multi,990751325.0,uncompressed,990461227.0,uncompressed,6.0,main_w4_handler2,slurm,132109816.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,472.0
slurm_multi,987616991.0,uncompressed,987362815.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,,hg19,set_picard,32.0,,none,0,459.0
slurm_multi,89284478.0,uncompressed,89301908.0,uncompressed,6.0,main_w4_handler2,slurm,132111800.0,,illumina,,,paired,auto,,set,32.0,751.0,uncompressed,0,31.0
slurm_multi,21189630.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,single,,hg38,do_not_set,32.0,,none,0,35.0
slurm_multi,32247479.0,uncompressed,32246969.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg38,do_not_set,32.0,,none,0,107.0
slurm_multi,24143463.0,uncompressed,24144275.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg38,do_not_set,32.0,,none,0,26.0
slurm_multi,25389640.0,uncompressed,25390880.0,uncompressed,6.0,main_w3_handler2,slurm,132111800.0,,illumina,,,paired,,hg38,do_not_set,32.0,,none,0,56.0
slurm_multi,32247479.0,uncompressed,32246969.0,uncompressed,6.0,main_w4_handler2,slurm,132109816.0,,illumina,,,paired,,hg38,do_not_set,32.0,,none,0,47.0
slurm_multi,25389640.0,uncompressed,25390880.0,uncompressed,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,paired,,hg38,do_not_set,32.0,,none,0,42.0
slurm_multi,104137017.0,uncompressed,,none,6.0,main_w3_handler2,slurm,132112168.0,,illumina,,,single,,hg38,do_not_set,32.0,,none,0,25.0
jetstream_iu_multi,24143463.0,uncompressed,24144275.0,uncompressed,10.0,main_w4_handler2,pulsar_jetstream_iu,30717280.0,,illumina,,,paired,,hg38,do_not_set,10.0,,none,0,228.0
