	fastq_input1	fastq_input11	fastq_input11_filetype	fastq_input12	fastq_input12_filetype	fastq_input1_filetype	fastq_input2	fastq_input2_filetype	parameters.analysis_type.algorithmic_options.algorithmic_options_selector	parameters.analysis_type.analysis_type_selector	parameters.analysis_type.io_options.io_options_selector	parameters.analysis_type.scoring_options.A	parameters.analysis_type.scoring_options.B	parameters.analysis_type.scoring_options.E	parameters.analysis_type.scoring_options.O	parameters.analysis_type.scoring_options.U	parameters.analysis_type.scoring_options.scoring_options_selector	parameters.fastq_input.fastq_input_selector	parameters.reference_source.index_a	parameters.reference_source.ref_file	parameters.rg.rg_selector	ref_file	ref_file_filetype	runtime
261	1595035.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	5.0
262	19609124.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	8.0
263	18026267.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	8.0
264	2174117.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	4.0
265	8137081.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	5.0
266	5626533.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	5.0
267	20333295.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	7.0
268	6020499.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	5.0
269	19172204.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	7.0
270	19589692.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	6.0
271	13676432.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	8.0
272	11380091.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	5.0
273	8769462.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	6.0
274	17582403.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	8.0
275	15274184.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	6.0
276	17399065.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	6.0
277	7099591.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	5.0
278	25030273.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	8.0
279	171354.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	3.0
280	17737450.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	7.0
281	11222781.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	5.0
282	12832892.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	6.0
283	18512294.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	8.0
284	22036733.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	7.0
285	18929528.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	7.0
286	5192050.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	4.0
287	2483242.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	4.0
288	7157168.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	5.0
289	11362076.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	5.0
290	8881487.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	5.0
291	8366582.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	6.0
292	2365677.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	4.0
293	2636340.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	5.0
294	17154602.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	6.0
295	5347651.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	4.0
296	1736193.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	4.0
297	5206521.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	5.0
298	1338663.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	4.0
299	6583292.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	6.0
300	1544225.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	4.0
301	1475785.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	5.0
302	17393344.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	7.0
303	20463483.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	7.0
304	10804480.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	6.0
305	11913838.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	6.0
306	14409194.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	8.0
307	20272981.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	10.0
308	9609993.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	6.0
309	2500217.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	5.0
310	8722838.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	5.0
311	18278966.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	6.0
312	18341173.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	7.0
313	15346030.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	6.0
314	10601956.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	6.0
315	37577098.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	9.0
316	17124790.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	8.0
317	10016526.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	6.0
318	10272262.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	6.0
319	14589122.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	7.0
320	19876311.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	12392.0	uncompressed	7.0
321	7080250.0		none		none	uncompressed	7080250.0	uncompressed		illumina								paired		hg38	do_not_set		none	112.0
322	286959488.0		none		none	uncompressed	287837428.0	uncompressed		illumina								paired		hg19	set		none	117.0
323	257855490.0		none		none	uncompressed	257851838.0	uncompressed		illumina								paired	auto		do_not_set	5618.0	uncompressed	82.0
324	6734125.0		none		none	uncompressed	6734125.0	uncompressed		illumina								paired		hg38	do_not_set		none	13.0
325	982608864.0		none		none	uncompressed	982603159.0	uncompressed		illumina								paired	auto		do_not_set	5618.0	uncompressed	14.0
326	20837784.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	875.0
327	14584024.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	861.0
328	15705515.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	854.0
329	19173256.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	891.0
330	15411219.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	888.0
331	18917810.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	885.0
332	18431041.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	911.0
333	8753041.0		none		none	uncompressed	8752851.0	uncompressed		illumina								paired	auto		set	4424.0	uncompressed	11.0
334	982608864.0		none		none	uncompressed	982603159.0	uncompressed		illumina								paired	auto		do_not_set	5618.0	uncompressed	16.0
335	18759342.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	877.0
336	17608795.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	848.0
337	19518357.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	904.0
338	21189100.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	908.0
339	21976384.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	857.0
340	16955457.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	878.0
341	13628864.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	843.0
342	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg38	set_id_auto		none	20.0
343	982608864.0		none		none	uncompressed	982608864.0	uncompressed		illumina								paired	auto		do_not_set	5666.0	uncompressed	337.0
344	19387604.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	886.0
345	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg38	set_id_auto		none	20.0
346	32247479.0		none		none	uncompressed	32246969.0	uncompressed		illumina								paired		hg38	set_id_auto		none	20.0
347	25389640.0		none		none	uncompressed	25390880.0	uncompressed		illumina								paired		hg38	set_id_auto		none	102.0
348	24143463.0		none		none	uncompressed	24144275.0	uncompressed		illumina								paired		hg38	set_id_auto		none	16.0
349	18857455.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	884.0
350	15131705.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	838.0
351	22934438.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	875.0
352	15922954.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	929.0
353	8385282934.0		none		none	compressed		none		illumina								single		hg19	do_not_set		none	6329.0
354	13405843.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	1023.0
355	261473075.0		none		none	uncompressed	261473075.0	uncompressed		illumina								paired	auto		do_not_set	5666.0	uncompressed	79.0
356	12911083.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	849.0
357	19110200.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	1088.0
358	22220777.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	904.0
359	7375974469.0		none		none	compressed		none		illumina								single		hg19	do_not_set		none	6590.0
360	15566219.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	874.0
361	13897770.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	881.0
362	1008524045.0		none		none	uncompressed	1008524045.0	uncompressed		illumina								paired	auto		do_not_set	5666.0	uncompressed	341.0
363	18311181.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	896.0
364	93446780.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	34482102.0	uncompressed	60.0
365	18632695.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	1024.0
366		135415472.0	compressed	150634214.0	compressed	none		none		illumina								paired_collection	auto		set	4474615.0	uncompressed	172.0
367		138900994.0	compressed	147192886.0	compressed	none		none		illumina								paired_collection	auto		set	4474615.0	uncompressed	163.0
368	24181169.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	955.0
369	13313352.0		none		none	uncompressed		none		illumina								single	auto		do_not_set	835714844.0	uncompressed	1026.0
370	586336351.0		none		none	uncompressed		none		pacbio								single	auto		do_not_set	388.0	uncompressed	93.0
371	7053217748.0		none		none	uncompressed		none		pacbio								single	auto		do_not_set	19940.0	uncompressed	1574.0
372	188355017.0		none		none	uncompressed	188352591.0	uncompressed		illumina								paired	auto		do_not_set	5666.0	uncompressed	64.0
373	589347610.0		none		none	uncompressed	589347610.0	uncompressed		illumina								paired	auto		set	20333338.0	uncompressed	347.0
374		3545124.0	compressed	3355152.0	compressed	none		none		illumina								paired_collection		hg38	set		none	71.0
375		3545124.0	compressed	3355152.0	compressed	none		none		illumina								paired_collection		hg38	set		none	118.0
376		3545124.0	compressed	3355152.0	compressed	none		none		illumina								paired_collection		hg38	set		none	102.0
377	7639489640.0		none		none	compressed		none		illumina								single		hg19	do_not_set		none	5787.0
378		6643871.0	compressed	7041504.0	compressed	none		none		illumina								paired_collection		hg38	set		none	118.0
379	7385112809.0		none		none	compressed		none		illumina								single		hg19	do_not_set		none	5437.0
380	224802798.0		none		none	uncompressed	224799724.0	uncompressed		illumina								paired	auto		do_not_set	5666.0	uncompressed	71.0
381	219283989.0		none		none	uncompressed	219281215.0	uncompressed		illumina								paired	auto		do_not_set	5666.0	uncompressed	70.0
382	7381692762.0		none		none	compressed		none		illumina								single		hg19	do_not_set		none	5084.0
