create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,object_store_id,param_filename,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorList,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.dpi,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-23 11:26:14.354735,slurm_normal,,main_w4_handler1,3333438,17560601,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11621574,slurm,,311299014,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['summer'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 32482359}]",0,,,,,no,,41981039,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-11-23 11:29:23.750111,108449,189.395376
2017-11-07 14:01:52.209323,slurm_normal,,main_w3_handler1,3312874,17365411,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11426887,slurm,,27730175,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],,25.0,7.5,black,false,,TSS,,,yes,descend,mean,,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32124401}]",1,200,pdf,false,false,yes,,41691766,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-11-07 16:19:49.408316,78577,8277.198993
2017-12-11 21:00:30.187540,slurm_normal,,main_w4_handler1,3100738,17776305,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11845374,slurm,,182749079,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],,25.0,7.5,black,true,,,,,yes,descend,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32862606}]",0,,,,,no,,41498864,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-11 21:03:58.773281,105375,208.585741
2017-12-26 23:25:06.216355,slurm_normal,,main_w4_handler1,3359375,17900381,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11974723,slurm,,66120723,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,no,mean,TSS,0.0,2.0,none,,,no,heatmap and colorbar,distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33090164}]",1,300,png,false,false,yes,,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-26 23:26:57.359999,55887,111.14364400000001
2017-12-06 08:13:33.815765,slurm_normal,,main_w4_handler0,3351944,17714592,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11781053,slurm,,61501329,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 32762881}]",1,300,png,false,false,yes,,42446693,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-06 10:15:16.236493,21426,7302.420728
2017-09-20 12:18:47.394979,slurm_normal,,main_w3_handler0,3243177,16874928,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10940129.roundup,slurm,,42758055,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31320357}]",0,,,,,no,,40184742,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-09-20 12:30:41.624136,110321,714.2291570000001
2017-12-27 23:24:50.327069,slurm_normal,,main_w3_handler0,3359375,17905877,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11980608,slurm,,29107040,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33100114}]",0,,,,,no,,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-27 23:26:40.767253,55887,110.440184
2017-05-10 07:43:31.030256,slurm_normal,,main_w4_handler0,3102668,15800269,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9905192.roundup,slurm,,270931519,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29539432}]",0,,,,,no,,37831357,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-05-10 07:46:51.738297,105462,200.708041
2018-03-01 10:08:41.695925,slurm_normal,,main_w3_handler0,3251344,18561458,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12658374,slurm,,860544324,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu_r'],,25.0,7.5,black,false,,peak centre,,,yes,descend,region_length,,0.0,2.0,none,,,no,"plot, heatmap and colorbar",,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34097629}]",0,,,,,no,,44058300,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-03-01 10:11:38.231195,111397,176.53527
2018-02-25 11:26:32.981294,slurm_normal,,main_w3_handler1,3430314,18511770,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12608050,slurm,,10771598,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,2,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 34054130}]",0,,,,,no,,43885743,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-25 11:29:27.388998,107319,174.40770400000002
2017-08-12 23:26:16.501803,slurm_normal,,main_w4_handler0,3220708,16567252,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10638273.roundup,slurm,,52854217,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30852656}]",1,200,png,false,false,yes,,39188781,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-08-12 23:29:57.149889,107805,220.648086
2017-09-13 11:32:46.412811,slurm_normal,,main_w4_handler0,1796147,16804306,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10873462.roundup,slurm,,91778826,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31123234}]",0,,,,,no,,39545215,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-09-13 11:36:02.356182,35884,195.943371
2017-12-22 00:26:02.358805,slurm_normal,,main_w3_handler0,3272817,17875656,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11948738,slurm,,141145535,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 33015511}]",0,,,,,no,,40994093,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-12-22 00:28:26.131364,112576,143.772559
2017-10-12 14:55:41.743771,slurm_normal,,main_w4_handler0,3278164,17087863,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11144026.roundup,slurm,,386484329,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31630891}]",0,,,,,no,,41050734,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-12 14:58:06.680824,91117,144.93705300000002
2017-10-10 15:13:13.793153,slurm_normal,,main_w4_handler0,3275834,17066954,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11127022.roundup,slurm,,262953475,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31631146}]",0,,,,,no,,41050734,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-10 19:07:42.400707,91117,14068.607554
2017-09-21 07:34:34.966343,slurm_normal,,main_w4_handler0,3243177,16886634,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10953028.roundup,slurm,,42758055,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31320357}]",0,,,,,no,,39987973,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-09-21 08:07:39.511323,110321,1984.5449800000001
2017-07-28 09:27:55.353668,slurm_normal,,main_w3_handler1,1934684,16441053,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10509012.roundup,slurm,,649900543,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30645958}]",1,200,png,false,false,yes,,39551696,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-07-28 09:31:39.886754,46725,224.53308600000003
2018-02-13 01:00:05.828639,slurm_normal,,main_w4_handler1,3100427,18357788,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12442645,slurm,,33204259,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 33818416}]",0,,,,,no,,42544857,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-13 01:02:45.587075,29303,159.75843600000002
2017-10-09 14:35:54.381481,slurm_normal,,main_w4_handler1,3280214,17056110,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11114367.roundup,slurm,,114113528,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31611650}]",0,,,,,no,,41159177,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-09 16:43:40.790672,29828,7666.409191000001
2017-04-14 09:01:12.444000,slurm_normal,,main_w3_handler1,2884233,15586046,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9708141.roundup,slurm,,35167217,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 29217005}]",1,400,eps,false,false,yes,,36135412,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-04-14 09:04:36.253180,67274,203.80918000000003
2017-11-07 06:11:18.871311,slurm_normal,,main_w4_handler0,2716612,17354831,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11418432,slurm,,121432648,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['Reds'],TES,10.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32101755}]",0,,,,,no,,41796227,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-11-07 06:14:06.533123,70907,167.661812
2017-08-22 17:00:22.214287,slurm_normal,,main_w3_handler0,2746248,16633368,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10705848.roundup,slurm,,33968667,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,no,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 30952988}]",1,300,png,true,true,yes,,39644058,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-08-22 17:14:24.359231,62141,842.144944
2018-01-31 10:24:59.945263,slurm_normal,,main_w3_handler0,2778343,18209607,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12291533,slurm,,304168649,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['autumn'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,0,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33585051}]",1,300,pdf,false,false,yes,,42062784,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-01-31 12:40:08.605941,21426,8108.660678
2018-01-18 19:05:05.602128,slurm_normal,,main_w3_handler1,3392606,18075046,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12153637,slurm,,447424334,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33371880}]",1,200,png,false,false,yes,,43241671,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-01-18 19:07:13.258251,90306,127.65612300000001
2017-09-20 17:57:47.109051,slurm_normal,,main_w4_handler0,3243177,16878991,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10944410.roundup,slurm,,42758055,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 31320357}]",0,,,,,no,,40184742,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-09-20 18:15:13.085153,110321,1045.976102
2017-10-03 20:47:31.220370,slurm_normal,,main_w4_handler1,2294490,17015624,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11070327.roundup,slurm,,216112779,deeptools_compute_matrix_archive,corral-repl,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31542859}]",0,,,,,no,,41024931,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-03 20:49:49.046847,63154,137.826477
2017-05-15 03:32:37.587429,slurm_normal,,main_w3_handler0,2637453,15834458,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9935720.roundup,slurm,,195402116,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 29594749}]",0,,,,,no,,37943084,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-05-15 03:38:00.148008,80859,322.560579
2017-10-23 11:49:00.881058,slurm_normal,,main_w3_handler0,2400273,17174875,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11234845,slurm,,81145004,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31813363}]",0,,,,,no,,41154884,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2017-10-23 11:51:37.216796,67372,156.33573800000002
2018-02-07 17:28:56.458024,slurm_normal,,main_w4_handler0,2661642,18299825,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12382353,slurm,,41259670,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33705005}]",0,,,,,no,,43380497,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-07 17:31:41.389081,82128,164.931057
2018-02-25 15:24:48.514023,slurm_normal,,main_w3_handler1,3430314,18512692,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12608821,slurm,,9266728,deeptools_compute_matrix_archive,corral-repl,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,0.0,kmeans,0,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 34055845}]",0,,,,,no,,43885743,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.5.0.0,2.5.0.0,,2018-02-25 15:26:13.429533,107319,84.91551000000001
