create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.coverage_dtype,parameters.advanced_options.safe,parameters.chromInfo,parameters.dbkey,parameters.min_base_quality,parameters.min_mapping_quality,parameters.min_support_depth,parameters.ploidy,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.reference_source|input_bams_0|input_bam|__identifier__,parameters.regions,parameters.use_strand,parameters.variants_only,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,reference_source|input_bams_1|input_bam,reference_source|input_bams_1|input_bam_filetype,reference_source|input_bams_2|input_bam,reference_source|input_bams_2|input_bam_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-10-23 15:39:31.292460,slurm_normal_16gb,,main_w1_handler2,2481181,10701805,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10364547.0,bam,10333854.0,bam,13716664.0,bam,4964266.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",,,,,,,[],"""False""","""False""",,,,,,,,,,25530823.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-10-23 21:32:14.688074,70563.0,21163.395614
2016-02-12 01:28:00.926425,slurm_normal_16gb,,main_w1_handler1,2581132,11796872,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",30386534.0,bam,,,,,6051590.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 23305758}]",Homo_sapiens_nuHg19_mtrCRS,,cached,,[],"""False""","""False""",,,,,,,,,,28286947.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2016-02-12 01:35:26.671124,77689.0,445.744699
2015-11-03 22:35:24.235404,slurm_normal_16gb,,main_w2_handler0,2186621,10811687,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",82915811.0,bam,,,,,5067120.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""""","""""","""0""","""2""",,,,,,,[],"""True""","""False""",,,,,,,,,,24912719.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-11-03 22:51:08.342993,58857.0,944.1075890000001
2018-02-02 12:25:11.241841,slurm_normal_dynamic_mem,,main_w3_handler1,3409034,18234421,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12315040,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""2""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33627607}]}}]",hg19,,cached,,[],"""true""","""true""",,,665184622.0,bam,,,,,,43628641.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-02-02 16:08:05.872842,84504.0,13374.631001000002
2015-11-28 01:25:55.994033,slurm_normal_16gb,,main_w1_handler2,2497745,11027393,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13455358.0,bam,,,,,5284602.roundup,slurm,,corral-repl,,,1,advanced,guess,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""40""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 22120856}]",hg19,,cached,,[],"""True""","""True""",,,,,,,,,,25558710.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-11-28 03:36:40.144296,21848.0,7844.150263
2017-03-12 23:57:01.490224,slurm_normal_dynamic_mem,,main_w4_handler0,3028655,15276868,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9421519.roundup,slurm,,corral-repl,,,1,advanced,guess,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 28729573}]}}]",Homo_sapiens_nuHg19_mtrCRS,,cached,,[],"""true""","""true""",,,29922430.0,bam,,,,,,36582300.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-03-13 00:00:52.091642,72968.0,230.60141800000002
2017-03-30 11:11:01.935435,slurm_normal_dynamic_mem,,main_w3_handler0,3051329,15434458,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9565994.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 28984946}]}}]",hg19,,cached,,[],"""false""","""false""",,,861518067.0,bam,,,,,,36977271.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-03-30 13:52:27.232989,47785.0,9685.297554
2017-03-13 02:34:58.657319,slurm_normal_dynamic_mem,,main_w3_handler0,3028655,15277258,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9421889.roundup,slurm,,corral-repl,,,1,advanced,guess,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""10""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 28729573}]}}]",Homo_sapiens_nuHg19_mtrCRS,,cached,,[],"""true""","""true""",,,29922430.0,bam,,,,,,36582300.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-03-13 02:37:19.755668,72968.0,141.098349
2017-04-16 18:48:41.690418,slurm_normal_dynamic_mem,,main_w4_handler1,3075258,15601337,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9721800.roundup,slurm,,corral-repl,,,1,advanced,uint16,false,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29239643}]}}]",hg_g1k_v37,,cached,,[],"""true""","""true""",,,54914808.0,bam,,,,,,37062226.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-04-16 18:50:25.199150,97958.0,103.50873200000001
2018-03-01 08:01:47.106441,slurm_normal_dynamic_mem,,main_w3_handler1,2757697,18560580,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12657438,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/AaegL1.len""","""AaegL1""","""""","""""","""5""","""2""",1.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 34111858}]}}, {'__index__': 1, 'input_bam': {'values': [{'src': 'hda', 'id': 34131396}]}}]",,"[{'src': 'hda', 'id': 34111821}]",history,,[],"""true""","""false""",1294869665.0,fasta,3504903903.0,bam,4426661.0,bam,,,,44084865.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-03-01 08:40:01.880522,86980.0,2294.774081
2015-11-19 02:28:53.174388,slurm_normal_16gb,,main_w1_handler0,2511221,10942424,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",24971521.0,bam,,,,,5198954.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 22058778}]",Homo_sapiens_nuHg19_mtrCRS,,cached,,[],"""False""","""False""",,,,,,,,,,25812945.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-11-19 02:33:42.152713,24431.0,288.97832500000004
2015-12-23 09:24:39.628832,slurm_normal_16gb,,main_w1_handler0,2530995,11314744,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",30445535.0,bam,,,,,5593283.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 22632799}]",Homo_sapiens_nuHg19_mtrCRS,,cached,,[],"""True""","""True""",,,,,,,,,,26630513.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-12-23 09:26:19.480606,74918.0,99.851774
2017-06-07 18:23:32.338861,slurm_normal_dynamic_mem,,main_w4_handler1,3143628,16043777,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,10133528.roundup,slurm,,corral-repl,,,1,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""10""","""""","""20""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29937417}]}}]",12931,,cached,,[],"""true""","""true""",,,8832642.0,bam,,,,,,38348035.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-06-07 18:29:45.077101,100781.0,372.73824
2018-02-03 01:33:02.091010,slurm_normal_dynamic_mem,,main_w3_handler0,3415283,18244718,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12324683,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""""","""20""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33646836}]}}]",12931,,cached,,[],"""true""","""true""",,,613835999.0,bam,,,,,,43652354.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-02-03 01:37:32.225488,5254.0,270.134478
2015-10-25 00:49:09.584320,slurm_normal_16gb,,main_w2_handler1,2483605,10719479,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12018606.0,bam,9473971.0,bam,1832.0,bam,4981474.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21726819}, {'__index__': 1, 'input_bam': 21726821}, {'__index__': 2, 'input_bam': 21726827}]",hg19,,cached,,[],"""True""","""True""",,,,,,,,,,25854655.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-10-25 05:37:43.153784,57851.0,17313.569464
2017-04-20 20:56:20.150449,slurm_normal_dynamic_mem,,main_w3_handler0,3079506,15639514,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9757389.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29291415}]}}]",12931,,cached,,[],"""false""","""false""",,,1038800.0,bam,,,,,,37438504.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-04-20 21:53:27.821041,104364.0,3427.6705920000004
2017-04-10 03:09:56.346907,slurm_normal_dynamic_mem,,main_w3_handler0,3065829,15537468,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9663025.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29144923}]}}]",hg38,,cached,,[],"""false""","""false""",,,33993613.0,bam,,,,,,37234417.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-04-10 03:11:17.265968,103838.0,80.919061
2017-04-21 07:33:52.587803,slurm_normal_dynamic_mem,,main_w3_handler1,3079506,15642334,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9759956.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29291415}]}}]",12931,,cached,,[],"""false""","""false""",,,1038800.0,bam,,,,,,37438504.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-04-21 09:11:28.410209,104364.0,5855.822406
2017-02-24 19:31:23.962479,slurm_normal_dynamic_mem,,main_w4_handler1,2909129,15136049,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9289407.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 28503570}]}}]",hg19,,cached,,[],"""false""","""false""",,,21399.0,bam,,,,,,36272416.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-02-24 19:41:31.410638,95816.0,607.448159
2015-11-02 00:25:53.499828,slurm_normal_16gb,,main_w1_handler0,2491964,10790068,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12366799.0,bam,,,,,5045362.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21833998}]",hg19,,cached,,[],"""False""","""False""",,,,,,,,,,26015328.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-11-02 00:52:56.524041,53650.0,1623.0242130000001
2017-06-07 17:52:47.230422,slurm_normal_dynamic_mem,,main_w4_handler1,3143628,16043277,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,10133160.roundup,slurm,,corral-repl,,,1,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29936640}]}}]",Homo_sapiens_nuHg19_mtrCRS,,cached,,[],"""true""","""true""",,,9063165.0,bam,,,,,,38348035.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-06-07 17:55:34.446626,100781.0,167.216204
2017-10-31 14:55:16.383608,slurm_normal_dynamic_mem,,main_w3_handler1,3302186,17276676,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,11337425,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""""","""""","""0""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 31986131}]}}]",mm10,,cached,,[],"""false""","""false""",,,766159803.0,bam,,,,,,41214612.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-10-31 15:11:20.682796,92397.0,964.2991880000001
2017-04-17 16:57:16.729142,slurm_normal_dynamic_mem,,main_w3_handler1,3075258,15606700,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9726404.roundup,slurm,,corral-repl,,,1,advanced,uint32,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""20""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29249084}]}}]",hg19,,cached,,"[{""__index__"": 0, ""end"": """", ""chromosome"": ""chr10"", ""start"": """"}, {""__index__"": 1, ""end"": """", ""chromosome"": ""chr4"", ""start"": """"}]","""true""","""true""",,,36490615.0,bam,,,,,,37062226.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-04-17 17:06:48.766682,97958.0,572.03754
2017-07-31 19:02:03.200088,slurm_normal_dynamic_mem,,main_w3_handler1,3029266,16472473,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,10540345.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""1""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 30698559}]}}]",hg19,,cached,,[],"""false""","""false""",,,6613193.0,bam,,,,,,39074001.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-07-31 20:56:30.758102,101926.0,6867.558014
2017-04-12 15:24:05.996524,slurm_normal_dynamic_mem,,main_w4_handler1,3069248,15566361,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9689984.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29175694}]}}, {'__index__': 1, 'input_bam': {'values': [{'src': 'hda', 'id': 29175676}]}}, {'__index__': 2, 'input_bam': {'values': [{'src': 'hda', 'id': 29175471}]}}]",hg19,,cached,,[],"""false""","""false""",,,13447783.0,bam,10137350.0,bam,10154783.0,bam,,37011863.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-04-13 02:27:01.766780,103276.0,39775.770256
2018-01-30 19:13:08.914081,slurm_normal_dynamic_mem,,main_w4_handler0,3397994,18204049,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,12284737,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 33575751}]}}]",12931,,cached,,[],"""false""","""false""",,,10296780.0,bam,,,,,,42886923.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2018-01-30 23:01:33.884116,119179.0,13704.970035
2017-05-03 11:57:50.848721,slurm_normal_dynamic_mem,,main_w4_handler0,3094676,15734125,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9844373.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29446935}]}}]",hg38,,cached,,[],"""false""","""false""",,,7086300.0,bam,,,,,,37707080.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-05-03 12:25:30.245084,105011.0,1659.396363
2015-11-01 16:55:36.130765,slurm_normal_16gb,,main_w1_handler1,2491964,10788238,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12366799.0,bam,,,,,5044021.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21833998}]",hg19,,cached,,[],"""False""","""False""",,,,,,,,,,26015328.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-11-01 18:20:14.498179,53650.0,5078.367414
2017-04-10 13:33:24.329750,slurm_normal_dynamic_mem,,main_w3_handler0,3059523,15540926,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9666202.roundup,slurm,,corral-repl,,,1,advanced,uint8,false,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29140140}]}}]",hg38,,cached,,[],"""true""","""true""",,,9258084.0,bam,,,,,,36594413.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-04-10 13:36:18.275412,101848.0,173.945662
2017-05-04 03:38:46.555783,slurm_normal_dynamic_mem,,main_w3_handler1,3094176,15742481,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9852068.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 29462081}]}}]",hg19,,cached,,[],"""false""","""false""",,,38732355.0,bam,,,,,,37157393.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-05-04 11:16:25.531450,103713.0,27458.975667000002
2016-02-12 11:18:55.363362,slurm_normal_16gb,,main_w1_handler0,2595628,11804305,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",30447510.0,bam,,,,,6054723.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 23314858}]",hg19,,cached,,[],"""False""","""False""",,,,,,,,,,27995427.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2016-02-12 17:51:06.753656,77098.0,23531.390294
2017-12-15 02:26:38.153341,slurm_normal_dynamic_mem,,main_w4_handler1,3352661,17813978,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,11882569,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32935418}]}}]",hg19,,cached,,[],"""false""","""false""",,,8343349.0,bam,,,,,,42594298.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-12-15 05:44:22.247768,117956.0,11864.094427
2015-11-11 18:46:42.976186,slurm_normal_16gb,,main_w2_handler0,2492242,10878365,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11060886.0,bam,,,,,5131973.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21838070}]",hg19,,cached,,[],"""False""","""False""",,,,,,,,,,26015328.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2015-11-11 19:14:27.552442,53650.0,1664.576256
2017-03-22 03:44:01.816794,slurm_normal_dynamic_mem,,main_w4_handler1,3031502,15361046,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,9500060.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""10""","""10""","""100""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 28869372}]}}]",hg19,,cached,,[],"""true""","""true""",,,2728677.0,bam,,,,,,36651515.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-03-22 03:48:54.537043,85864.0,292.720249
2017-11-20 15:51:39.826494,slurm_normal_dynamic_mem,,main_w3_handler0,3332360,17521403,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,11581242,slurm,,corral-repl,,,0,basic,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32421963}]}}]",hg38,,cached,,[],"""true""","""true""",,,4781610.0,bam,,,,,,42116921.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-11-20 15:53:44.474687,114175.0,124.648193
2016-02-05 19:49:46.430719,slurm_normal_16gb,,main_w1_handler2,2590494,11725522,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",30449231.0,bam,,,,,5981802.roundup,slurm,,corral-repl,,,1,advanced,guess,False,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 23209301}]",hg19,,cached,,[],"""True""","""True""",,,,,,,,,,28139162.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2016-02-05 19:53:44.457892,77257.0,238.027173
2017-11-06 07:43:14.434844,slurm_normal_dynamic_mem,,main_w4_handler0,1366712,17341860,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,11404934,slurm,,corral-repl,,,1,advanced,guess,false,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': {'values': [{'src': 'hda', 'id': 32081728}]}}]",hg19,,cached,,[],"""true""","""true""",,,6570166114.0,bam,,,,,,41662390.0,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,0.0.2,,2017-11-07 04:15:03.084778,32709.0,73908.649934
