chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,geneMap,geneMap_filetype,handler,history_id,id,imported,info,input_mate1,input_mate1_filetype,input_mate2,input_mate2_filetype,input_singles,input_singles_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.allowOrphans,parameters.biasCorrect,parameters.chromInfo,parameters.dbkey,parameters.fldMean,parameters.fldSD,parameters.geneMap,parameters.geneMap.values,parameters.input_singles|__identifier__,parameters.maxFragLen,parameters.maxReadOcc,parameters.noEffectiveLengthCorrection,parameters.refTranscriptSource.TranscriptSource,parameters.refTranscriptSource.__current_case__,parameters.refTranscriptSource.kmerSize,parameters.refTranscriptSource.ownFile,parameters.refTranscriptSource.ownFile.values,parameters.single_or_paired.__current_case__,parameters.single_or_paired.input_mate1,parameters.single_or_paired.input_mate1.values,parameters.single_or_paired.input_mate2,parameters.single_or_paired.input_mate2.values,parameters.single_or_paired.input_singles,parameters.single_or_paired.input_singles.values,parameters.single_or_paired.orientation,parameters.single_or_paired.single_or_paired_opts,parameters.single_or_paired.strandedness,parameters.txpAggregationKey,parameters.unsmoothedFLD,parameters.useVBOpt,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-01 16:05:14.895255,slurm_normal,,,,main_w3_handler0,3011547,15180070,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5451123383.0,fastqsanger,5091595017.0,fastqsanger,,,9330499.roundup,slurm,,corral-repl,2170265480,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 28572724}]",1,,"[{'src': 'hda', 'id': 28566848}]",,"[{'src': 'hda', 'id': 28566850}]",,,I,paired,U,"""gene_id""","""false""","""false""",,36321891,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-03-01 16:07:50.618848,99539.0,155.72359300000002
,,2017-05-17 14:15:41.180612,slurm_normal,,,,main_w4_handler0,3115088,15867662,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,16166590196.0,fastqsanger,9968107.roundup,slurm,,corral-repl,261308530,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 29648438}]",0,,,,,,"[{'src': 'hda', 'id': 29647340}]",,single,U,"""gene_id""","""false""","""false""",,38004262,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-05-17 14:20:25.843637,104237.0,284.663025
,,2017-02-26 03:34:46.052305,slurm_normal,,112781930.0,gtf,main_w4_handler0,3010507,15145091,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4628519637.0,fastqsanger,4628519637.0,fastqsanger,,,9297736.roundup,slurm,,corral-repl,298240956,fasta,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",,"[{'src': 'hda', 'id': 28519759}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 28519815}]",1,,"[{'src': 'hda', 'id': 28519593}]",,"[{'src': 'hda', 'id': 28519596}]",,,I,paired,SR,"""gene_id""","""false""","""false""",,36250985,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-02-26 03:38:38.830131,100453.0,232.777826
,,2018-02-05 16:36:58.700593,slurm_normal,,,,main_w4_handler1,2550074,18260054,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12921815041.0,fastqsanger,13569984986.0,fastqsanger,,,12341644,slurm,,corral-repl,320210846,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 33613912}]",1,,"[{'src': 'hda', 'id': 33677688}]",,"[{'src': 'hda', 'id': 33677689}]",,,I,paired,U,"""gene_id""","""false""","""false""",,43423590,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2018-02-05 16:41:54.476505,75575.0,295.775912
,,2016-01-04 03:23:21.533168,slurm_normal,,867699172.0,gtf,main_w1_handler1,1871712,11368668,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2882521277.0,fastq,5641129.roundup,slurm,,corral-repl,2712085157,fasta,,"""False""","""False""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",22698937,,,"""1000""","""200""","""False""",history,1,21,20405333.0,,0,,,,,19943180.0,,,single,U,"""gene_id""","""False""","""False""",,27158917,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-04 03:27:56.284909,47785.0,274.75174100000004
,,2018-03-08 19:45:44.259082,slurm_normal,,892356348.0,gtf,main_w3_handler1,3454780,18662487,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,8019813803.0,fastqsanger,12758568,slurm,,corral-repl,2770963387,fasta,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 34258457}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 34258456}]",0,,,,,,"[{'src': 'hda', 'id': 34260242}]",,single,SF,"""gene_name""","""false""","""false""",,44395840,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2018-03-08 19:49:47.153463,123522.0,242.894381
,,2017-01-04 00:25:39.406118,slurm_normal,,,,main_w3_handler0,2945780,14684241,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2964483849.0,fastq,8854348.roundup,slurm,,corral-repl,212210845,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""50""","""10""",,,,"""1000""","""20""","""false""",history,1,21,,"[{'src': 'hda', 'id': 27804029}]",0,,,,,,"[{'src': 'hda', 'id': 27803988}]",,single,U,"""""","""false""","""false""",,35112450,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-01-04 00:36:45.244551,68538.0,665.838433
4914.0,len,2017-02-23 17:13:24.320775,slurm_normal,,,,main_w3_handler0,2229800,15120615,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6837812713.0,fastq,6837812713.0,fastq,,,9274761.roundup,slurm,,corral-repl,378822238,fasta,,"""false""","""false""","""/galaxy-repl/main/files/018/945/dataset_18945079.dat""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 28473884}]",1,,"[{'src': 'hda', 'id': 28473889}]",,"[{'src': 'hda', 'id': 28473890}]",,,I,paired,SR,"""gene_id""","""false""","""false""",,36234406,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-02-23 17:18:49.496131,5088.0,325.175356
,,2017-05-11 16:53:25.967109,slurm_normal,,2917568.0,tabular,main_w3_handler0,3107489,15819188,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13986247797.0,fastq,13986247797.0,fastq,,,9922031.roundup,slurm,,corral-repl,1970635,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 29570930}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 29570929}]",1,,"[{'src': 'hda', 'id': 29570105}]",,"[{'src': 'hda', 'id': 29570106}]",,,M,paired,U,"""gene_id""","""false""","""false""",,37906631,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-05-11 17:11:34.196702,104448.0,1088.229593
,,2017-05-18 20:37:58.445247,slurm_normal,,394068240.0,gff3,main_w3_handler1,3094820,15883756,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2587688498.0,fastqsanger,9983745.roundup,slurm,,corral-repl,3275298969,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 29561294}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 29561293}]",0,,,,,,"[{'src': 'hda', 'id': 29508391}]",,single,U,"""gene_id""","""false""","""false""",,37758052,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-05-18 20:41:30.047746,105260.0,211.60249900000002
,,2016-02-09 23:58:01.801407,slurm_normal,,1111970946.0,gtf,main_w1_handler0,2520642,11767916,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,14885351630.0,fastqsanger,6023716.roundup,slurm,,corral-repl,1189428176,fasta,,"""False""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""200""","""80""",22947538,,,"""1000""","""200""","""False""",history,1,21,23111199.0,,0,,,,,22872628.0,,,single,U,"""gene_id""","""False""","""False""",,26623667,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-02-10 00:02:54.176744,74877.0,292.375337
,,2018-02-13 12:31:32.810419,slurm_normal,,,,main_w4_handler1,3427457,18364585,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,20307012.0,fasta,12449471,slurm,,corral-repl,3290776768,fasta,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 33827847}]",0,,,,,,"[{'src': 'hda', 'id': 33827655}]",,single,U,"""gene_id""","""false""","""false""",,43073052,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2018-02-13 12:34:15.203790,109973.0,162.393371
,,2016-01-04 03:23:19.855545,slurm_normal,,867699172.0,gtf,main_w1_handler0,1871712,11368667,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,2806218679.0,fastq,5641128.roundup,slurm,,corral-repl,2712085157,fasta,,"""False""","""False""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",22698937,,,"""1000""","""200""","""False""",history,1,21,20405333.0,,0,,,,,19943179.0,,,single,U,"""gene_id""","""False""","""False""",,27158917,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-01-04 03:26:36.804353,47785.0,196.948808
,,2017-08-09 19:33:54.896034,slurm_normal,,2805.0,tabular,main_w4_handler1,2550074,16543885,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,16399700008.0,fastqsanger,10614260.roundup,slurm,,corral-repl,320240654,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 30801211}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 30738761}]",0,,,,,,"[{'src': 'hda', 'id': 30739870}]",,single,U,"""gene_id""","""false""","""false""",,39677296,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-08-09 19:47:13.060491,75575.0,798.1644570000001
,,2018-01-25 01:16:36.004732,slurm_normal,,,,main_w3_handler0,2550074,18150412,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12647934237.0,fastqsanger,12647934237.0,fastqsanger,,,12231223,slurm,,corral-repl,320240654,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 31163637}]",1,,"[{'src': 'hda', 'id': 33488930}]",,"[{'src': 'hda', 'id': 33488931}]",,,I,paired,U,"""gene_id""","""false""","""false""",,43423590,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2018-01-25 01:21:32.702674,75575.0,296.697942
,,2017-08-10 15:19:21.598776,slurm_normal,,315364408.0,tabular,main_w4_handler0,2550074,16551409,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,16399700008.0,fastqsanger,10622437.roundup,slurm,,corral-repl,320238980,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,"[{'src': 'hda', 'id': 30827158}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 30827091}]",0,,,,,,"[{'src': 'hda', 'id': 30739870}]",,single,U,"""gene_id""","""false""","""false""",,39677296,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-08-10 15:25:45.986816,75575.0,384.38804000000005
,,2016-12-31 06:52:04.759632,slurm_normal,,752162770.0,gtf,main_w3_handler1,2941867,14669305,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,9485262956.0,fastqsanger,8841269.roundup,slurm,,corral-repl,224656812,fasta,,"""false""","""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""200""","""80""",,"[{'src': 'hda', 'id': 27779817}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 27780116}]",0,,,,,,"[{'src': 'hda', 'id': 27771141}]",,single,U,"""gene_id""","""false""","""false""",,35112450,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-12-31 07:12:46.457601,68538.0,1241.697969
,,2016-02-05 13:06:03.393733,slurm_normal,,1249402843.0,gff,main_w1_handler0,2588629,11718890,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7842713741.0,fastqsanger,7837461777.0,fastqsanger,,,5976453.roundup,slurm,,corral-repl,315980147,fasta,,"""False""","""False""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""200""","""80""",23198305,,,"""1000""","""200""","""False""",history,1,21,23198272.0,,1,23184317.0,,23184318.0,,,,I,paired,SF,"""gene_id""","""False""","""False""",,28067150,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-02-05 13:39:39.114475,49023.0,2015.7207420000002
,,2017-08-19 07:40:01.917023,slurm_normal,,,,main_w3_handler0,3225056,16613537,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6393524751.0,fastqsanger,6113290340.0,fastqsanger,,,10685415.roundup,slurm,,corral-repl,418208197,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 30911705}]",1,,"[{'src': 'hda', 'id': 30911489}]",,"[{'src': 'hda', 'id': 30911490}]",,,I,paired,U,"""gene_id""","""false""","""false""",,39897677,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-08-19 07:44:29.200753,39611.0,267.28373
,,2016-04-22 13:26:04.970760,slurm_normal,,235833715.0,gtf,main_w2_handler0,2668669,12568129,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,201804555.0,fastqsanger,6753533.roundup,slurm,,corral-repl,3209298263,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""200""","""80""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a89a1a27228b068'}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557c3513c44696cfa'}]",0,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd8be45af7ab5299'}]",,single,U,"""gene_id""","""false""","""false""",,29663749,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-04-22 13:29:57.688395,81983.0,232.717635
,,2016-02-01 02:34:03.298824,slurm_normal,,2494109973.0,sam,main_w2_handler1,2547455,11653347,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,1621532455.0,fastq,5912691.roundup,slurm,,corral-repl,5316931,fasta,,"""False""","""False""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",22814964,,,"""1000""","""200""","""False""",history,1,21,22814857.0,,0,,,,,22643204.0,,,single,U,"""gene_id""","""False""","""False""",,27971737,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-02-01 02:38:08.361004,75765.0,245.06218
,,2017-01-25 20:35:51.868756,slurm_normal,,,,main_w3_handler0,2857907,14871604,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,4084524453.0,fastqsanger,9030873.roundup,slurm,,corral-repl,2842837202,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 27006642}]",0,,,,,,"[{'src': 'hda', 'id': 27009125}]",,single,U,"""gene_id""","""false""","""false""",,35550241,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-01-25 20:42:48.404618,68312.0,416.535862
,,2016-02-09 23:58:08.624901,slurm_normal,,1111970946.0,gtf,main_w2_handler0,2520642,11767922,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,15031842998.0,fastqsanger,6023718.roundup,slurm,,corral-repl,1189428176,fasta,,"""False""","""True""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""200""","""80""",22947538,,,"""1000""","""200""","""False""",history,1,21,23111199.0,,0,,,,,22872631.0,,,single,U,"""gene_id""","""False""","""False""",,26623667,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-02-10 00:00:51.137395,74877.0,162.512494
,,2017-12-14 19:07:37.493392,slurm_normal,,15677666.0,tabular,main_w3_handler0,3314517,17811067,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,1210082653.0,fastq,11879482,slurm,,corral-repl,578510366,fasta,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Tcas_3.0.len""","""Tcas_3.0""","""200""","""80""",,"[{'src': 'hda', 'id': 32936596}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 32107426}]",0,,,,,,"[{'src': 'hda', 'id': 32936393}]",,single,U,"""gene_id""","""false""","""false""",,42437086,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-12-14 19:12:50.867638,115517.0,313.374246
,,2016-09-23 13:51:58.162366,slurm_normal,,1408105822.0,gff,main_w4_handler0,2348043,13925569,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18097964944.0,fastqsanger,18097964944.0,fastqsanger,,,8147959.roundup,slurm,,corral-repl,182456168,fasta,,"""false""","""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""200""","""80""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9e260500f8a50c7'}]",,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53a8abf841890f22a'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c4a60fc103a3b2e6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52e2097d50efc4020'}]",,,I,paired,U,"""gene_id""","""false""","""false""",,33122768,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2016-09-23 17:36:53.496131,61766.0,13495.333765000001
,,2017-09-21 15:34:46.370902,slurm_normal,,,,main_w4_handler0,3217414,16890500,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,1405371186.0,fastqsanger,10958649.roundup,slurm,,corral-repl,3290776768,fasta,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""200""","""80""",,,,"""1000""","""200""","""false""",history,1,21,,"[{'src': 'hda', 'id': 31042040}]",0,,,,,,"[{'src': 'hda', 'id': 31042116}]",,single,U,"""gene_id""","""false""","""false""",,39874217,error,toolshed.g2.bx.psu.edu/repos/bgruening/sailfish/sailfish/0.7.6.0,0.7.6.0,,2017-09-21 16:04:31.531994,109973.0,1785.161092
