create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_control_file,input_control_file1,input_control_file1_filetype,input_control_file2,input_control_file2_filetype,input_control_file3,input_control_file3_filetype,input_control_file4,input_control_file4_filetype,input_control_file_filetype,input_treatment_file,input_treatment_file1,input_treatment_file1_filetype,input_treatment_file2,input_treatment_file2_filetype,input_treatment_file3,input_treatment_file3_filetype,input_treatment_file4,input_treatment_file4_filetype,input_treatment_file_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.broad_options.__current_case__,parameters.advanced_options.broad_options.broad_cutoff,parameters.advanced_options.broad_options.broad_options_selector,parameters.advanced_options.broad_options.call_summits,parameters.advanced_options.keep_dup_options.__current_case__,parameters.advanced_options.keep_dup_options.keep_dup_options_selector,parameters.advanced_options.llocal,parameters.advanced_options.nolambda,parameters.advanced_options.ratio,parameters.advanced_options.slocal,parameters.advanced_options.to_large,parameters.bampe,parameters.band_width,parameters.chromInfo,parameters.cutoff_options.__current_case__,parameters.cutoff_options.cutoff_options_selector,parameters.cutoff_options.pvalue,parameters.cutoff_options.qvalue,parameters.dbkey,parameters.effective_genome_size_options.__current_case__,parameters.effective_genome_size_options.effective_genome_size_options_selector,parameters.effective_genome_size_options.gsize,parameters.input_control_file,parameters.input_control_file.values,parameters.input_treatment_file,parameters.input_treatment_file.values,parameters.nomodel_type.__current_case__,parameters.nomodel_type.extsize,parameters.nomodel_type.nomodel_type_selector,parameters.outputs,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-03-31 17:17:32.718405,slurm_normal,,main_w1_handler0,2006311,12302601,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2034327659.0,2034327659.0,bam,2064196335.0,bam,,,,,bam,580653778,580653778,bam,,,,,,,bam,6510369.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""False""","""300""","""/galaxy-repl/localdata/chrom/bosTau7.len""",1,qvalue,,0.05,"""bosTau7""",0,2451960000,,"""24071946,24071947""",,"""24074949""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28464437.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-31 17:21:25.916539,42372.0,233.198134
2016-04-01 22:10:42.662013,slurm_normal,,main_w2_handler0,2006311,12316597,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3549055505.0,3549055505.0,bam,,,,,,,bam,1159613895,1159613895,bam,,,,,,,bam,6524072.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,False,1.0,1,10000,True,1.0,1000,False,"""False""","""300""","""/galaxy-repl/localdata/chrom/bosTau7.len""",1,qvalue,,0.05,"""bosTau7""",0,2451960000,,"""24106490""",,"""24106489""",,1,100,nomodel,"[""peaks_tabular"", ""summits"", ""bdg""]",,27623317.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-04-01 22:13:07.814199,42372.0,145.152186
2016-03-17 03:31:10.119909,slurm_normal,,main_w2_handler1,2633793,12162343,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6379192.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29034895.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-17 03:32:26.970650,78551.0,76.850741
2017-01-07 09:11:26.373711,slurm_normal,,main_w3_handler0,2949168,14708139,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,4535114006,4535114006,bam,,,,,,,bam,8877811.roundup,slurm,,corral-repl,,,0,on,0.0,0.1,broad,,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27840514}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35086785.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-07 10:07:38.802475,97436.0,3372.4287640000002
2016-03-20 14:27:47.407337,slurm_normal,,main_w1_handler0,2633793,12203614,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6415037.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29089320.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-20 14:29:31.664803,78551.0,104.25746600000001
2016-10-25 20:22:28.599282,slurm_normal,,main_w4_handler0,661172,14173116,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",284205935.0,284205935.0,bam,,,,,,,bam,468415741,468415741,bam,,,,,,,bam,8385788.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",3,93260000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6f24cbae2de885e'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba338e95e8cfb1d8'}]",1,100,nomodel,"[""peaks_tabular"", ""summits"", ""bdg""]",,33877454.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-25 20:24:09.781152,15171.0,101.18187
2016-03-17 03:45:13.121096,slurm_normal,,main_w1_handler0,2633793,12162376,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6379244.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29034895.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-17 03:46:43.754859,78551.0,90.633763
2016-03-09 11:12:53.180934,slurm_normal,,main_w2_handler1,2598998,12081931,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4486280014.0,4486280014.0,bam,,,,,,,bam,4348604863,4348604863,bam,,,,,,,bam,6307043.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",1,2150570000,,"""23348642""",,"""23755905""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28846600.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-09 11:13:44.063931,78551.0,50.882997
2016-03-17 02:36:48.526076,slurm_normal,,main_w1_handler0,2633793,12161667,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6378810.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29034895.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-17 02:37:57.318046,78551.0,68.79197
2016-11-09 19:03:49.333560,slurm_normal,,main_w3_handler0,2450368,14298710,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",526096919.0,526096919.0,bam,,,,,,,bam,707706759,707706759,bam,,,,,,,bam,8506661.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,0,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd52d565a55736db'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f4d55d221b35633'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""html"", ""pdf""]",,34007145.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-11-09 19:06:13.660849,70014.0,144.327289
2017-01-19 21:27:11.807684,slurm_normal,,main_w3_handler1,2960108,14824178,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1359929232.0,1359929232.0,sam,1337891754.0,sam,1280700859.0,sam,1201751346.0,sam,sam,1405498484,1405498484,sam,1388879890.0,sam,1331391133.0,sam,1263648910.0,sam,sam,8985398.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,2810000000,,"[{'src': 'hda', 'id': 27985141}, {'src': 'hda', 'id': 27985142}, {'src': 'hda', 'id': 27985143}, {'src': 'hda', 'id': 27985144}]",,"[{'src': 'hda', 'id': 27985145}, {'src': 'hda', 'id': 27985146}, {'src': 'hda', 'id': 27985147}, {'src': 'hda', 'id': 27985148}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35170344.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-19 21:27:37.000745,17286.0,25.193061
2017-01-07 16:13:37.198344,slurm_normal,,main_w3_handler1,2949254,14709104,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,4535119317,4535119317,bam,,,,,,,bam,8878499.roundup,slurm,,corral-repl,,,0,on,0.0,0.1,broad,,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27841217}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35086785.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-07 16:14:55.362541,97436.0,78.164197
2016-03-18 04:48:22.526169,slurm_normal,,main_w2_handler1,2633793,12175218,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6390725.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29034895.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-18 04:50:47.224589,78551.0,144.69842
2016-03-17 04:17:26.924787,slurm_normal,,main_w1_handler1,2633793,12162433,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6379380.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29034895.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-17 04:18:19.407354,78551.0,52.482567
2017-01-04 16:03:49.005372,slurm_normal,,main_w3_handler0,2904471,14690259,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8793827781.0,8793827781.0,sam,,,,,,,sam,9580413233,9580413233,sam,,,,,,,sam,8860153.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/galGal4.len""",1,qvalue,,0.1,"""galGal4""",4,user_defined,800000000,,"[{'src': 'hda', 'id': 27436874}]",,"[{'src': 'hda', 'id': 27433037}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35192030.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-04 16:04:54.454980,30225.0,65.449608
2017-01-19 22:07:59.556236,slurm_normal,,main_w4_handler0,2960108,14824427,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2430047386.0,2430047386.0,sam,2386837711.0,sam,2388416228.0,sam,2197572558.0,sam,sam,2528130656,2528130656,sam,2486575571.0,sam,2434728584.0,sam,2317685913.0,sam,sam,8985630.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,2600000000,,"[{'src': 'hda', 'id': 27985122}, {'src': 'hda', 'id': 27985123}, {'src': 'hda', 'id': 27985124}, {'src': 'hda', 'id': 27985125}]",,"[{'src': 'hda', 'id': 27985126}, {'src': 'hda', 'id': 27985127}, {'src': 'hda', 'id': 27985128}, {'src': 'hda', 'id': 27985129}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35170344.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-19 22:08:38.961251,17286.0,39.405015000000006
2017-01-12 15:52:21.232035,slurm_normal,,main_w3_handler1,2953969,14750480,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,825569254,825569254,bam,,,,,,,bam,8914884.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,false,3.0,auto,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/hg18.len""",1,qvalue,,0.05,"""hg18""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27906381}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,34041039.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-12 15:52:50.069812,93619.0,28.837777000000003
2017-01-07 16:38:06.697676,slurm_normal,,main_w4_handler0,2949254,14709176,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,4535119317,4535119317,bam,,,,,,,bam,8878574.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27841217}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,35086785.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-07 16:39:03.916844,97436.0,57.219168
2016-11-30 07:46:49.973875,slurm_normal,,main_w4_handler0,2904471,14451720,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8793827781.0,8793827781.0,sam,,,,,,,sam,9580413233,9580413233,sam,,,,,,,sam,8647380.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/galGal4.len""",1,qvalue,,0.05,"""galGal4""",4,user_defined,1016000000,,"[{'src': 'hda', 'id': 27436874}]",,"[{'src': 'hda', 'id': 27433037}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,34388514.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-11-30 07:47:26.407975,30225.0,36.4341
2017-01-12 15:38:13.215847,slurm_normal,,main_w3_handler1,2953969,14750348,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",,,,,,,,,,,825569254,825569254,bam,,,,,,,bam,8914744.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,false,3.0,auto,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/hg18.len""",1,qvalue,,0.05,"""hg18""",0,2451960000,,,,,"[{'src': 'hda', 'id': 27906381}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,34041039.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2017-01-12 15:39:21.639004,93619.0,68.423157
2016-07-05 20:31:48.522555,slurm_normal,,main_w2_handler0,2755875,13338627,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3188740500.0,3188740500.0,bam,,,,,,,bam,1190348547,1190348547,bam,,,,,,,bam,7546623.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",0,2451960000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5efad0cfb127b327c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4e24bd04bb2b943'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,30383588.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-05 20:33:01.206815,80466.0,72.68426000000001
2016-07-05 20:32:36.824981,slurm_normal,,main_w1_handler1,2755875,13338630,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2881572828.0,2881572828.0,bam,,,,,,,bam,1294584806,1294584806,bam,,,,,,,bam,7546632.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",0,2451960000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dcadb1f7f71cc9c6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b566cd7e5a7c0bfb9b'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,30383588.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-05 20:33:38.167553,80466.0,61.342572000000004
2016-10-20 14:55:11.788799,slurm_normal,,main_w4_handler1,2777419,14131468,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",616828753.0,616828753.0,bam,,,,,,,bam,841526872,841526872,bam,,,,,,,bam,8345718.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",0,2451960000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d22905ee9807f77a'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53205339ca01e260c'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,33810564.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-20 14:56:33.549763,80466.0,81.760964
2016-03-09 11:48:31.127789,slurm_normal,,main_w1_handler2,2598998,12082143,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4486280014.0,4486280014.0,bam,,,,,,,bam,4348604863,4348604863,bam,,,,,,,bam,6307240.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""False""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",1,2150570000,,"""23348642""",,"""23755905""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28895701.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-09 11:49:21.615182,78551.0,50.487393000000004
2016-10-14 17:51:11.600696,slurm_normal,,main_w4_handler0,2852459,14084201,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3165921629.0,3165921629.0,bam,,,,,,,bam,4249069231,4249069231,bam,,,,,,,bam,8302483.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""false""","""300""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,2354000000,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c60fc80ad2ffc29'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5460dd2a35c4045d1'}]",1,100,nomodel,"[""peaks_tabular"", ""summits"", ""bdg"", ""html""]",,33509262.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-10-14 21:49:14.503664,91763.0,14282.902968
2016-07-23 13:50:46.420514,slurm_normal,,main_w1_handler0,2767842,13476403,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",894809494.0,894809494.0,bam,,,,,,,bam,1080421362,1080421362,bam,,,,,,,bam,7692023.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/papHam.len""",1,qvalue,,0.05,"""papHam""",0,2451960000,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e1e65428d43e261'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f00ee281a6cb494f'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,31593915.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-07-23 13:51:33.926295,8985.0,47.505781000000006
2016-03-16 09:23:47.336137,slurm_normal,,main_w1_handler2,2633793,12150795,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6369255.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,28995236.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-16 09:24:43.442555,78551.0,56.106418000000005
2016-03-17 03:40:12.529284,slurm_normal,,main_w1_handler0,2633793,12162361,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6379222.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29034895.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-17 03:41:38.608111,78551.0,86.078827
2016-03-17 00:05:33.355981,slurm_normal,,main_w1_handler2,2633793,12161038,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4668101642.0,4668101642.0,bam,,,,,,,bam,3343835430,3343835430,bam,,,,,,,bam,6377939.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""True""","""300""","""/galaxy-repl/localdata/chrom/mm10.len""",1,qvalue,,0.05,"""mm10""",1,2150570000,,"""23843081""",,"""23860096""",,0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,29034895.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-03-17 00:08:45.332241,78551.0,191.97626000000002
2016-11-07 10:53:02.014145,slurm_normal,,main_w3_handler1,2860886,14272342,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",584844880.0,584844880.0,bam,,,,,,,bam,317159654,317159654,bam,,,,,,,bam,8480822.roundup,slurm,,corral-repl,,,0,on,1.0,,nobroad,false,1.0,1,10000,false,1.0,1000,false,"""true""","""100""","""/galaxy-repl/localdata/chrom/?.len""",1,qvalue,,0.05,"""?""",4,user_defined,9000000,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b5bb0f935e87c47'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580ce5d1a5460fab4'}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg""]",,34117127.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-11-07 11:00:28.940673,92550.0,446.926528
2016-11-25 15:03:04.913523,slurm_normal,,main_w4_handler0,2904471,14431856,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",0.0,0.0,sam,,,,,,,sam,9579865462,9579865462,sam,,,,,,,sam,8633024.roundup,slurm,,corral-repl,,,1,off,,,,,,,,,,,,"""false""","""300""","""/galaxy-repl/localdata/chrom/galGal4.len""",1,qvalue,,0.05,"""galGal4""",4,user_defined,1016000000,,"[{'src': 'hda', 'id': 27407551}]",,"[{'src': 'hda', 'id': 27407552}]",0,,create_model,"[""peaks_tabular"", ""summits"", ""bdg"", ""pdf""]",,34388514.0,error,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.1.0.20151222.0,2.1.0.20151222.0,,2016-11-25 15:03:28.982752,30225.0,24.069229
