create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,input_bams_3|input_bam,input_bams_3|input_bam_filetype,input_bams_4|input_bam,input_bams_4|input_bam_filetype,input_bams_5|input_bam,input_bams_5|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.coverage_dtype,parameters.advanced_options.safe,parameters.chromInfo,parameters.coverage_dtype,parameters.dbkey,parameters.min_base_quality,parameters.min_mapping_quality,parameters.min_support_depth,parameters.ploidy,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.reference_source_selector,parameters.regions,parameters.use_strand,parameters.variants_only,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-09-27 22:06:24.182712,slurm_normal_16gb,,main_w1_handler2,2453052,10445445,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11519432.0,bam,8953027.0,bam,8566307.0,bam,,,,,,,4723368.roundup,slurm,,corral-repl,,"""f3481644656311e5b135005056a52a46""",1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 21300752}, {'__index__': 1, 'input_bam': 21300758}, {'__index__': 2, 'input_bam': 21300763}]",hg38,,,cached,[],"""True""","""True""",,,,,,25373371,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-27 22:50:54.286100,69174.0,2670.103388
2015-01-26 18:38:41.639941,rodeo_normal,,main_w2_handler0,2184969,8608869,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18233254.0,bam,,,,,,,,,,,2569993.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 18303794}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,20659302,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-01-26 18:41:31.325005,5254.0,169.685064
2015-08-22 14:31:00.977734,slurm_normal_16gb,,main_w2_handler0,2413588,10172136,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29567093.0,bam,,,,,,,,,,,4441694.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20861572}]",hg38,,,cached,[],"""True""","""True""",,,,,,24404149,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-22 14:36:23.071915,67251.0,322.094181
2015-08-23 17:47:14.881529,slurm_normal_16gb,,main_w1_handler1,2416320,10180842,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",16981472.0,bam,13269795.0,bam,,,,,,,,,4450452.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""40""","""20""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 20874535}, {'__index__': 1, 'input_bam': 20874531}]",20874772,,,history,[],"""True""","""True""",22172503.0,fasta,,,,24800084,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-23 21:57:06.327013,66673.0,14991.445484000002
2015-08-26 18:41:25.124294,slurm_normal_16gb,,main_w1_handler2,2420480,10206170,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",29753929.0,bam,,,,,,,,,,,4475731.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""20""","""100""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20918261}]",hg19,,,cached,[],"""True""","""True""",,,,,,24137153,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-26 18:45:39.369408,5254.0,254.24511400000003
2015-07-06 06:37:47.565621,slurm_normal_16gb,,main_w2_handler0,2365662,9794250,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",25164457.0,bam,,,,,,,,,,,4096256.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""0""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20234958}]",hg19,,,cached,[],"""True""","""True""",,,,,,23985051,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-06 06:44:40.549660,65453.0,412.98403900000005
2015-09-16 01:52:35.291614,slurm_normal_16gb,,main_w2_handler0,2440202,10329001,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",30933723.0,bam,,,,,,,,,,,4612762.roundup,slurm,,corral-repl,,,1,advanced,guess,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""0""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 21123961}]",hg19,,,cached,[],"""True""","""True""",,,,,,25104560,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-16 01:58:14.215148,68992.0,338.923534
2015-01-15 14:50:20.910135,rodeo_normal,,main_w1_handler1,2159444,8551904,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4551991603.0,bam,,,,,,,,,,,2479759.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""30""","""20""","""40""","""1""",0.0,"[{'__index__': 0, 'input_bam': 18208378}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,20238570,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-01-15 14:50:51.621454,29829.0,30.711319000000003
2015-09-25 20:23:42.318588,slurm_normal_16gb,,main_w2_handler0,2450932,10429810,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13839974.0,bam,10434476.0,bam,10445614.0,bam,,,,,,,4706572.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21274951}, {'__index__': 1, 'input_bam': 21274963}, {'__index__': 2, 'input_bam': 21274972}]",hg19,,,cached,[],"""False""","""False""",,,,,,25374651,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-26 01:32:54.532344,47823.0,18552.213756
2015-07-15 14:45:25.316358,slurm_normal_16gb,,main_w2_handler0,2374753,9872622,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",33684370.0,bam,,,,,,,,,,,4162478.roundup,slurm,,corral-repl,,,1,advanced,guess,False,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20350426}]",hg19,,,cached,[],"""True""","""False""",,,,,,24065244,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-15 21:08:59.571872,65899.0,23014.255514
2015-09-22 15:10:32.709428,slurm_normal_16gb,,main_w2_handler1,2381801,10382507,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13867369.0,bam,10515431.0,bam,10486330.0,bam,,,,,,,4663639.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20424308}, {'__index__': 1, 'input_bam': 20424311}, {'__index__': 2, 'input_bam': 20424312}]",hg19,,,cached,[],"""False""","""False""",,,,,,25168543,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-22 21:06:22.986584,59565.0,21350.277156
2015-07-26 22:01:34.808334,slurm_normal_16gb,,main_w2_handler0,2390674,10001023,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",41083015.0,bam,,,,,,,,,,,4283640.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""0""","""2""",1.0,"[{'__index__': 0, 'input_bam': 20571037}]",20570219,,,history,[],"""True""","""False""",1214956950.0,fasta,,,,24186905,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-27 05:37:35.066083,66362.0,27360.257749
2015-07-19 03:25:47.976482,slurm_normal_16gb,,main_w1_handler2,2380337,9905473,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12430980.0,bam,9652857.0,bam,9346700.0,bam,,,,,,,4194003.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20416933}, {'__index__': 1, 'input_bam': 20416934}, {'__index__': 2, 'input_bam': 20416935}]",hg19,,,cached,[],"""False""","""True""",,,,,,24156003,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-19 07:47:29.670290,66229.0,15701.693808000002
2015-09-21 11:01:24.656551,slurm_normal_16gb,,main_w1_handler1,2445533,10371772,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",31583915.0,bam,,,,,,,,,,,4652926.roundup,slurm,,corral-repl,,,1,advanced,uint16,False,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21187438}]",hg38,,,cached,[],"""False""","""False""",,,,,,25093615,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-21 11:06:36.252646,68953.0,311.596095
2015-01-24 17:56:57.463165,rodeo_normal,,main_w1_handler0,2181540,8599984,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18232933.0,bam,,,,,,,,,,,2555125.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 18287541}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,20605653,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-01-24 17:57:48.555555,58661.0,51.09239
2015-08-21 11:08:10.080250,slurm_normal_16gb,,main_w1_handler2,2414682,10163923,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18326664.0,bam,,,,,,,,,,,4432911.roundup,slurm,,corral-repl,,"""e178a5be47f411e58f67005056a51846""",1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""uint16""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20848763}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,24774941,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-21 11:16:39.310342,67845.0,509.230092
2015-02-24 10:00:07.727461,slurm_normal_single_16gb,,main_w1_handler0,2205360,8801431,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11955623.0,bam,,,,,,,,,,,2951218.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""30""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18625249}]",hg19,,,cached,[],"""False""","""False""",,,,,,21240481,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-02-28 03:48:39.581231,59612.0,323311.85377000005
2015-07-26 23:24:55.450627,slurm_normal_16gb,,main_w1_handler0,2391227,10002177,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",21319649.0,bam,,,,,,,,,,,4284734.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20571297}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,24320087,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 23:26:47.772584,66891.0,112.32195700000001
2015-08-21 09:32:39.405502,slurm_normal_16gb,,main_w1_handler1,2414570,10163229,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18326664.0,bam,,,,,,,,,,,4432484.roundup,slurm,,corral-repl,,"""84e4193a47e711e5b7f4005056a51846""",1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""uint16""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20847815}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,24712680,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-21 09:42:04.769646,67845.0,565.364144
2015-09-11 15:19:43.395729,slurm_normal_16gb,,main_w2_handler0,2435918,10303135,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",31619128.0,bam,,,,,,,,,,,4588037.roundup,slurm,,corral-repl,,,1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""0""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 21082950}]",hg19,,,cached,[],"""True""","""True""",,,,,,25053171,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-11 23:10:55.309452,68657.0,28271.913723
2014-11-20 07:24:49.924908,rodeo_normal,,main_w1_handler1,2123253,8208605,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",89070415.0,bam,,,,,,,,,,,267641.rodeo,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 17606522}]",hg19,,,cached,[],"""True""","""True""",,,,,,19616116,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2014-11-20 07:25:32.348961,38098.0,42.424053
2015-09-09 04:26:51.402873,slurm_normal_16gb,,main_w1_handler1,2432627,10281767,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",17783566.0,bam,,,,,,,,,,,4567720.roundup,slurm,,corral-repl,,"""fd26418a56aa11e58693005056a51846""",0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21051249}]",hg19,,,cached,[],"""False""","""False""",,,,,,24887549,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-09 05:41:43.808628,54854.0,4492.405755000001
2015-07-26 03:18:11.934562,slurm_normal_16gb,,main_w1_handler0,2390156,9989141,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18326664.0,bam,,,,,,,,,,,4271981.roundup,slurm,,corral-repl,,"""e989fdf8334411e590e1005056a51846""",1,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""uint16""","""Homo_sapiens_nuHg19_mtrCRS""","""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20553489}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""True""","""True""",,,,,,24315105,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 03:24:43.549905,66516.0,391.61534300000005
2015-01-21 13:18:57.505791,rodeo_normal,,main_w2_handler1,2178946,8579246,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",539478147.0,bam,,,,,,,,,,,2522310.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""""","""2""","""2""",0.0,"[{'__index__': 0, 'input_bam': 18253038}]",hg19,,,cached,[],"""False""","""False""",,,,,,20570689,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-01-21 13:19:48.451303,58488.0,50.945512
2015-07-11 23:19:14.200656,slurm_normal_16gb,,main_w2_handler1,2372924,9841954,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",32545935.0,bam,,,,,,,,,,,4137946.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20316729}]",hg19,,,cached,[],"""True""","""True""",,,,,,24102378,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-12 04:31:47.291284,65931.0,18753.090628
2015-09-25 08:06:01.132596,slurm_normal_16gb,,main_w2_handler0,2450880,10419700,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",13548065.0,bam,10206974.0,bam,10246547.0,bam,,,,,,,4698566.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""","""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 21259545}, {'__index__': 1, 'input_bam': 21259569}, {'__index__': 2, 'input_bam': 21259560}]",hg38,,,cached,[],"""False""","""False""",,,,,,25335768,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-09-25 08:08:39.826348,69360.0,158.69375200000002
2015-07-26 14:30:06.742557,slurm_normal_16gb,,main_w1_handler2,2390416,9994154,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4496866.0,bam,,,,,,,,,,,4277059.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""20""","""20""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20558290}]",hg19,,,cached,[],"""True""","""True""",,,,,,24321829,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-26 16:29:00.158024,39654.0,7133.415467000001
2015-01-25 03:38:30.600573,rodeo_normal,,main_w1_handler0,2181540,8601253,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18232933.0,bam,,,,,,,,,,,2557513.roundup,slurm,,corral-repl,,,0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""","""""","""""","""0""","""1""",0.0,"[{'__index__': 0, 'input_bam': 18287541}]",Homo_sapiens_nuHg19_mtrCRS,,,cached,[],"""False""","""False""",,,,,,20605653,error,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-01-25 03:39:34.562822,58661.0,63.96224900000001
