chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,input_database,input_database_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input_database,parameters.input_database.values,parameters.plots,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-01-21 07:39:54.064881,slurm_normal,,main_w4_handler0,2948105,14833957,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",173369344,sqlite,8994183.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27915194}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,35309656,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-01-21 07:55:30.850258,97709.0,936.785377
,,2016-03-21 04:58:27.118983,slurm_normal,,main_w1_handler0,2543315,12207124,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",306850816,sqlite,6421077.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",23406945,,"[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""True"", ""labcol"": ""True"", ""features"": ""gene"", ""log10"": ""True"", ""border"": ""False"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,29097484,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-03-21 05:08:12.024005,69478.0,584.905022
,,2017-02-07 11:19:17.479762,slurm_normal,,main_w4_handler1,2981515,14969958,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",131259392,sqlite,9127626.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28207833}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""row"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,35857251,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-02-07 11:34:24.401111,97709.0,906.9213490000001
,,2016-07-12 00:19:54.888069,slurm_normal,,main_w1_handler0,2761687,13379779,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",807462912,sqlite,7590948.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ce179c68aff666c'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""isoforms"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [{""__index__"": 0, ""gene_id"": ""XLOC_009483""}], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,31389200,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-07-12 00:30:51.950551,82367.0,657.062482
,,2016-04-13 22:00:45.572573,slurm_normal,,main_w1_handler1,2377569,12447004,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",4540613632,sqlite,6644508.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d44a1068e3998e2'}]","[{""__index__"": 0, ""height"": ""1280"", ""plot"": {""clustering"": ""row"", ""labrow"": ""false"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,29407583,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-04-13 22:18:33.169496,66236.0,1067.596923
,,2016-06-13 10:38:32.802153,slurm_normal,,main_w2_handler0,2728124,13146285,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",112315392,sqlite,7330840.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5594b7552494995d7'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [{""__index__"": 0, ""gene_id"": ""AT1G02136""}], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,30822018,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-06-13 10:54:34.144156,85386.0,961.3420030000001
,,2016-07-05 09:28:17.397546,slurm_normal,,main_w2_handler1,2716111,13332941,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",93720576,sqlite,7540334.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5beed05089309c455'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,31282931,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-07-05 09:50:41.590748,84987.0,1344.1932020000002
,,2016-04-25 10:51:52.510293,slurm_normal,,main_w1_handler1,2681007,12604973,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",0,sqlite,6802668.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dd72071b0d205239'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""log10"": ""true"", ""type"": ""density"", ""replicates"": ""true"", ""__current_case__"": 0}, ""width"": ""1280""}, {""__index__"": 1, ""height"": ""960"", ""plot"": {""type"": ""pca"", ""replicates"": ""true"", ""__current_case__"": 2}, ""width"": ""1280""}, {""__index__"": 2, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}, {""__index__"": 3, ""height"": ""960"", ""plot"": {""features"": ""gene"", ""k"": ""1"", ""genes"": [], ""iter_max"": ""100"", ""__current_case__"": 8, ""type"": ""cluster""}, ""width"": ""1280""}]",,29763578,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-04-25 15:28:26.129818,35062.0,16593.619525000002
,,2016-11-14 22:43:47.292517,slurm_normal,,main_w4_handler0,2892229,14339474,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",247441408,sqlite,8545788.roundup,slurm,,corral-repl,,"""/galaxy-repl/main/files/017/833/dataset_17833214.dat""","""neems""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5447cdeec39a35204'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""tss"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,33536107,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-11-14 22:56:12.468530,91348.0,745.176013
,,2016-07-12 09:45:21.813094,slurm_normal,,main_w2_handler1,2754630,13383692,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",215495680,sqlite,7595136.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5853bcda6247b3551'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""tss"", ""log10"": ""true"", ""border"": ""true"", ""genes"": [{""__index__"": 0, ""gene_id"": ""XLOC_000823""}], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,31388104,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-07-12 09:57:53.544710,86826.0,751.731616
,,2017-04-14 09:29:19.517970,slurm_normal,,main_w3_handler1,2811046,15586126,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",258022400,sqlite,9708220.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29217588}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,37309997,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-04-14 11:44:39.346190,89704.0,8119.82822
,,2016-08-31 05:18:23.824150,slurm_normal,,main_w4_handler1,2804648,13752803,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",98650112,sqlite,7973571.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5337e9e36f833f17f'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""isoforms"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,32627016,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-08-31 05:27:00.063678,79084.0,516.2395280000001
,,2016-10-13 15:32:14.247258,slurm_normal,,main_w3_handler1,2733880,14074230,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",121960448,sqlite,8291047.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54dc1305eadbe7cce'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [{""__index__"": 0, ""gene_id"": ""AT2G14610.TAIR10""}, {""__index__"": 1, ""gene_id"": ""AT1G02450.TAIR10""}, {""__index__"": 2, ""gene_id"": ""AT5G44420.TAIR10""}], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,33326098,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-10-13 17:51:22.852019,76748.0,8348.604761
,,2017-09-22 10:44:35.324009,slurm_normal,,main_w3_handler0,3244210,16897738,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",111063040,sqlite,10966663.roundup,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31261114}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""log10"": ""true"", ""type"": ""density"", ""replicates"": ""true"", ""__current_case__"": 0}, ""width"": ""1280""}, {""__index__"": 1, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""isoforms"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,40544197,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-09-22 10:51:23.095109,105789.0,407.77110000000005
,,2016-05-09 04:51:34.905776,slurm_normal,,main_w1_handler1,2649103,12827571,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",97250304,sqlite,7028575.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5338c24c26a2c2c9c'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,30094349,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-05-09 05:15:28.796936,81530.0,1433.8911600000001
,,2016-04-12 08:52:33.849728,slurm_normal,,main_w1_handler1,2660242,12427718,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",574636032,sqlite,6628289.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",24253034,,"[{""__index__"": 0, ""height"": ""960"", ""plot"": {""multiple_genes"": {""multiple_genes_selector"": ""no"", ""__current_case__"": 1}, ""log10"": ""True"", ""smooth"": ""True"", ""__current_case__"": 5, ""y"": ""IL1b"", ""x"": ""Control"", ""type"": ""scatter""}, ""width"": ""1280""}, {""__index__"": 1, ""height"": ""960"", ""plot"": {""y"": ""IL1b"", ""x"": ""Control"", ""type"": ""volcano"", ""__current_case__"": 6, ""multiple_genes"": {""multiple_genes_selector"": ""no"", ""__current_case__"": 1}}, ""width"": ""1280""}, {""__index__"": 2, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""True"", ""labcol"": ""True"", ""features"": ""gene"", ""log10"": ""True"", ""border"": ""False"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,29043276,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-04-12 09:22:28.997441,80523.0,1795.147713
,,2015-12-28 09:37:40.329318,slurm_normal,,main_w2_handler1,2542312,11340938,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",532752384,sqlite,5616611.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22671625,,"[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""True"", ""labcol"": ""True"", ""features"": ""gene"", ""log10"": ""True"", ""border"": ""False"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,26731071,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2015-12-28 10:14:20.886860,54511.0,2200.557542
,,2017-08-03 23:34:50.628737,slurm_normal,,main_w4_handler1,3204637,16504003,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",293584896,sqlite,10573790.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 30739531}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""row"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,39679147,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-08-03 23:47:20.317581,72067.0,749.688844
,,2016-05-12 09:06:14.696585,slurm_normal,,main_w1_handler1,2622161,12865596,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",169666560,sqlite,7066270.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5af47db6a88c7d161'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,30187344,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-05-12 09:36:17.117210,79447.0,1802.4206250000002
,,2016-12-05 03:22:08.021744,slurm_normal,,main_w4_handler1,2912020,14488041,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",148256768,sqlite,8678684.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 27491310}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,34532306,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-12-05 11:48:36.434413,95983.0,30388.412669
,,2016-10-13 14:15:27.090445,slurm_normal,,main_w3_handler1,2844045,14073623,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3794384896,sqlite,8290478.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b90e5e7f81de6ea'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,33640563,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-10-13 14:47:18.490105,91671.0,1911.39966
,,2017-05-23 21:07:28.984567,slurm_normal,,main_w3_handler0,3115258,15921334,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",543399936,sqlite,10019415.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29736011}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,38171950,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-05-23 21:36:58.524754,105952.0,1769.540187
,,2016-04-13 06:36:14.286826,slurm_normal,,main_w2_handler0,2662024,12437241,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",308519936,sqlite,6636657.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f04d92ef602d2ba'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,29572148,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-04-13 07:03:00.019533,82141.0,1605.7327070000001
,,2016-01-13 05:38:44.706648,slurm_normal,,main_w2_handler0,2555396,11487515,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",427560960,sqlite,5751452.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22875289,,"[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""True"", ""labcol"": ""True"", ""features"": ""gene"", ""log10"": ""True"", ""border"": ""False"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,27393817,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-01-13 06:06:52.537258,76165.0,1687.8306100000002
,,2016-06-28 10:03:35.413806,slurm_normal,,main_w2_handler1,674631,13276168,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",821242880,sqlite,7465559.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564094eca09f83c36'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,30484562,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-06-28 10:22:06.074595,15035.0,1110.660789
,,2016-06-22 21:56:18.782297,slurm_normal,,main_w2_handler0,2746041,13241931,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",106276864,sqlite,7428007.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5115d2da623d7edf9'}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""type"": ""mds"", ""replicates"": ""true"", ""__current_case__"": 1}, ""width"": ""1280""}, {""__index__"": 1, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,31006588,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-06-22 22:08:37.639610,86445.0,738.8573130000001
,,2017-04-03 12:19:59.742191,reserved,,main_w4_handler0,3052719,15470678,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",394621952,sqlite,9600249.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28990108}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [{""__index__"": 0, ""gene_id"": ""MSTRG.11563""}, {""__index__"": 1, ""gene_id"": ""MSTRG.11566""}], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,36196859,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-04-03 14:53:03.904752,5254.0,9184.162561000001
,,2017-06-08 08:26:53.367021,slurm_normal,,main_w3_handler1,3094820,16049952,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",698161152,sqlite,10139907.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29928745}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""type"": ""pca"", ""replicates"": ""true"", ""__current_case__"": 2}, ""width"": ""1280""}, {""__index__"": 1, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,37913676,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-06-08 08:58:12.972262,105260.0,1879.6052410000002
,,2016-12-29 22:08:01.532391,slurm_normal,,main_w3_handler0,2837095,14664496,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",404706304,sqlite,8837221.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 27657284}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,34542491,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2016-12-30 00:50:50.548727,91185.0,9769.016336
,,2017-09-25 23:10:07.243507,slurm_normal,,main_w3_handler0,3215370,16929482,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",572875776,sqlite,10999031.roundup,slurm,,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31410222}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""gene"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,40141697,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-09-26 01:35:22.796662,109889.0,8715.553155000001
,,2017-06-01 11:20:05.422021,slurm_normal,,main_w4_handler1,3089000,15988089,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",305651712,sqlite,10083061.roundup,slurm,,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 29642565}]","[{""__index__"": 0, ""height"": ""960"", ""plot"": {""clustering"": ""both"", ""labrow"": ""true"", ""labcol"": ""true"", ""features"": ""isoforms"", ""log10"": ""true"", ""border"": ""false"", ""genes"": [{""__index__"": 0, ""gene_id"": ""XLOC_026053""}], ""__current_case__"": 7, ""type"": ""heatmap""}, ""width"": ""1280""}]",,38364348,error,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/1.0.1,1.0.1,,2017-06-01 11:39:53.929332,37746.0,1188.507311
