blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageTypeBins,parameters.advancedOpt.binSize,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.exonID,parameters.advancedOpt.maxThreshold,parameters.advancedOpt.metagene,parameters.advancedOpt.minThreshold,parameters.advancedOpt.missingDataAsZero,parameters.advancedOpt.scale,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.transcriptID,parameters.advancedOpt.transcript_id_designator,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.afterRegionStartLength,parameters.mode.beforeRegionStartLength,parameters.mode.mode_select,parameters.mode.nanAfterEnd,parameters.mode.referencePoint,parameters.mode.regionBodyLength,parameters.mode.regionStartLength.__current_case__,parameters.mode.regionStartLength.afterRegionStartLength,parameters.mode.regionStartLength.beforeRegionStartLength,parameters.mode.regionStartLength.regionStartLength_select,parameters.mode.regionStartLength.unscaled3prime,parameters.mode.regionStartLength.unscaled5prime,parameters.output.__current_case__,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.regionsFiles,parameters.regionsFiles_0|regionsFile|__identifier__,parameters.scoreFileName.values,regionsFiles_0|regionsFile,regionsFiles_0|regionsFile_filetype,regionsFiles_1|regionsFile,regionsFiles_1|regionsFile_filetype,regionsFiles_2|regionsFile,regionsFiles_2|regionsFile_filetype,regionsFiles_3|regionsFile,regionsFiles_3|regionsFile_filetype,runner_name,scoreFileName,scoreFileName1,scoreFileName10,scoreFileName10_filetype,scoreFileName11,scoreFileName11_filetype,scoreFileName12,scoreFileName12_filetype,scoreFileName13,scoreFileName13_filetype,scoreFileName14,scoreFileName14_filetype,scoreFileName15,scoreFileName15_filetype,scoreFileName16,scoreFileName16_filetype,scoreFileName17,scoreFileName17_filetype,scoreFileName18,scoreFileName18_filetype,scoreFileName19,scoreFileName19_filetype,scoreFileName1_filetype,scoreFileName2,scoreFileName20,scoreFileName20_filetype,scoreFileName21,scoreFileName21_filetype,scoreFileName22,scoreFileName22_filetype,scoreFileName23,scoreFileName23_filetype,scoreFileName24,scoreFileName24_filetype,scoreFileName25,scoreFileName25_filetype,scoreFileName26,scoreFileName26_filetype,scoreFileName27,scoreFileName27_filetype,scoreFileName28,scoreFileName28_filetype,scoreFileName29,scoreFileName29_filetype,scoreFileName2_filetype,scoreFileName3,scoreFileName30,scoreFileName30_filetype,scoreFileName31,scoreFileName31_filetype,scoreFileName32,scoreFileName32_filetype,scoreFileName33,scoreFileName33_filetype,scoreFileName34,scoreFileName34_filetype,scoreFileName35,scoreFileName35_filetype,scoreFileName3_filetype,scoreFileName4,scoreFileName4_filetype,scoreFileName5,scoreFileName5_filetype,scoreFileName6,scoreFileName6_filetype,scoreFileName7,scoreFileName7_filetype,scoreFileName8,scoreFileName8_filetype,scoreFileName9,scoreFileName9_filetype,scoreFileName_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,2017-12-23 14:22:24.020126,slurm_multi,,main_w3_handler2,3370109,17885399,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11959444,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,scale-regions,,,10000,1.0,1000,5000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33062311}]}}]",,"[{'src': 'hda', 'id': 32998350}, {'src': 'hda', 'id': 32998389}, {'src': 'hda', 'id': 32998598}, {'src': 'hda', 'id': 32998617}, {'src': 'hda', 'id': 32998642}, {'src': 'hda', 'id': 32998670}, {'src': 'hda', 'id': 32998681}, {'src': 'hda', 'id': 32998710}, {'src': 'hda', 'id': 32998722}, {'src': 'hda', 'id': 32998743}, {'src': 'hda', 'id': 32998746}, {'src': 'hda', 'id': 32998780}, {'src': 'hda', 'id': 32998789}, {'src': 'hda', 'id': 32998799}, {'src': 'hda', 'id': 32998800}, {'src': 'hda', 'id': 32998887}, {'src': 'hda', 'id': 32998889}, {'src': 'hda', 'id': 32998914}, {'src': 'hda', 'id': 32998936}, {'src': 'hda', 'id': 32998945}, {'src': 'hda', 'id': 32998954}, {'src': 'hda', 'id': 32999327}, {'src': 'hda', 'id': 32999373}, {'src': 'hda', 'id': 32999374}, {'src': 'hda', 'id': 32999391}, {'src': 'hda', 'id': 32999395}, {'src': 'hda', 'id': 32999434}, {'src': 'hda', 'id': 32999477}, {'src': 'hda', 'id': 32999490}, {'src': 'hda', 'id': 33020209}, {'src': 'hda', 'id': 33020210}, {'src': 'hda', 'id': 33034153}, {'src': 'hda', 'id': 33034154}, {'src': 'hda', 'id': 33041549}, {'src': 'hda', 'id': 33041550}]",12072787,bed,,,,,,,,432535639,432535639,366282662.0,bigwig,1059623032.0,bigwig,969023515.0,bigwig,410257855.0,bigwig,868126613.0,bigwig,329338996.0,bigwig,954208367.0,bigwig,1028295975.0,bigwig,1087567569.0,bigwig,1627914780.0,bigwig,bigwig,230044230.0,1312838113.0,bigwig,950703137.0,bigwig,168973893.0,bigwig,985469102.0,bigwig,293344836.0,bigwig,269956710.0,bigwig,157520843.0,bigwig,891109704.0,bigwig,49742769.0,bigwig,117815368.0,bigwig,bigwig,217841929.0,239067172.0,bigwig,289362748.0,bigwig,720737229.0,bigwig,723970115.0,bigwig,99659301.0,bigwig,250904893.0,bigwig,bigwig,1384295217.0,bigwig,869091032.0,bigwig,1071545987.0,bigwig,1313764870.0,bigwig,233499056.0,bigwig,1162754737.0,bigwig,bigwig,42787569,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-24 00:29:51.723141,21426,36447.703015
,,,,2017-11-18 14:39:32.037766,slurm_multi,,main_w4_handler2,3330013,17502589,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11563016,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32385971}]}}, {""__index__"": 1, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32385973}]}}, {""__index__"": 2, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32385974}]}}, {""__index__"": 3, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32385975}]}}]",,"[{'src': 'hda', 'id': 32385943}, {'src': 'hda', 'id': 32386391}, {'src': 'hda', 'id': 32386397}, {'src': 'hda', 'id': 32388020}, {'src': 'hda', 'id': 32388021}]",13126908,bed,23385651.0,bed,81818057.0,bed,70724695.0,bed,,131391094,131391094,,,,,,,,,,,,,,,,,,,,,bigwig,122655197.0,,,,,,,,,,,,,,,,,,,,,bigwig,181799097.0,,,,,,,,,,,,,bigwig,179536326.0,bigwig,173682319.0,bigwig,,,,,,,,,bigwig,42062784,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-11-18 19:17:56.569456,21426,16704.53169
,,,,2017-07-12 15:32:24.636510,slurm_multi,,main_w4_handler2,3189475,16322033,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10388337,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30456067}]}}]",,"[{'src': 'hda', 'id': 30456043}]",3749180698,bed,,,,,,,,25643759,25643759,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,39188781,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-07-12 15:50:39.036594,107805,1094.400084
,,,,2017-12-20 16:53:43.291459,slurm_multi,,main_w4_handler2,3269067,17861097,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11934038,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""",1,2500,25000,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33019962}]}}]",,"[{'src': 'hda', 'id': 33017593}, {'src': 'hda', 'id': 33017658}]",1720703288,bed,,,,,,,,215691342,215691342,,,,,,,,,,,,,,,,,,,,,bigwig,138541058.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,40925066,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-20 17:09:06.638853,65272,923.347394
,,,,2017-05-13 23:47:57.803085,slurm_multi,,main_w3_handler2,3040492,15832720,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9934297,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,5000,5000,reference-point,false,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 29190991}]}}]",,"[{'src': 'hda', 'id': 29593480}, {'src': 'hda', 'id': 29593481}]",1121597569,bed,,,,,,,,88012845,88012845,,,,,,,,,,,,,,,,,,,,,bigwig,296707924.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,37854590,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-05-14 01:16:54.093124,91117,5336.290039
,,,,2017-08-03 21:33:29.425856,slurm_multi,,main_w4_handler2,3022652,16503019,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10572812,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30755057}]}}]",,"[{'src': 'hda', 'id': 30755058}]",1080628418,bed,,,,,,,,70057,70057,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,39534637,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-08-03 21:59:18.494914,94848,1549.069058
,,,,2017-12-13 21:01:09.393863,slurm_multi,,main_w3_handler2,3359375,17800742,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11870184,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,5000,5000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32920957}]}}]",,"[{'src': 'hda', 'id': 32893854}]",642531174,bed,,,,,,,,1356999770,1356999770,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-13 21:08:21.949807,55887,432.555944
72057.0,72057.0,bed,bed,2018-02-07 16:38:05.700225,slurm_multi,,main_w3_handler2,3419206,18298546,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12380780,slurm,,corral-repl,,0,no,,1.0,mean,50,"[{'src': 'hda', 'id': 33727238}]",exon,,false,,false,,yes,false,keep,mean,transcript,transcript_id,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,scale-regions,,,4000,1.0,500,500,yes,0,0,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33729586}]}}]",,"[{'src': 'hda', 'id': 33727208}, {'src': 'hda', 'id': 33727210}]",220026341,bed,,,,,,,,580364520,580364520,,,,,,,,,,,,,,,,,,,,,bigwig,472859710.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,43723554,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2018-02-07 16:42:02.482902,87138,236.782677
,,,,2017-08-19 02:57:39.625205,slurm_multi,,main_w3_handler2,3218930,16613114,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10685036,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,1000,1.0,2000,2000,yes,0,0,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30907890}]}}, {""__index__"": 1, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30907859}]}}]",,"[{'src': 'hda', 'id': 30920151}, {'src': 'hda', 'id': 30920153}, {'src': 'hda', 'id': 30920155}]",5801352,bed,21162925.0,bed,,,,,,936661740,936661740,,,,,,,,,,,,,,,,,,,,,bigwig,874352537.0,,,,,,,,,,,,,,,,,,,,,bigwig,821350407.0,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,bigwig,39648648,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-08-19 13:27:41.806190,69475,37802.180985
,,,,2017-10-18 15:05:57.797215,slurm_multi,,main_w4_handler2,1639242,17133577,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11189971,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,scale-regions,,,500,1.0,1000,1000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31669174}]}}]",,"[{'src': 'hda', 'id': 23944450}]",114844594,bed,,,,,,,,696135917,696135917,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,40076091,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-10-19 17:13:41.710321,31997,94063.913106
,,,,2017-12-31 16:52:14.866747,slurm_multi,,main_w4_handler2,3359375,17922250,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11997479,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,5000,5000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33125865}]}}]",,"[{'src': 'hda', 'id': 33123543}, {'src': 'hda', 'id': 33126394}, {'src': 'hda', 'id': 33126679}]",889563885,bed,,,,,,,,175977925,175977925,,,,,,,,,,,,,,,,,,,,,bigwig,180424799.0,,,,,,,,,,,,,,,,,,,,,bigwig,315031953.0,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,bigwig,42568494,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-31 17:05:52.691218,55887,817.824471
,,,,2017-05-30 18:16:27.531016,reserved_multi,,main_w3_handler2,3133152,15971611,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10068927.roundup,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,1000,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 29820091}]}}]",,"[{'src': 'hda', 'id': 29821363}, {'src': 'hda', 'id': 29821364}]",5138934498,bed,,,,,,,,26002678,26002678,,,,,,,,,,,,,,,,,,,,,bigwig,22694114.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,38237302,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-05-30 19:11:59.006497,5254,3331.4754810000004
,,,,2017-12-25 16:43:56.159414,slurm_multi,,main_w3_handler2,2641038,17894444,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11968525,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,,,scale-regions,,,20000,1.0,10000,10000,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 33082421}]}}]",,"[{'src': 'hda', 'id': 33081663}]",14206592,bed,,,,,,,,62003573,62003573,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42121260,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-25 22:46:29.434530,81070,21753.275116
,,,,2017-08-07 15:48:30.388649,slurm_multi,,main_w4_handler2,3022652,16521861,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10591268,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 30755057}]}}]",,"[{'src': 'hda', 'id': 30755058}]",1080628418,bed,,,,,,,,70057,70057,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,39534637,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-08-07 16:03:33.601553,94848,903.2129040000001
,,,,2017-11-20 09:43:33.930547,slurm_multi,,main_w3_handler2,2393221,17515722,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11575552,slurm,,corral-repl,,1,yes,slurm_multi,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,2000,2000,reference-point,false,center,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32349229}]}}]",,"[{'src': 'hda', 'id': 32412938}]",4035274845,bed,,,,,,,,254590357,254590357,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42081147,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-11-20 09:57:55.138451,67238,861.2079040000001
,,,,2017-10-04 21:40:08.648090,slurm_multi,,main_w3_handler2,3202445,17027193,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11082960.roundup,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,500000,500000,reference-point,false,center,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31563735}]}}]",,"[{'src': 'hda', 'id': 31291793}]",564380,bed,,,,,,,,326131,326131,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,39347039,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-10-05 08:47:04.693972,92061,40016.045882000006
,,,,2017-05-30 16:37:46.523134,reserved_multi,,main_w4_handler2,3133152,15970705,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10067413.roundup,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,scale-regions,,,1000,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 29820091}]}}]",,"[{'src': 'hda', 'id': 29820122}, {'src': 'hda', 'id': 29820123}]",5138934498,bed,,,,,,,,182114991,182114991,,,,,,,,,,,,,,,,,,,,,bigwig,160553099.0,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,38237302,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-05-30 17:03:26.542415,5254,1540.019281
,,,,2017-12-04 11:39:42.638773,slurm_multi,,main_w4_handler2,2083981,17689103,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11753419,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",1,1000,1000,reference-point,false,TSS,,,,,,,,1,true,true,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32715557}]}}]",,"[{'src': 'hda', 'id': 32715556}]",9157647557,bed,,,,,,,,197715249,197715249,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42429424,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-12-04 11:55:27.660810,43223,945.0220370000001
,,,,2017-11-23 09:30:10.445872,slurm_multi,,main_w3_handler2,3333423,17558867,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11619787,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",1,3000,3000,reference-point,false,TSS,,,,,,,,1,false,false,yes,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 32469350}]}}]",,"[{'src': 'hda', 'id': 32473535}]",1159522682,bed,,,,,,,,76860526,76860526,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,42179859,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-11-23 09:40:18.062275,116430,607.616403
,,,,2017-10-31 01:52:40.894114,slurm_multi,,main_w4_handler2,3292864,17271470,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11331644,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,scale-regions,,,2000,1.0,1500,1500,yes,0,0,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31976938}]}}]",,"[{'src': 'hda', 'id': 31942561}]",2674677675,bed,,,,,,,,623258678,623258678,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,41494590,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-10-31 02:10:11.609192,114008,1050.7150780000002
,,,,2017-10-29 17:51:00.986892,slurm_multi,,main_w3_handler2,3293247,17256876,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11316335,slurm,,corral-repl,,0,no,,0.0,,,,,,,,,,no,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",0,,,scale-regions,,,500,0.0,,,no,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31952912}]}}]",,"[{'src': 'hda', 'id': 31952913}]",4067586672,bed,,,,,,,,448644,448644,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,41606394,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-10-29 18:48:01.736538,113551,3420.749646
,,,,2017-08-28 13:13:22.492727,slurm_multi,,main_w3_handler2,3125029,16673047,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10745304,slurm,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,3000,3000,reference-point,false,TSS,,,,,,,,0,,,no,"[{""__index__"": 0, ""regionsFile"": {""values"": [{""src"": ""hda"", ""id"": 31014425}]}}]",,"[{'src': 'hda', 'id': 30889706}]",1020851240,bed,,,,,,,,238157529,238157529,,,,,,,,,,,,,,,,,,,,,bigwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigwig,40002328,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,2.5.0.0,,2017-08-28 13:22:50.874607,62429,568.38188
