create_time,destination_id,exit_code,gfffile,gfffile_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.featuretype,parameters.force_sort,parameters.gfffile,parameters.gfffile.values,parameters.idattr,parameters.minaqual,parameters.mode,parameters.samfile,parameters.samfile.values,parameters.samfile|__identifier__,parameters.samout_conditional.__current_case__,parameters.samout_conditional.reference_source.__current_case__,parameters.samout_conditional.reference_source.ref_file,parameters.samout_conditional.reference_source.ref_file.values,parameters.samout_conditional.reference_source.reference_source_selector,parameters.samout_conditional.samout,parameters.stranded,runner_name,samfile,samfile_filetype,samout_conditional|ref_file,samout_conditional|ref_file_filetype,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-07-23 20:58:02.820589,slurm_normal,,94868163,gtf,main_w2_handler0,2771191,13477967,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7693658.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec026d69fc13bfdd'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f1e6e9cbbdcceec8'}]",,1,,,,,false,"""yes""",,9391451546,bam,,,31209490.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-07-23 21:10:31.088013,69337,748.267424
2016-07-17 17:23:15.756773,slurm_normal,,68352564,gtf,main_w1_handler1,2765940,13425846,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7637059.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d349a569bf56293'}]","""gene_id""","""1""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e9ee5fd0b40ec03'}]",,1,,,,,false,"""yes""",,1653960573,bam,,,31069106.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-07-17 17:33:53.613998,57381,637.8572250000001
2016-05-12 06:24:05.345823,slurm_normal,,124104813,gtf,main_w2_handler0,2627156,12864410,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7065194.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5088eada15ce9f46c'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eceba6d15ef19481'}]",,1,,,,,false,"""no""",,13741959896,bam,,,28896018.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-12 06:32:54.613040,80192,529.2672170000001
2016-04-08 15:42:07.009288,slurm_normal,,94926257,gtf,main_w2_handler1,2626184,12390363,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6588382.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""False""",24128629,,"""gene_id""","""10""","""union""",24099962,,,1,,,,,False,"""no""",,6902264787,bam,,,29493073.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-08 16:10:11.545800,80137,1684.5365120000001
2016-10-02 01:25:52.138348,slurm_normal,,151467494,gtf,main_w3_handler1,2825768,13989342,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8208843.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b10c42114608144'}]","""gene_id""","""10""","""intersection-nonempty""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f524885e15e21a63'}]","""Trimmomatic on GN1_S1_R_001""",0,0.0,hg38,,cached,true,"""yes""",,2401882436,bam,,,33386875.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-10-02 01:42:03.797032,90589,971.6586840000001
2016-09-22 13:35:32.688689,slurm_normal,,158314123,gtf,main_w4_handler0,2819058,13917041,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8139357.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b45e07b2963d73a'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584f9abefc635cadd'}]",,1,,,,,false,"""yes""",,513592195,bam,,,33073586.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-22 13:39:18.783080,90726,226.094391
2016-06-14 08:04:05.335711,slurm_normal,,52312128,gtf,main_w1_handler0,2635325,13155963,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7340198.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58486e29fe6054d08'}]","""gene_id""","""0""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53113151f12ad7991'}]",,0,0.0,rn5,,cached,true,"""reverse""",,8666961953,bam,,,30034253.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-14 08:09:08.538236,77686,303.20252500000004
2016-09-10 18:40:33.818789,slurm_normal,,274803468,gtf,main_w4_handler1,2716710,13821249,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8042935.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eaca0927f4c418cb'}]","""gene_id""","""10""","""intersection-nonempty""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f0c14ecdaf5cd7b1'}]",,1,,,,,false,"""yes""",,3465441274,bam,,,32863220.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-10 19:08:18.543614,85024,1664.724825
2016-07-10 22:57:42.564224,slurm_normal,,218362334,gtf,main_w2_handler1,2671540,13371336,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7581944.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/equCab2.len""","""equCab2""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8680a03cb9f407b'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5570b6b899abe9d29'}]",,1,,,,,false,"""yes""",,3069379252,bam,,,30734205.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-07-10 23:01:01.712925,66783,199.14870100000002
2016-05-01 14:39:38.090928,slurm_normal,,158314123,gtf,main_w2_handler0,2685328,12715993,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6916593.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e65d6fdc229f824e'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f51dd4ef4314b46e'}]",,1,,,,,false,"""yes""",,10149310742,bam,,,29378180.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-05-01 15:26:36.262476,66141,2818.1715480000003
2016-09-01 16:28:37.967836,slurm_normal,,3783505788,gff,main_w3_handler1,1866780,13763830,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7985139.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee79cce44d857b21'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b543ffc5a14eecb245'}]",,1,,,,,false,"""no""",,2057541,bam,,,30674177.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-01 16:50:45.058130,1514,1327.090294
2016-09-09 14:36:57.549628,slurm_normal,,17105972,gtf,main_w4_handler0,2790765,13815961,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8037973.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/Schizosaccharomyces_pombe_1.1.len""","""Schizosaccharomyces_pombe_1.1""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5245a00d2378928e6'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5030d51bde9e16ad2'}]","""SMP2-RNA-igo1-4_S9_L002__001.fastq""",1,,,,,false,"""no""",,1479598810,bam,,,32866249.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-09 16:37:48.830463,71452,7251.2808350000005
2016-09-23 23:00:22.166584,slurm_normal,,1255571849,gtf,main_w3_handler1,2809811,13929195,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8151467.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f39a7b2c999a2c24'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a40df095c0b0b5c'}]",,1,,,,,false,"""no""",,2345510684,bam,,,32850708.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-23 23:08:04.749536,88912,462.58295200000003
2016-06-16 05:54:32.853495,slurm_normal,,52312128,gtf,main_w2_handler1,2635325,13179858,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7364363.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58486e29fe6054d08'}]","""gene_id""","""0""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53113151f12ad7991'}]",,0,0.0,rn5,,cached,true,"""reverse""",,8666961953,bam,,,30034253.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-06-16 05:58:29.971364,77686,237.117869
2016-04-14 00:27:45.615557,slurm_normal,,13664,gtf,main_w2_handler1,2661725,12447724,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6645573.roundup,slurm,,corral-repl,,,"""/galaxy-repl/main/files/014/978/dataset_14978812.dat""","""Arabidopsis_v1""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b531c1378c7e62b381'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57df192552b4bfbc6'}]",,1,,,,,false,"""yes""",,2684667178,bam,,,29592773.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-14 00:55:03.326299,73455,1637.7107420000002
2016-10-05 01:29:11.345495,slurm_normal,,88311138,gtf,main_w4_handler1,2473058,14009177,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8227700.roundup,slurm,,corral-repl,,,"""/galaxy-repl/main/files/012/800/dataset_12800720.dat""","""LAMPREY_MARINUS""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f83fee511fd54e1f'}]","""gene_id""","""10""","""intersection-strict""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53585aac6bdfcfaa1'}]",,1,,,,,false,"""reverse""",,1633577787,bam,,,33468680.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-10-05 01:39:37.533284,60634,626.1877890000001
2016-09-27 04:43:05.997049,slurm_normal,,1255571849,gtf,main_w4_handler1,2820715,13951224,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8172158.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55dfe650ff7072597'}]","""gene_id""","""10""","""intersection-nonempty""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541d51a7fe089c9d8'}]",,0,0.0,hg38,,cached,true,"""yes""",,3541987845,bam,,,33235854.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-27 05:08:54.728554,90221,1548.7315050000002
2016-09-08 08:16:40.148010,slurm_normal,,116963244,gtf,main_w3_handler0,2811513,13804085,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",8024594.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5258acb6d6475f291'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b567962307f160fd3b'}]",,1,,,,,false,"""no""",,746488195,bam,,,32835115.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-09-08 08:19:58.855462,59260,198.70745200000002
2016-04-22 14:41:46.982465,slurm_normal,,116963244,gtf,main_w1_handler2,2680942,12568761,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6754215.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52c97f145203ffa0e'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d388fa0cb4bf3147'}]",,1,,,,,false,"""no""",,3372238797,bam,,,29762845.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-22 15:10:48.119201,67675,1741.1367360000002
2016-04-22 01:23:04.350020,slurm_normal,,94926257,gtf,main_w2_handler0,2528764,12556357,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",6745734.roundup,slurm,,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""exon""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bf939b4b46e1b465'}]","""gene_id""","""10""","""union""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c235a361dec5957f'}]",,1,,,,,false,"""no""",,3359642133,bam,,,29648521.0,error,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,0.6.1galaxy1,,2016-04-22 01:55:10.011046,74794,1925.6610260000002
