bamInput,bamInput_filetype,create_time,destination_id,exit_code,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamInput.values,parameters.bamInput|__identifier__,parameters.binSize,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.effectiveGenomeSize.__current_case__,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.scaling.type,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
8093236527,bam,2017-09-14 10:31:15.203063,slurm_multi,,main_w4_handler2,2890467,16816562,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10886238,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31183783}]",,"""100""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",2,0.0,120000000,specific,1x,,40496196.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-14 11:06:17.089191,50053,2101.886128
5095996801,bam,2017-07-25 18:10:54.253619,slurm_multi,,main_w4_handler2,3201789,16416059,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10481184,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 30606482}]",,"""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,rpkm,,39490712.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-07-25 18:26:35.738372,53772,941.4847530000001
5861887545,bam,2017-09-27 20:40:44.166977,slurm_multi,,main_w4_handler2,3243114,16953064,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11021274.roundup,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31431944}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,40889037.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-27 20:43:09.172147,105583,145.00517000000002
7509920419,bam,2018-03-08 13:59:17.178005,slurm_multi,,main_w4_handler2,2083417,18657528,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12753426,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 34237606}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bigwig""","""""",0,,,,rpkm,,43751526.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-03-08 14:11:12.634613,54189,715.4566080000001
8093236527,bam,2017-09-18 11:29:52.524607,slurm_multi,,main_w3_handler2,2890467,16853579,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10920504,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31183783}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",1,,,,no,,40588492.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-18 12:00:08.754275,50053,1816.2296680000002
6488583791,bam,2017-09-27 17:31:05.291752,slurm_multi,,main_w3_handler2,3243114,16951238,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11018512.roundup,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31431966}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,40889037.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-27 17:35:17.019565,105583,251.72781300000003
2484295427,bam,2018-02-25 03:58:39.465474,slurm_multi,,main_w4_handler2,2937813,18509867,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12606136,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 34041853}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1x,,44144540.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-02-25 04:15:49.044328,96837,1029.578854
5095996801,bam,2017-07-25 19:08:05.906744,slurm_multi,,main_w4_handler2,3201789,16416879,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10482148,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 30606482}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,rpkm,,39490712.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-07-25 19:46:28.286935,53772,2302.380191
15680995125,bam,2017-11-17 08:07:14.294522,slurm_multi,,main_w3_handler2,2946132,17489666,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11548407,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32349654}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,41976562.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-17 08:54:33.988650,21426,2839.694128
6547289226,bam,2017-12-07 16:43:53.232077,slurm_multi,,main_w4_handler2,3352737,17738035,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11804327,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32782271}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bigwig""","""""",0,,,,rpkm,,42450869.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-07 19:01:17.186756,68175,8243.954679
22781232953,bam,2017-11-30 18:52:05.410022,slurm_multi,,main_w4_handler2,3347045,17652816,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11714562,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32653117}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,41778418.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-01 00:54:39.407857,92578,21753.997835000002
6547288064,bam,2017-12-07 02:19:07.037574,slurm_multi,,main_w4_handler2,3352737,17727696,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11795905,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32755960}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bigwig""","""""",0,,,,rpkm,,42450869.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-07 06:34:31.571511,68175,15324.533937
5841372894,bam,2018-03-08 12:09:36.597610,slurm_multi,,main_w4_handler2,3455344,18656567,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12752473,slurm,,corral-repl,,1,yes,slurm_multi,,,,"[{'src': 'hda', 'id': 34280265}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",1,,,,no,,44461031.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-03-08 12:17:55.377441,100624,498.77983100000006
622376079,bam,2017-10-25 18:09:00.502500,slurm_multi,,main_w3_handler2,3299784,17216422,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11277168,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31882037}]",,"""10000""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","""bigwig""","""""",0,,,,rpkm,,41425073.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-10-25 18:14:18.044816,67898,317.542316
21538910153,bam,2017-08-28 03:23:15.546662,slurm_multi,,main_w3_handler2,3218099,16670812,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10742982,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31009308}]",,"""50""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,39799926.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-08-28 03:37:26.374667,92578,850.8280050000001
6704299546,bam,2018-03-08 12:09:39.384208,slurm_multi,,main_w4_handler2,3455344,18656570,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12752591,slurm,,corral-repl,,1,yes,slurm_multi,,,,"[{'src': 'hda', 'id': 34280267}]",,"""10""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",1,,,,no,,44461031.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-03-08 12:28:41.305790,100624,1141.9215820000002
17107717323,bam,2017-04-21 08:58:38.920270,slurm_multi,,main_w3_handler2,3079106,15642723,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9760281,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 29290228}]",,"""500""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bedgraph""","""""",1,,,,no,,37472856.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-04-21 09:03:06.986798,99849,268.066528
16892840731,bam,2017-12-03 18:33:37.201253,slurm_multi,,main_w3_handler2,3350955,17683432,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11747289,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32701921}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,42362007.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-03 18:44:36.886413,117650,659.68516
7011869684,bam,2017-12-07 01:34:02.521510,slurm_multi,,main_w4_handler2,3352737,17727257,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11795524,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32782264}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bedgraph""","""""",0,,,,rpkm,,42450869.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-07 05:45:42.727985,68175,15100.206475
6581306346,bam,2017-09-07 05:27:25.163619,slurm_multi,,main_w3_handler2,2944470,16757524,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10824165,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31069993}]",,"""50""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",0,,,,rpkm,,40108324.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-07 05:35:41.454347,97544,496.29072800000006
6547289226,bam,2017-12-07 22:00:53.643836,slurm_multi,,main_w4_handler2,3352737,17741056,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11807202,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32782271}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bigwig""","""""",0,,,,rpkm,,42450869.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-07 23:47:26.983507,68175,6393.339671000001
2075,bam,2018-03-08 19:54:21.046060,slurm_multi,,main_w3_handler2,3457125,18662557,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12758738,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 34302695}]",,"""25""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",2,2.0,,2451960000,1x,,44480084.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-03-08 20:23:34.623689,123659,1753.5776290000001
15973060000,bam,2017-10-31 14:04:39.921188,slurm_multi,,main_w3_handler2,2702717,17276002,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11336709,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31986057}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bedgraph""","""""",1,,,,no,,41635644.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-10-31 14:10:17.858340,84274,337.937152
7011869684,bam,2017-12-07 22:52:09.045202,slurm_multi,,main_w3_handler2,3352737,17741707,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11808647,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32782264}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bigwig""","""""",0,,,,rpkm,,42450869.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-08 02:22:27.756695,68175,12618.711493
4194545981,bam,2017-08-31 20:36:22.491863,slurm_multi,,main_w3_handler2,3239220,16706776,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10780366,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31066086}]",,"""20""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,40188746.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-08-31 23:04:55.464000,89823,8912.972137
15207354518,bam,2017-11-17 08:07:15.700842,slurm_multi,,main_w4_handler2,2946132,17489667,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11548113,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32349663}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,41976562.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-17 08:36:41.948104,21426,1766.247262
6822837761,bam,2017-12-07 02:19:07.318410,slurm_multi,,main_w4_handler2,3352737,17727697,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11796051,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 32755961}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","""bigwig""","""""",0,,,,rpkm,,42450869.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-12-07 06:56:15.583370,68175,16628.26496
6488583791,bam,2017-09-27 18:23:04.068394,slurm_multi,,main_w4_handler2,3243114,16951875,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11019155.roundup,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 31431966}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,40889037.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-09-27 18:26:30.795802,105583,206.72740800000003
21538910153,bam,2017-08-31 01:06:55.183067,slurm_multi,,main_w3_handler2,3238268,16699550,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10771990,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31054022}]",,"""50""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,40078368.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-08-31 01:31:52.282010,5254,1497.0989430000002
5687307951,bam,2017-07-25 19:08:05.623320,slurm_multi,,main_w3_handler2,3201789,16416878,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10482147,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 30606480}]",,"""10""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",0,,,,rpkm,,39490712.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-07-25 19:46:12.592640,53772,2286.96932
139853938,bam,2017-11-01 11:08:25.524036,slurm_multi,,main_w3_handler2,3303847,17284285,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",11345703,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 31973587}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""chr5:107716657:107726036""",2,1.0,,2150570000,1x,,41459965.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-11-01 11:11:52.452821,114191,206.928785
5686907777,bam,2018-03-08 12:37:05.913294,slurm_multi,,main_w3_handler2,3455344,18656763,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12752666,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 34280264}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,44461031.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-03-08 12:53:49.839449,100624,1003.9261550000001
5841372894,bam,2018-03-08 12:10:15.726330,slurm_multi,,main_w4_handler2,3455344,18656575,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12752593,slurm,,corral-repl,,1,yes,slurm_multi,,,,"[{'src': 'hda', 'id': 34280265}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",1,,,,no,,44461031.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-03-08 12:32:45.308359,100624,1349.5820290000001
3087042866,bam,2017-07-20 15:55:46.220324,slurm_multi,,main_w4_handler2,3192364,16376580,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10441513,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 30531752}]",,"""50""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""bigwig""","""""",2,2.0,,2451960000,1x,,39364731.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-07-20 16:02:55.773767,88412,429.553443
3342264144,bam,2017-05-10 16:58:47.685649,slurm_multi,,main_w3_handler2,2339672,15804428,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9909329,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 29453461}]",,"""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,rpkm,,37716563.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-05-10 17:10:10.964739,2621,683.27909
4575259229,bam,2018-03-08 23:09:50.496988,slurm_multi,,main_w4_handler2,3452649,18665237,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12761389,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 34308981}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""bedgraph""","""""",2,2.0,,2451960000,1x,,42637045.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-03-08 23:42:24.502689,48306,1954.005701
9789256385,bam,2018-02-27 10:31:57.078572,slurm_multi,,main_w4_handler2,3348491,18533085,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12629620,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 34045857}]",,"""50""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""bigwig""","""""",0,,,,rpkm,,44063999.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-02-27 10:36:10.103514,117374,253.024942
4169184756,bam,2018-02-12 14:30:53.123410,slurm_multi,,main_w4_handler2,3405255,18350576,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",12435243,slurm,,corral-repl,,0,no,,,,,"[{'src': 'hda', 'id': 33807496}]",,"""1""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,43714465.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2018-02-12 14:34:36.332645,102197,223.209235
2465487548,bam,2017-08-14 15:36:54.026317,slurm_multi,,main_w4_handler2,3221794,16577359,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10649127,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 30868419}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,39794796.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-08-14 16:59:28.178455,108958,4954.152138
2370378191,bam,2017-08-14 15:33:50.239184,slurm_multi,,main_w3_handler2,3219979,16577302,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10648410,slurm,,corral-repl,,0,no,,,0.0,no,"[{'src': 'hda', 'id': 30855170}]",,"""50""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",0,,,,rpkm,,39794796.0,error,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,2.5.0.0,,2017-08-14 15:37:06.844731,108958,196.605547
