guide_gff,guide_gff_filetype,input_bam,input_bam_filetype,parameters.guide.input_estimation,parameters.guide.special_outputs.clustering,parameters.guide.special_outputs.read_length,parameters.guide.special_outputs.special_outputs_select,parameters.option_set.abundance_estimation,runtime
410753019.0,gff3,5884431412,bam,True,,,ballgown,,293.0
,,6476313407,bam,,,,,,383.0
,,1615655512,bam,,,,,,78.0
,,1643680437,bam,,,,,,86.0
,,1674706438,bam,,,,,,107.0
,,1617145790,bam,,,,,,107.0
12392951.0,gtf,1395749108,bam,False,,,ballgown,,129.0
12392951.0,gtf,1643680437,bam,False,,,ballgown,,99.0
12392951.0,gtf,1674808460,bam,False,,,ballgown,,149.0
12392951.0,gtf,1617145790,bam,False,,,ballgown,,129.0
12392951.0,gtf,1615655512,bam,False,,,ballgown,,90.0
12392951.0,gtf,1674706438,bam,False,,,ballgown,,125.0
,,7357078,bam,,,,,,5.0
79097.0,gff3,3482861764,bam,False,,,no,True,107.0
50621.0,gff3,1938162246,bam,True,,,no,True,71.0
50621.0,gff3,1912060450,bam,True,,,no,True,59.0
,,16575869,bam,,,,,True,5.0
,,16575869,bam,,,,,False,5.0
,,1056301916,bam,,,,,,40.0
,,1059135292,bam,,,,,,42.0
,,1047652267,bam,,,,,,45.0
,,1040936972,bam,,,,,,39.0
,,2300315080,bam,,,,,,258.0
43389858.0,gtf,2666840696,bam,False,,,ballgown,,243.0
,,2808693455,bam,,,,,,336.0
,,445576591,bam,,,,,,34.0
,,719674140,bam,,,,,,52.0
,,28691671,bam,,,,,,8.0
,,600300508,bam,,,,,,47.0
8731743.0,gff3,613290976,bam,False,,,no,True,73.0
8731743.0,gff3,575563533,bam,False,,,no,True,70.0
8731743.0,gff3,651055126,bam,False,,,no,True,78.0
8731743.0,gff3,314929849,bam,False,,,no,True,41.0
8731743.0,gff3,392837446,bam,False,,,no,True,51.0
8731743.0,gff3,794398070,bam,False,,,no,True,93.0
8731743.0,gff3,342410153,bam,False,,,no,True,44.0
8731743.0,gff3,489846608,bam,False,,,no,True,65.0
8731743.0,gff3,458328807,bam,False,,,no,True,60.0
8731743.0,gff3,447621860,bam,False,,,no,True,55.0
8731743.0,gff3,609893999,bam,False,,,no,True,78.0
8731743.0,gff3,356818968,bam,False,,,no,True,47.0
8731743.0,gff3,407686651,bam,False,,,no,True,51.0
8731743.0,gff3,403933045,bam,False,,,no,True,52.0
8731743.0,gff3,438243086,bam,False,,,no,True,56.0
8731743.0,gff3,566532654,bam,False,,,no,True,71.0
6750.0,gtf,1110870,bam,True,False,75.0,deseq2,,5.0
410753019.0,gff3,7160982906,bam,True,,,ballgown,,363.0
110344401.0,gff3,45974970,bam,False,,,ballgown,,26.0
410753019.0,gff3,5692329094,bam,True,,,ballgown,,272.0
410753019.0,gff3,5692329094,bam,True,,,ballgown,,247.0
410753019.0,gff3,5692329094,bam,True,,,ballgown,,294.0
410753019.0,gff3,7160982906,bam,True,,,ballgown,,323.0
410753019.0,gff3,7160982906,bam,True,,,ballgown,,316.0
410753019.0,gff3,5692329094,bam,True,,,ballgown,,271.0
410753019.0,gff3,5692329094,bam,True,,,ballgown,,281.0
410753019.0,gff3,5692329094,bam,True,,,ballgown,,269.0
35808651.0,gtf,1819128537,bam,False,,,ballgown,,202.0
143693.0,gtf,1040936972,bam,False,False,75.0,deseq2,,38.0
143693.0,gtf,1047652267,bam,True,False,75.0,deseq2,,39.0
410753019.0,gff3,7160982906,bam,True,,,ballgown,,324.0
,,616037109,bam,,,,,False,73.0
410753019.0,gff3,5692329094,bam,True,,,ballgown,,261.0
143693.0,gtf,1059135292,bam,False,False,75.0,deseq2,,38.0
410753019.0,gff3,7160982906,bam,True,,,ballgown,,321.0
143693.0,gtf,1056301916,bam,True,False,75.0,deseq2,,43.0
39830238.0,gtf,600300508,bam,False,False,75.0,deseq2,,58.0
410753019.0,gff3,7160982906,bam,True,,,ballgown,,320.0
,,678787622,bam,,,,,False,83.0
,,471018548,bam,,,,,False,59.0
410753019.0,gff3,7160982906,bam,True,,,ballgown,,318.0
410753019.0,gff3,7160982906,bam,True,,,ballgown,,322.0
410753019.0,gff3,5692329094,bam,True,,,ballgown,,273.0
410753019.0,gff3,7160982906,bam,True,,,ballgown,,315.0
143693.0,gtf,1059135292,bam,True,,,ballgown,False,42.0
410753019.0,gff3,5692329094,bam,True,,,ballgown,,265.0
143693.0,gtf,1047652267,bam,True,False,75.0,deseq2,,40.0
410753019.0,gff3,7160982906,bam,True,,,ballgown,,299.0
410753019.0,gff3,6836351111,bam,True,,,ballgown,,292.0
143693.0,gtf,1040936972,bam,True,False,75.0,deseq2,,41.0
143693.0,gtf,1059135292,bam,True,False,75.0,deseq2,,41.0
143693.0,gtf,1056301916,bam,True,False,75.0,deseq2,,39.0
,,557217837,bam,,,,,False,65.0
410753019.0,gff3,6545465430,bam,True,,,ballgown,True,298.0
1107496567.0,gtf,6545465430,bam,True,,,ballgown,True,294.0
,,6545465430,bam,,,,,True,395.0
238695801.0,gtf,6545465430,bam,True,,,ballgown,,507.0
1107776842.0,gtf,6545465430,bam,True,,,ballgown,True,304.0
238695801.0,gtf,6836351111,bam,True,,,ballgown,,523.0
238695801.0,gtf,5925344715,bam,True,,,ballgown,,466.0
238695801.0,gtf,5575389918,bam,True,,,ballgown,,432.0
238695801.0,gtf,5884433025,bam,True,,,ballgown,,460.0
238695801.0,gtf,5692329094,bam,True,,,ballgown,,415.0
,,5818482,bam,,,,,,5.0
1257102084.0,gff3,179986158,bam,True,,,ballgown,False,136.0
50621.0,gff3,1909900794,bam,True,,,no,True,59.0
50621.0,gff3,1511996,bam,True,,,no,True,1.0
50621.0,gff3,709026,bam,True,,,no,True,3.0
50621.0,gff3,3401160983,bam,True,,,no,True,102.0
,,4242722024,bam,,,,,False,275.0
,,2800021340,bam,,,,,,296.0
25896739.0,gff3,6468277541,bam,False,,,ballgown,,647.0
79097.0,gff3,709300,bam,True,,,no,True,3.0
79097.0,gff3,1511089,bam,True,,,no,True,3.0
79097.0,gff3,3401273875,bam,True,,,no,True,99.0
,,3077744528,bam,,,,,,316.0
79097.0,gff3,1909655485,bam,True,,,no,True,70.0
25896739.0,gff3,6118268748,bam,False,,,ballgown,,612.0
25896739.0,gff3,6350036661,bam,False,,,ballgown,,590.0
25896739.0,gff3,5826645477,bam,False,,,ballgown,,571.0
,,719674140,bam,,,,,,54.0
39830238.0,gtf,719674140,bam,False,False,75.0,deseq2,,65.0
39830238.0,gtf,719674140,bam,False,False,75.0,deseq2,,64.0
39830238.0,gtf,445576591,bam,False,False,75.0,deseq2,,44.0
39830238.0,gtf,28691671,bam,False,False,75.0,deseq2,,13.0
39830238.0,gtf,600300508,bam,False,False,75.0,deseq2,,55.0
50846929.0,gtf,1164923399,bam,True,False,51.0,deseq2,,127.0
50846929.0,gtf,1078843712,bam,True,False,51.0,deseq2,,147.0
,,1164923399,bam,,,,,False,131.0
,,1078843712,bam,,,,,False,124.0
69899823.0,gtf,1164923399,bam,False,False,51.0,deseq2,False,138.0
69899823.0,gtf,1078843712,bam,False,False,51.0,deseq2,False,127.0
79097.0,gff3,3303737753,bam,False,,,ballgown,True,119.0
,,3589701780,bam,,,,,,226.0
50621.0,gff3,3303737753,bam,False,,,ballgown,True,122.0
,,694270540,bam,,,,,False,87.0
,,772124812,bam,,,,,False,86.0
,,564772734,bam,,,,,False,69.0
,,557217837,bam,,,,,False,67.0
,,714597914,bam,,,,,False,82.0
91640.0,gff3,3303737753,bam,False,,,ballgown,True,116.0
,,508430722,bam,,,,,False,63.0
,,522979458,bam,,,,,False,64.0
,,672401422,bam,,,,,False,80.0
,,547104539,bam,,,,,False,68.0
,,646845388,bam,,,,,False,80.0
,,539601510,bam,,,,,False,65.0
,,480225187,bam,,,,,False,58.0
,,629566373,bam,,,,,False,75.0
,,564772734,bam,,,,,False,67.0
,,723274525,bam,,,,,False,82.0
,,538553443,bam,,,,,False,65.0
,,539601510,bam,,,,,False,61.0
,,547104539,bam,,,,,False,64.0
,,323438872,bam,,,,,False,42.0
,,508430722,bam,,,,,False,61.0
202602307.0,gtf,2482869024,bam,True,,,ballgown,True,300.0
,,409416303,bam,,,,,False,50.0
,,557217837,bam,,,,,False,64.0
,,1003918447,bam,,,,,False,110.0
,,409416303,bam,,,,,False,52.0
1257102084.0,gff3,177316226,bam,True,,,ballgown,False,118.0
202602307.0,gtf,2634320436,bam,True,,,ballgown,True,337.0
,,672401422,bam,,,,,False,73.0
,,772124812,bam,,,,,False,83.0
,,323438872,bam,,,,,False,41.0
,,547104539,bam,,,,,False,68.0
,,539601510,bam,,,,,False,66.0
,,646845388,bam,,,,,False,72.0
,,714597914,bam,,,,,False,80.0
,,538553443,bam,,,,,False,67.0
,,723274525,bam,,,,,False,83.0
,,694270540,bam,,,,,False,81.0
202602307.0,gtf,2576875026,bam,True,,,ballgown,True,326.0
,,629566373,bam,,,,,False,71.0
,,1003918447,bam,,,,,False,109.0
,,480225187,bam,,,,,False,62.0
1257102084.0,gff3,122607478,bam,True,,,ballgown,False,97.0
,,564251422,bam,,,,,False,74.0
,,525042856,bam,,,,,False,63.0
,,535408508,bam,,,,,False,68.0
,,529835810,bam,,,,,False,64.0
,,512555051,bam,,,,,False,62.0
,,529907928,bam,,,,,False,63.0
,,598349967,bam,,,,,False,70.0
,,557811245,bam,,,,,False,69.0
,,455311877,bam,,,,,False,54.0
,,470724944,bam,,,,,False,61.0
,,510179694,bam,,,,,False,64.0
,,646486709,bam,,,,,False,75.0
,,15878900,bam,,,,,,5.0
,,17947825,bam,,,,,,6.0
,,17947825,bam,,,,,,6.0
,,15878900,bam,,,,,,7.0
146407450.0,gtf,3892420988,bam,False,,,ballgown,False,473.0
1257102084.0,gff3,176722420,bam,True,,,ballgown,False,136.0
1257102084.0,gff3,179119167,bam,True,,,ballgown,False,106.0
1144994167.0,gtf,3795228020,bam,False,,,ballgown,False,542.0
1144994167.0,gtf,2480613522,bam,False,,,ballgown,False,299.0
1144994167.0,gtf,5009927601,bam,False,,,ballgown,False,540.0
1144994167.0,gtf,4257475846,bam,False,,,ballgown,False,476.0
1257102084.0,gff3,179426120,bam,True,,,ballgown,False,111.0
,,7710224,bam,,,,,,4.0
,,949421933,bam,,,,,,58.0
1257102084.0,gff3,176195525,bam,True,,,ballgown,False,128.0
,,396754226,bam,,,,,False,38.0
,,457488887,bam,,,,,False,41.0
,,292755659,bam,,,,,False,29.0
,,19064682,bam,,,,,False,7.0
1257102084.0,gff3,180649574,bam,True,,,ballgown,False,126.0
36679466.0,gtf,2888510790,bam,False,False,75.0,deseq2,,382.0
50155079.0,gtf,2116862587,bam,False,,,no,,102.0
1257102084.0,gff3,175643014,bam,True,,,ballgown,False,123.0
158314123.0,gtf,9915129622,bam,False,,,no,,677.0
1257102084.0,gff3,176425274,bam,True,,,ballgown,False,114.0
1257102084.0,gff3,176112455,bam,True,,,ballgown,False,107.0
1257102084.0,gff3,175642816,bam,True,,,ballgown,False,128.0
729539541.0,gtf,1928219007,bam,False,,,ballgown,,225.0
729539541.0,gtf,1881180540,bam,False,,,ballgown,,231.0
729539541.0,gtf,1329735599,bam,False,,,ballgown,,172.0
729539541.0,gtf,1481545801,bam,False,,,ballgown,,223.0
729539541.0,gtf,1928219007,bam,False,False,100.0,deseq2,,238.0
729539541.0,gtf,1449736752,bam,False,,,ballgown,,196.0
729539541.0,gtf,1449736752,bam,False,False,100.0,deseq2,,192.0
729539541.0,gtf,1481545801,bam,False,False,100.0,deseq2,,243.0
729539541.0,gtf,1881180540,bam,False,False,100.0,deseq2,,248.0
729539541.0,gtf,1329735599,bam,False,False,100.0,deseq2,,182.0
,,22299660226,bam,,,,,,1402.0
50621.0,gff3,3679007798,bam,True,,,no,True,114.0
50621.0,gff3,3796823488,bam,True,,,no,True,114.0
,,466897,bam,,,,,False,6.0
,,11408637957,bam,,,,,False,867.0
88348117.0,gtf,9915129622,bam,False,,,ballgown,False,587.0
,,30028769,bam,,,,,,6.0
88348117.0,gtf,9915129622,bam,False,False,75.0,deseq2,,640.0
12392951.0,gtf,1674808460,bam,False,False,75.0,deseq2,,138.0
12392951.0,gtf,1643680437,bam,False,False,75.0,deseq2,,98.0
12392951.0,gtf,1615655512,bam,False,False,75.0,deseq2,,93.0
12392951.0,gtf,1395749108,bam,False,False,75.0,deseq2,,116.0
12392951.0,gtf,1674706438,bam,False,False,75.0,deseq2,,131.0
12392951.0,gtf,1617145790,bam,False,False,75.0,deseq2,,132.0
8731743.0,gff3,1070741188,bam,False,,,no,True,125.0
,,3772873343,bam,,,,,,362.0
8731743.0,gff3,1098917976,bam,False,,,no,True,128.0
8731743.0,gff3,1581470327,bam,False,,,no,True,184.0
8731743.0,gff3,1365415436,bam,False,,,no,True,157.0
,,4519746683,bam,,,,,,269.0
,,13264950,bam,,,,,,6.0
,,1662064634,bam,,,,,,101.0
,,1815136482,bam,,,,,,142.0
,,30307764,bam,,,,,,8.0
,,31297999,bam,,,,,,8.0
,,31934164,bam,,,,,,7.0
,,31721591,bam,,,,,,7.0
,,26958798,bam,,,,,,6.0
,,44439229,bam,,,,,,25.0
,,13264950,bam,,,,,,5.0
,,29476062,bam,,,,,,7.0
,,30709004,bam,,,,,,7.0
,,31622235,bam,,,,,,7.0
,,44320755,bam,,,,,,9.0
,,29602018,bam,,,,,,7.0
,,636357,bam,,,,,False,4.0
,,2370247291,bam,,,,,,193.0
50621.0,gff3,3563445803,bam,False,,,no,True,104.0
50621.0,gff3,65270967,bam,False,,,no,True,5.0
50621.0,gff3,66998928,bam,False,,,no,True,4.0
50621.0,gff3,3652050306,bam,False,,,no,True,110.0
,,200879041,bam,,,,,,27.0
,,2516752429,bam,,,,,,317.0
,,2529815553,bam,,,,,,294.0
79097.0,gff3,3652220339,bam,True,,,no,True,114.0
79097.0,gff3,3563713346,bam,True,,,no,True,113.0
1144994167.0,gtf,4187434299,bam,False,,,ballgown,,431.0
79097.0,gff3,65277543,bam,False,,,no,True,7.0
1144994167.0,gtf,3561239017,bam,False,,,ballgown,,396.0
,,2754853136,bam,,,,,,374.0
,,3597517851,bam,,,,,,297.0
788727731.0,gtf,5601609183,bam,False,,,ballgown,,678.0
,,2655404266,bam,,,,,,314.0
,,4082995817,bam,,,,,,315.0
,,1895562767,bam,,,,,,97.0
,,3153749612,bam,,,,,,133.0
,,2850148395,bam,,,,,,335.0
88348117.0,gtf,9915129622,bam,False,False,75.0,deseq2,,614.0
1151947379.0,gtf,4391387714,bam,False,,,no,False,477.0
110361268.0,gff3,590212376,bam,True,,,no,,42.0
110361268.0,gff3,704415195,bam,True,,,no,,50.0
110361268.0,gff3,704415195,bam,True,,,ballgown,,59.0
110361268.0,gff3,704415195,bam,True,,,no,,49.0
,,5519257770,bam,,,,,,433.0
110361268.0,gff3,590212376,bam,True,,,ballgown,,52.0
2649224.0,gtf,3552835,bam,False,False,75.0,deseq2,False,9.0
2649224.0,gtf,3552835,bam,False,False,75.0,deseq2,False,23.0
2649224.0,gtf,2917808,bam,False,False,75.0,deseq2,False,7.0
2649224.0,gtf,2917808,bam,False,False,75.0,deseq2,False,8.0
,,5485369715,bam,,,,,,346.0
,,22432641,bam,,,,,False,12.0
,,12999329,bam,,,,,False,8.0
,,108782398,bam,,,,,False,25.0
,,80063153,bam,,,,,False,19.0
,,285298972,bam,,,,,False,51.0
116963244.0,gtf,268220787,bam,False,,,no,False,50.0
,,569777429,bam,,,,,True,58.0
202602307.0,gtf,2664252113,bam,True,,,ballgown,True,349.0
116963244.0,gtf,354889923,bam,False,,,no,False,67.0
116963244.0,gtf,355414009,bam,False,,,no,False,59.0
116963244.0,gtf,331120056,bam,False,,,no,False,58.0
202602307.0,gtf,2652761733,bam,True,,,ballgown,True,383.0
116963244.0,gtf,356439438,bam,False,,,no,False,57.0
116963244.0,gtf,210552723,bam,False,,,no,False,38.0
116963244.0,gtf,641931518,bam,False,,,no,False,96.0
116963244.0,gtf,361276184,bam,False,,,no,False,58.0
116963244.0,gtf,333533186,bam,False,,,no,False,57.0
116963244.0,gtf,347558431,bam,False,,,no,False,55.0
116963244.0,gtf,438690054,bam,False,,,no,False,73.0
116963244.0,gtf,316519871,bam,False,,,no,False,56.0
116963244.0,gtf,325799193,bam,False,,,no,False,65.0
116963244.0,gtf,483716247,bam,False,,,no,False,77.0
116963244.0,gtf,438690054,bam,False,,,no,False,70.0
116963244.0,gtf,397125471,bam,False,,,no,False,66.0
116963244.0,gtf,453492949,bam,False,,,no,False,70.0
116963244.0,gtf,325799193,bam,False,,,no,False,56.0
116963244.0,gtf,415947160,bam,False,,,no,False,67.0
116963244.0,gtf,316519871,bam,False,,,no,False,56.0
116963244.0,gtf,425668763,bam,False,,,no,False,68.0
116963244.0,gtf,296902666,bam,False,,,no,False,63.0
116963244.0,gtf,393646644,bam,False,,,no,False,67.0
116963244.0,gtf,375494329,bam,False,,,no,False,66.0
79097.0,gff3,4850105428,bam,False,,,ballgown,True,174.0
91640.0,gff3,4850105428,bam,False,,,ballgown,True,171.0
50621.0,gff3,4850105428,bam,False,,,ballgown,True,170.0
116963244.0,gtf,330459260,bam,False,,,no,False,54.0
1281991.0,gtf,1928957769,bam,True,False,75.0,deseq2,True,118.0
1281991.0,gtf,2885731592,bam,True,False,75.0,deseq2,True,136.0
202602307.0,gtf,2606515929,bam,True,,,ballgown,True,390.0
116963244.0,gtf,331407135,bam,False,,,no,False,57.0
116963244.0,gtf,419233487,bam,False,,,no,False,66.0
1281991.0,gtf,1059964705,bam,True,False,75.0,deseq2,True,72.0
116963244.0,gtf,337430049,bam,False,,,no,False,55.0
116963244.0,gtf,327803770,bam,False,,,no,False,52.0
116963244.0,gtf,345448739,bam,False,,,no,False,54.0
116963244.0,gtf,277539561,bam,False,,,no,False,49.0
116963244.0,gtf,313653320,bam,False,,,no,False,59.0
116963244.0,gtf,303274430,bam,False,,,no,False,50.0
2649224.0,gtf,2917808,bam,False,False,75.0,deseq2,,6.0
2649224.0,gtf,3552835,bam,False,False,75.0,deseq2,,7.0
2649224.0,gtf,3552835,bam,False,False,75.0,deseq2,True,7.0
2649224.0,gtf,2917808,bam,False,False,75.0,deseq2,True,8.0
2649224.0,gtf,3552835,bam,True,False,75.0,deseq2,True,9.0
2649224.0,gtf,2917808,bam,True,False,75.0,deseq2,True,7.0
,,3552835,bam,,,,,,5.0
2649224.0,gtf,2917808,bam,True,True,75.0,deseq2,True,22.0
2649224.0,gtf,3552835,bam,True,True,75.0,deseq2,True,26.0
,,2917808,bam,,,,,,6.0
7339065.0,gtf,3552835,bam,False,False,75.0,deseq2,,6.0
7339065.0,gtf,2917808,bam,False,False,75.0,deseq2,,5.0
2649224.0,gtf,2549715,bam,False,False,75.0,deseq2,,11.0
6165347.0,gtf,2549715,bam,False,,,no,,9.0
6165347.0,gtf,3199151,bam,False,,,no,,11.0
6165347.0,gtf,2549715,bam,False,,,no,,4.0
202602307.0,gtf,2615322003,bam,True,,,ballgown,True,344.0
2649224.0,gtf,3199151,bam,False,False,75.0,deseq2,,10.0
6165347.0,gtf,2549715,bam,False,,,no,False,7.0
6165347.0,gtf,3199151,bam,False,,,no,,4.0
2649224.0,gtf,2549715,bam,False,,,no,,5.0
6165347.0,gtf,3199151,bam,False,,,no,False,6.0
2649224.0,gtf,3199151,bam,False,,,no,,5.0
,,37803,bam,,,,,,4.0
1281991.0,gtf,2887096848,bam,True,False,75.0,deseq2,True,132.0
,,40194,bam,,,,,,7.0
7339065.0,gtf,2549715,bam,False,False,75.0,deseq2,,6.0
2649224.0,gtf,2549715,bam,False,False,75.0,deseq2,,4.0
2649224.0,gtf,3199151,bam,False,False,75.0,deseq2,,10.0
7339065.0,gtf,3199151,bam,False,False,75.0,deseq2,,8.0
2649224.0,gtf,2549715,bam,False,,,no,,6.0
2649224.0,gtf,3199151,bam,False,,,no,,6.0
6165347.0,gtf,3199151,bam,False,,,no,True,5.0
6165347.0,gtf,3199151,bam,False,,,no,True,7.0
6165347.0,gtf,2549715,bam,False,,,no,True,4.0
6165347.0,gtf,3199151,bam,False,,,no,True,5.0
6165347.0,gtf,2549715,bam,False,,,no,True,4.0
6165347.0,gtf,3199151,bam,False,,,no,True,4.0
6165347.0,gtf,2549715,bam,False,,,no,True,4.0
,,458095320,bam,,,,,,37.0
,,29185284,bam,,,,,,6.0
202602307.0,gtf,1340927953,bam,True,,,ballgown,True,229.0
,,614049278,bam,,,,,,47.0
,,736236687,bam,,,,,,55.0
,,1622003966,bam,,,,,,163.0
50621.0,gff3,3037897562,bam,True,,,no,True,95.0
,,2737233068,bam,,,,,,134.0
32064830.0,gtf,2737233068,bam,True,False,75.0,deseq2,,164.0
50621.0,gff3,2474580,bam,True,,,no,True,2.0
50621.0,gff3,3042284847,bam,True,,,no,True,97.0
50621.0,gff3,2184932,bam,True,,,no,True,2.0
,,7247099448,bam,,,,,,864.0
202602307.0,gtf,2563450540,bam,True,,,ballgown,True,368.0
,,118715302,bam,,,,,,14.0
,,30709004,bam,,,,,,8.0
246071.0,gtf,2885731592,bam,True,False,75.0,deseq2,True,133.0
,,3199151,bam,,,,,,7.0
,,2549715,bam,,,,,,6.0
2649224.0,gtf,3199151,bam,False,True,75.0,deseq2,True,21.0
2649224.0,gtf,2549715,bam,False,True,75.0,deseq2,True,21.0
6808140.0,gtf,199963694,bam,False,,,no,False,22.0
6808140.0,gtf,159280757,bam,False,,,no,True,20.0
,,7217,bam,,,,,,4.0
6808140.0,gtf,199963694,bam,False,,,no,True,23.0
6808140.0,gtf,159280757,bam,False,,,no,False,19.0
6808140.0,gtf,199963694,bam,False,,,no,True,23.0
6808140.0,gtf,159280757,bam,False,,,no,True,20.0
,,29602018,bam,,,,,,7.0
,,31721591,bam,,,,,,7.0
,,30307764,bam,,,,,,8.0
,,31864044,bam,,,,,,7.0
,,31818621,bam,,,,,,7.0
,,26958798,bam,,,,,,6.0
,,31297999,bam,,,,,,7.0
,,13264950,bam,,,,,,6.0
,,31934164,bam,,,,,,7.0
,,31622235,bam,,,,,,7.0
,,44439229,bam,,,,,,8.0
,,44320755,bam,,,,,,8.0
,,34086496,bam,,,,,,7.0
,,29476062,bam,,,,,,7.0
,,30028769,bam,,,,,,7.0
,,35996471,bam,,,,,,8.0
,,887636,bam,,,,,,5.0
,,123892363,bam,,,,,,15.0
,,210475238,bam,,,,,,26.0
,,189145369,bam,,,,,,15.0
,,172964680,bam,,,,,,14.0
,,154761106,bam,,,,,,18.0
,,7523719,bam,,,,,,5.0
,,32841758,bam,,,,,,8.0
,,17929453,bam,,,,,,11.0
,,19757325,bam,,,,,,7.0
,,477287437,bam,,,,,,32.0
,,2149763202,bam,,,,,,117.0
,,2149763202,bam,,,,,True,122.0
49653359.0,gtf,2149763202,bam,True,False,75.0,deseq2,,143.0
49653359.0,gtf,2149763202,bam,True,False,75.0,deseq2,True,144.0
886062.0,gtf,30709004,bam,False,,,ballgown,,10.0
886062.0,gtf,44320755,bam,False,,,ballgown,,12.0
886062.0,gtf,31818621,bam,False,,,ballgown,,10.0
,,2149763202,bam,,,,,True,117.0
,,2723915023,bam,,,,,,86.0
886062.0,gtf,31622235,bam,False,,,ballgown,,10.0
886062.0,gtf,31934164,bam,False,,,ballgown,,11.0
886062.0,gtf,30307764,bam,False,,,ballgown,,8.0
886062.0,gtf,31721591,bam,False,,,ballgown,,10.0
886062.0,gtf,30028769,bam,False,,,ballgown,,10.0
886062.0,gtf,29602018,bam,False,,,ballgown,,9.0
886062.0,gtf,31297999,bam,False,,,ballgown,,9.0
886062.0,gtf,35996471,bam,False,,,ballgown,,10.0
886062.0,gtf,26958798,bam,False,,,ballgown,,9.0
886062.0,gtf,44439229,bam,False,,,ballgown,,11.0
886062.0,gtf,34086496,bam,False,,,ballgown,,10.0
886062.0,gtf,31864044,bam,False,,,ballgown,,8.0
886062.0,gtf,29476062,bam,False,,,ballgown,,10.0
6926.0,gff3,30307764,bam,False,,,ballgown,,8.0
454038.0,gff3,30307764,bam,False,,,ballgown,,8.0
1048370.0,gtf,30307764,bam,False,,,ballgown,,8.0
8985.0,gff3,30307764,bam,False,,,ballgown,,8.0
,,3204798169,bam,,,,,,224.0
1931151.0,gtf,30307764,bam,False,,,ballgown,,10.0
1091729.0,gtf,30307764,bam,False,,,ballgown,,10.0
7200.0,gff3,30307764,bam,False,,,ballgown,,7.0
1539732.0,gtf,30307764,bam,False,,,ballgown,,8.0
1463589.0,gtf,30307764,bam,False,,,ballgown,,11.0
447382.0,gff3,30307764,bam,False,,,ballgown,,9.0
1504263.0,gtf,30307764,bam,False,,,ballgown,,8.0
478560.0,gff3,30307764,bam,False,,,ballgown,,7.0
437420.0,gff3,30307764,bam,False,,,ballgown,,7.0
11248.0,gff3,30307764,bam,False,,,ballgown,,11.0
1086308.0,gtf,30307764,bam,False,,,ballgown,,11.0
7807.0,gff3,30307764,bam,False,,,ballgown,,7.0
1421040.0,gtf,30307764,bam,False,,,ballgown,,9.0
,,2563154125,bam,,,,,,189.0
,,2864854470,bam,,,,,,204.0
,,3098710860,bam,,,,,,228.0
,,2970399311,bam,,,,,,206.0
,,2482468154,bam,,,,,,178.0
,,2839535474,bam,,,,,,201.0
,,3072132065,bam,,,,,,216.0
,,4292206577,bam,,,,,,293.0
,,3094703735,bam,,,,,,222.0
,,3972654177,bam,,,,,,273.0
,,4151783667,bam,,,,,,286.0
,,3892920412,bam,,,,,,270.0
,,3676770265,bam,,,,,,251.0
1281991.0,gtf,2347071014,bam,True,False,75.0,deseq2,True,112.0
,,2254633995,bam,,,,,,160.0
,,3660877639,bam,,,,,,256.0
,,3636537208,bam,,,,,,256.0
1281991.0,gtf,2169328100,bam,True,False,75.0,deseq2,True,154.0
,,46706922,bam,,,,,,11.0
,,1783955,bam,,,,,,12.0
14621731.0,gff3,8727,bam,False,,,no,,8.0
,,7847454358,bam,,,,,True,559.0
43747919.0,gtf,1157683860,bam,False,,,ballgown,,128.0
43747919.0,gtf,541716058,bam,False,,,ballgown,,72.0
43747919.0,gtf,1100728839,bam,False,,,ballgown,,122.0
43747919.0,gtf,18167,bam,False,,,ballgown,,16.0
43747919.0,gtf,516454159,bam,False,,,ballgown,,67.0
43747919.0,gtf,1343146202,bam,False,,,ballgown,,143.0
50621.0,gff3,2618119879,bam,False,,,no,True,76.0
50621.0,gff3,3227392572,bam,True,,,no,True,97.0
50621.0,gff3,3273601766,bam,False,,,no,True,105.0
50621.0,gff3,2539239522,bam,False,,,no,True,82.0
50621.0,gff3,3273549059,bam,False,,,no,True,98.0
50621.0,gff3,2539334962,bam,True,,,no,True,78.0
136189670.0,gtf,938303434,bam,True,False,51.0,deseq2,,126.0
,,3720324160,bam,,,,,True,272.0
50621.0,gff3,2539292725,bam,False,,,no,True,81.0
50621.0,gff3,3273876559,bam,True,,,no,True,100.0
,,4919920267,bam,,,,,,371.0
,,2529815611,bam,,,,,,299.0
,,3011001808,bam,,,,,,337.0
,,2944426214,bam,,,,,,301.0
,,427345,bam,,,,,,4.0
,,3224509907,bam,,,,,,335.0
,,2617956940,bam,,,,,,284.0
1281991.0,gtf,846926533,bam,True,False,75.0,deseq2,True,44.0
,,327955892,bam,,,,,,31.0
,,4308273928,bam,,,,,,491.0
,,3048403425,bam,,,,,,341.0
,,2605255992,bam,,,,,,293.0
,,2805643038,bam,,,,,,311.0
,,4322923479,bam,,,,,,162.0
,,280459465,bam,,,,,,32.0
,,2068806781,bam,,,,,,135.0
50621.0,gff3,3440561227,bam,False,,,no,True,114.0
,,4919920267,bam,,,,,True,374.0
296656878.0,gtf,13488016565,bam,False,,,ballgown,False,639.0
1113425834.0,gtf,13488016565,bam,False,,,no,False,591.0
