bias_correction|ref_file,bias_correction|ref_file_filetype,create_time,destination_id,exit_code,global_model,global_model_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,mask_file,mask_file_filetype,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advanced_settings.__current_case__,parameters.advanced_settings.inner_dist_std_dev,parameters.advanced_settings.inner_mean_dist,parameters.advanced_settings.junc_alpha,parameters.advanced_settings.library_type,parameters.advanced_settings.mask_file,parameters.advanced_settings.max_bundle_frags,parameters.advanced_settings.max_bundle_length,parameters.advanced_settings.max_mle_iterations,parameters.advanced_settings.min_intron_length,parameters.advanced_settings.overhang_tolerance,parameters.advanced_settings.small_anchor_fraction,parameters.advanced_settings.trim_three_avgcov_thresh,parameters.advanced_settings.trim_three_dropoff_frac,parameters.advanced_settings.use_advanced_settings,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file,parameters.bias_correction.seq_source.ref_file.values,parameters.chromInfo,parameters.dbkey,parameters.global_model,parameters.global_model.values,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.length_correction,parameters.max_intron_len,parameters.min_isoform_fraction,parameters.multiread_correct,parameters.pre_mrna_fraction,parameters.reference_annotation.__current_case__,parameters.reference_annotation.compatible_hits_norm,parameters.reference_annotation.intron_overhang_tolerance,parameters.reference_annotation.no_faux_reads,parameters.reference_annotation.reference_annotation_file,parameters.reference_annotation.reference_annotation_file.values,parameters.reference_annotation.reference_annotation_guide_file,parameters.reference_annotation.reference_annotation_guide_file.values,parameters.reference_annotation.three_overhang_tolerance,parameters.reference_annotation.use_ref,ref_file,ref_file_filetype,reference_annotation_file,reference_annotation_file_filetype,reference_annotation_guide_file,reference_annotation_guide_file_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-04-01 15:37:56.940692,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2636780,12312347,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3466101689,bam,6520026,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23944189,,,"""""","""500000""","""0.1""","""Yes""","""0.15""",2,,50,,,,24012407.0,,600,Use reference annotation guide,,,,,1010393889.0,gtf,,29042716.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-03 11:40:50.125163,62982,158573.18447100002
,,2016-04-02 01:45:46.690984,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2636780,12318704,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5233555757,bam,6525468,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,24097610,,,"""""","""500000""","""0.1""","""Yes""","""0.15""",2,,50,,,,24012407.0,,600,Use reference annotation guide,,,,,1010393889.0,gtf,,29042716.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-03 19:01:52.057742,62982,148565.36675800002
,,2016-04-07 14:11:51.653196,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2659268,12364650,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5011677360,bam,6568258,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm9,cached,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,24176660,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,29470537.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-09 02:12:11.023369,8017,129619.370173
,,2016-04-06 08:03:42.787743,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2654043,12351398,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",32691656948,bam,6555931,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,1.0,,history,24122610.0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,24147523,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",0,,,,,,,,,No,53123765.0,fasta,,,,,,29349094.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-07 23:17:02.339650,81811,141199.55190700002
,,2016-04-11 08:08:19.133312,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2654043,12415348,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",32691656948,bam,6615895,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,1.0,,history,24122610.0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,24147523,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",0,,,,,,,,,No,53123765.0,fasta,,,,,,29349094.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-12 20:09:12.054633,81811,129652.921321
,,2016-04-11 09:08:55.424384,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2659268,12415627,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5011677360,bam,6616321,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,24176660,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,29540414.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-12 21:10:10.525238,8017,129675.100854
,,2016-04-09 17:05:48.092701,slurm_multi_development,,,,main_w2_handler2,2659268,12401399,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5011677360,bam,6601270.roundup,slurm,,,,corral-repl,,1,yes,slurm_multi_development,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm9,cached,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,24176660,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,29520530.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-09 17:36:16.286668,8017,1828.1939670000002
,,2016-04-09 20:00:20.650994,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2659268,12403298,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5011677360,bam,6603179,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,,24176660,,,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,29520530.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-11 08:01:23.766502,8017,129663.115508
,,2016-04-08 08:14:06.850852,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2654043,12379920,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",32691656948,bam,6579801,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,1.0,,history,24122610.0,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,24147523,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",0,,,,,,,,,No,53123765.0,fasta,,,,,,29349094.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-09 20:14:47.036779,81811,129640.18592700001
,,2016-04-10 12:05:13.074530,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2641396,12406922,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",712525345,bam,6608278,slurm,,,,corral-repl,,1,yes,slurm_multi,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23966413,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,23962108.0,,600,Use reference annotation guide,,,,,1199970581.0,gtf,,29530084.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-12 02:31:29.149716,78108,138376.075186
,,2016-04-10 12:05:14.792262,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2641396,12406923,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",684116889,bam,6608311,slurm,,,,corral-repl,,1,yes,slurm_multi,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23966419,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,23962108.0,,600,Use reference annotation guide,,,,,1199970581.0,gtf,,29530084.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-12 02:34:55.915844,78108,138581.123582
,,2016-04-10 12:05:15.801437,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2641396,12406924,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",559740255,bam,6608325,slurm,,,,corral-repl,,1,yes,slurm_multi,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,23966426,,,"""""","""300000""","""0.1""","""Yes""","""0.15""",2,,50,,,,23962108.0,,600,Use reference annotation guide,,,,,1199970581.0,gtf,,29530084.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-12 02:37:26.821489,78108,138731.020052
,,2016-04-11 19:15:38.783019,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2664158,12420910,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",520231677,bam,6625902,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,1.0,,history,24239381.0,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,24239843,,,"""""","""300000""","""0.1""","""No""","""0.15""",1,,,,24239382.0,,,,,Use reference annotation,3234842113.0,fasta,1199970581.0,gtf,,,,29530084.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-13 14:38:18.833620,78108,156160.050601
,,2016-04-11 19:15:36.968285,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2664158,12420909,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",661819535,bam,6625882,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,1.0,,history,24239381.0,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,24239838,,,"""""","""300000""","""0.1""","""No""","""0.15""",1,,,,24239382.0,,,,,Use reference annotation,3234842113.0,fasta,1199970581.0,gtf,,,,29530084.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-13 14:35:19.649729,78108,155982.68144400002
,,2016-04-11 19:15:36.121953,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2664158,12420908,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",571742990,bam,6625853,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,1.0,,history,24239381.0,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,24239833,,,"""""","""300000""","""0.1""","""No""","""0.15""",1,,,,24239382.0,,,,,Use reference annotation,3234842113.0,fasta,1199970581.0,gtf,,,,29530084.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-04-13 14:32:17.985417,78108,155801.86346400002
,,2016-06-01 15:47:35.855390,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2724382,13042096,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2453551680,bam,7227621,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm10,cached,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58aafa6b58d333563'}]",,"""""","""300000""","""0.1""","""Yes""","""0.15""",1,--compatible-hits-norm,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b501eb18712a39c26d'}]",,,,Use reference annotation,,,611829725.0,gtf,,,,29681263.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-06-03 12:08:28.136583,82007,159652.281193
,,2016-06-01 15:45:36.995544,slurm_multi_dynamic_walltime,,,,main_w1_handler2,2724382,13042078,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2453551680,bam,7227285,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm10,cached,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58aafa6b58d333563'}]",,"""""","""300000""","""0.1""","""Yes""","""0.15""",1,--compatible-hits-norm,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b501eb18712a39c26d'}]",,,,Use reference annotation,,,611829725.0,gtf,,,,29681263.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-06-03 12:00:57.386681,82007,159320.391137
,,2016-06-01 15:47:10.518008,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2724382,13042091,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2590969679,bam,7244996,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm10,cached,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ed17bc15cb21986b'}]",,"""""","""300000""","""0.1""","""Yes""","""0.15""",1,--compatible-hits-norm,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b501eb18712a39c26d'}]",,,,Use reference annotation,,,611829725.0,gtf,,,,29681263.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-06-05 00:01:42.323522,82007,288871.805514
,,2016-07-20 05:56:20.587492,slurm_multi_dynamic_walltime,,,,main_w1_handler2,2770129,13449880,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2234854246,bam,7663299,slurm,,,,corral-repl,,1,yes,slurm_multi,,,,,,,,,,,,,,,,,0,Yes,0.0,hg38,cached,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f041c1b7b2e98e94'}]",,"""""","""300000""","""0.1""","""Yes""","""0.15""",0,,,,,,,,,No,,,,,,,,31395146.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-07-21 17:57:23.684909,68257,129663.09741700001
,,2016-07-21 19:04:41.728991,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2136114,13464377,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3164704962,bam,7678813,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d6135619c1fc592'}]",,"""""","""300000""","""0.1""","""No""","""0.15""",1,--compatible-hits-norm,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5265c3b01a42f7209'}]",,,,Use reference annotation,,,1175571066.0,gtf,,,,30389096.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-07-23 07:05:38.761275,21327,129657.032284
,,2016-07-23 09:15:56.587460,slurm_multi_dynamic_walltime,,,,main_w1_handler2,2773852,13475779,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9241705773,bam,7691232,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b62d2abb39afd9d'}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,31640651.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-07-24 21:16:20.571832,67110,129623.984372
,,2016-06-09 18:42:43.758201,slurm_multi_development,,,,main_w2_handler2,2734245,13125615,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2256642864,bam,7310069.roundup,slurm,,,,corral-repl,,1,yes,slurm_multi_development,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm10,cached,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba50f9b26c9c13f8'}]",,"""""","""300000""","""0.1""","""No""","""0.15""",1,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fc135142597ddb08'}]",,,,Use reference annotation,,,611829725.0,gtf,,,,30731085.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-06-09 19:13:57.796193,5254,1874.037992
,,2016-06-09 18:40:55.887542,reserved_multi,,,,main_w1_handler2,2734245,13125607,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2256642864,bam,7310060.roundup,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm10,cached,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba50f9b26c9c13f8'}]",,"""""","""300000""","""0.1""","""No""","""0.15""",1,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fc135142597ddb08'}]",,,,Use reference annotation,,,611829725.0,gtf,,,,30731085.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-06-11 06:42:11.763891,5254,129675.87634900001
,,2016-06-09 18:41:19.622889,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2734245,13125610,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",2256642864,bam,7310063,slurm,,,,corral-repl,,1,yes,slurm_multi,,0.0,,,,,,,,,,,,,,No,0,Yes,0.0,mm10,cached,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ba50f9b26c9c13f8'}]",,"""""","""300000""","""0.1""","""No""","""0.15""",1,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fc135142597ddb08'}]",,,,Use reference annotation,,,611829725.0,gtf,,,,30731085.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-06-11 07:07:40.979818,5254,131181.356929
,,2016-07-25 09:52:51.770828,slurm_multi_dynamic_walltime,,,,main_w1_handler2,2773852,13483080,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",9241705773,bam,7698957,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b62d2abb39afd9d'}]",,"""""","""300000""","""0.1""","""Yes""","""0.15""",0,,,,,,,,,No,,,,,,,,31640651.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-07-26 21:56:39.672514,67110,129827.90168600001
,,2016-07-23 16:37:55.873107,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2136114,13477006,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",3344104648,bam,7692551,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d554ce769aa73939'}]",,"""""","""300000""","""0.1""","""No""","""0.15""",1,--compatible-hits-norm,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5265c3b01a42f7209'}]",,,,Use reference annotation,,,1175571066.0,gtf,,,,30389096.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-07-25 04:38:21.729423,21327,129625.856316
,,2016-07-25 09:52:51.023937,slurm_multi_dynamic_walltime,,,,main_w1_handler2,2773852,13483079,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8009644288,bam,7698948,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a2c5eb4281abc59'}]",,"""""","""300000""","""0.1""","""Yes""","""0.15""",0,,,,,,,,,No,,,,,,,,31640651.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-07-26 21:55:09.100049,67110,129738.07611200001
,,2016-08-07 22:45:29.146815,slurm_multi_dynamic_walltime,,,,main_w1_handler2,2562615,13614289,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",5113086536,bam,7826434,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5709951030b4359bd'}]",,"""""","""300000""","""0.1""","""Yes""","""0.15""",0,,,,,,,,,No,,,,,,,,32033289.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-08-09 10:47:30.448369,72214,129721.301554
,,2016-08-10 20:05:12.553315,slurm_multi_dynamic_walltime,,,,main_w2_handler2,2562615,13638932,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4930818046,bam,7852804,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,0,Yes,0.0,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1925a093a950b85'}]",,"""""","""300000""","""0.1""","""Yes""","""0.15""",0,,,,,,,,,No,,,,,,,,32145450.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-08-12 08:08:46.674926,72214,129814.12161100001
,,2016-08-11 17:25:07.921626,slurm_multi_dynamic_walltime,,,,main_w1_handler2,2562615,13645715,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",4930818046,bam,7860136,slurm,,,,corral-repl,,0,no,,,,,,,,,,,,,,,,,,1,No,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1925a093a950b85'}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,32165801.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-08-13 05:30:51.780740,72214,129943.859114
,,2016-08-27 02:40:53.743128,slurm_multi_dynamic_walltime,,,,main_w4_handler2,2800420,13729902,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12972751536,bam,7948069,slurm,,,,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,No,1,No,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54ee3434caf274caa'}]",,"""""","""300000""","""0.1""","""No""","""0.15""",0,,,,,,,,,No,,,,,,,,32520979.0,error,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0,2.2.1.0,,2016-08-28 15:17:25.997322,88929,131792.254194
