create_time,destination_id,exit_code,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.params.__current_case__,parameters.params.anchor_length,parameters.params.bowtie2_settings.__current_case__,parameters.params.bowtie2_settings.b2_settings,parameters.params.bowtie2_settings.preset.__current_case__,parameters.params.bowtie2_settings.preset.b2_preset,parameters.params.bowtie2_settings.preset.b2_preset_select,parameters.params.bowtie_n,parameters.params.coverage_search.__current_case__,parameters.params.coverage_search.max_coverage_intron,parameters.params.coverage_search.min_coverage_intron,parameters.params.coverage_search.use_search,parameters.params.fusion_search.__current_case__,parameters.params.fusion_search.anchor_len,parameters.params.fusion_search.do_search,parameters.params.fusion_search.ignore_chromosomes,parameters.params.fusion_search.min_dist,parameters.params.fusion_search.multipairs,parameters.params.fusion_search.multireads,parameters.params.fusion_search.read_mismatches,parameters.params.indel_search.__current_case__,parameters.params.indel_search.allow_indel_search,parameters.params.indel_search.max_deletion_length,parameters.params.indel_search.max_insertion_length,parameters.params.library_type,parameters.params.max_intron_length,parameters.params.max_multihits,parameters.params.max_segment_intron,parameters.params.microexon_search,parameters.params.min_intron_length,parameters.params.min_segment_intron,parameters.params.output_unmapped,parameters.params.own_junctions.__current_case__,parameters.params.own_junctions.gene_model_ann.__current_case__,parameters.params.own_junctions.gene_model_ann.gene_annotation_model.values,parameters.params.own_junctions.gene_model_ann.use_annotations,parameters.params.own_junctions.no_novel_juncs,parameters.params.own_junctions.raw_juncs.__current_case__,parameters.params.own_junctions.raw_juncs.use_juncs,parameters.params.own_junctions.use_junctions,parameters.params.read_edit_dist,parameters.params.read_mismatches,parameters.params.read_realign_edit_dist,parameters.params.seg_length,parameters.params.seg_mismatches,parameters.params.settingsType,parameters.params.splice_mismatches,parameters.readGroup.__current_case__,parameters.readGroup.specReadGroup,parameters.refGenomeSource.__current_case__,parameters.refGenomeSource.genomeSource,parameters.refGenomeSource.index,parameters.refGenomeSource.ownFile.values,parameters.singlePaired.__current_case__,parameters.singlePaired.input.values,parameters.singlePaired.input1.values,parameters.singlePaired.input2.values,parameters.singlePaired.mate_inner_distance,parameters.singlePaired.mate_std_dev,parameters.singlePaired.report_discordant_pairs,parameters.singlePaired.sPaired,params|own_junctions|gene_annotation_model,params|own_junctions|gene_annotation_model_filetype,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-01 08:52:54.877068,slurm_multi,,main_w4_handler2,3290653,17658492,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",8895802952,fastqsanger,8895802952.0,fastqsanger,11718995,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch11.len""","""hg38Patch11""",1,4,1.0,Yes,0.0,Yes,sensitive,No,1.0,50000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,70000,20,500000,No,50,50,true,1.0,,,,,,,No,2,2,0,25,1,full,0,1,no,0,indexed,hg38,,2,"[{'src': 'dce', 'id': 1111344}]",,,-34,67,Yes,paired_collection,,,,42347600.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-12-02 21:09:33.669028,114486,130598.79196
2017-12-04 10:02:31.085622,slurm_multi,,main_w3_handler2,3153965,17687779,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",14361104494,fastqsanger,14269204830.0,fastqsanger,11752389,slurm,,corral-repl,5489190.0,fasta,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 32514681}]",1,,"[{'src': 'hda', 'id': 30758901}]","[{'src': 'hda', 'id': 30758902}]",300,20,Yes,paired,,,,42309596.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-12-05 22:02:54.040909,107631,129622.955287
2017-12-11 00:47:26.310488,slurm_multi,,main_w3_handler2,3357288,17767447,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",10213230002,fastqsanger,,,11837050,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19female,,0,,"[{'src': 'hda', 'id': 32850524}]",,,,,single,,,,42571181.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-12-12 15:30:41.126112,118250,139394.815624
2017-12-11 04:57:12.047151,slurm_multi,,main_w4_handler2,3360815,17768798,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",17482489570,fastqsanger,,,11851431,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19female,,0,,"[{'src': 'hda', 'id': 32852142}]",,,,,single,,,,42571305.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-12-13 22:52:48.515097,113438,237336.46794600002
2017-12-13 08:39:20.495427,slurm_multi,,main_w4_handler2,3340846,17794725,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",18082294807,fastqsanger,,,11863953,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg38,,0,,"[{'src': 'hda', 'id': 32715535}]",,,,,single,,,,42629737.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2017-12-14 20:39:53.614565,117310,129633.11913800001
2018-01-22 09:37:49.121699,slurm_multi,,main_w3_handler2,3394890,18116788,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",16137593808,fastqsanger,,,12196452,slurm,,corral-repl,68837.0,fasta,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 33364531}]",0,,"[{'src': 'hda', 'id': 33345040}]",,,,,single,,,,43240786.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-23 21:38:29.847522,11202,129640.72582300002
2018-01-22 09:37:48.251916,slurm_multi,,main_w3_handler2,3394890,18116787,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",15265962206,fastqsanger,,,12196445,slurm,,corral-repl,68837.0,fasta,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 33364531}]",0,,"[{'src': 'hda', 'id': 33345032}]",,,,,single,,,,43240786.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-23 21:38:30.056745,11202,129641.80482900002
2018-01-22 09:37:56.625104,slurm_multi,,main_w3_handler2,3394890,18116795,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6432719776,fastqsanger,,,12218159,slurm,,corral-repl,68837.0,fasta,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 33364531}]",0,,"[{'src': 'hda', 'id': 33345078}]",,,,,single,,,,43240786.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-25 09:39:07.758980,11202,259271.133876
2018-01-22 09:37:54.123638,slurm_multi,,main_w4_handler2,3394890,18116793,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6745443386,fastqsanger,,,12233653,slurm,,corral-repl,68837.0,fasta,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 33364531}]",0,,"[{'src': 'hda', 'id': 33345064}]",,,,,single,,,,43240786.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-26 21:39:26.124498,11202,388892.00086000003
2018-01-22 09:37:50.326342,slurm_multi,,main_w4_handler2,3394890,18116789,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",7107846589,fastqsanger,,,12218158,slurm,,corral-repl,68837.0,fasta,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 33364531}]",0,,"[{'src': 'hda', 'id': 33345046}]",,,,,single,,,,43240786.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-25 09:39:06.223284,11202,259275.89694200002
2018-01-22 09:37:55.468246,slurm_multi,,main_w4_handler2,3394890,18116794,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",6205658924,fastqsanger,,,12233656,slurm,,corral-repl,68837.0,fasta,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 33364531}]",0,,"[{'src': 'hda', 'id': 33345071}]",,,,,single,,,,43240786.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-01-26 21:39:56.505789,11202,388921.037543
2018-01-31 07:56:18.998104,slurm_multi,,main_w3_handler2,3409808,18208761,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",35405552764,fastqsanger,35405552764.0,fastqsanger,12289762,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 33563677}]","[{'src': 'hda', 'id': 33563677}]",300,20,Yes,paired,,,,43570487.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-01 19:56:37.758629,120872,129618.760525
2018-02-01 17:08:39.903407,slurm_multi,,main_w3_handler2,3383182,18225820,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",20099218870,fastqsanger,20099218870.0,fastqsanger,12306128,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,1.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,mm9,,1,,"[{'src': 'hda', 'id': 33222188}]","[{'src': 'hda', 'id': 33222189}]",25,2,Yes,paired,,,,43610285.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-03 05:27:17.441744,119435,130717.538337
2018-01-31 07:56:19.892744,slurm_multi,,main_w3_handler2,3409808,18208762,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",32960121118,fastqsanger,32960121118.0,fastqsanger,12289774,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,0,indexed,hg19,,1,,"[{'src': 'hda', 'id': 33563678}]","[{'src': 'hda', 'id': 33563678}]",300,20,Yes,paired,,,,43570487.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-01 19:57:07.019819,120872,129647.12707500001
2018-02-01 17:08:42.004827,slurm_multi,,main_w4_handler2,3383182,18225823,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",24619470958,fastqsanger,24619470958.0,fastqsanger,12325253,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,1.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,mm9,,1,,"[{'src': 'hda', 'id': 33222536}]","[{'src': 'hda', 'id': 33222537}]",25,2,Yes,paired,,,,43610285.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-04 17:33:00.833498,119435,260658.82867100002
2018-02-01 17:08:40.642903,slurm_multi,,main_w4_handler2,3383182,18225822,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13550381588,fastqsanger,13550381588.0,fastqsanger,12306123,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,1.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,mm9,,1,,"[{'src': 'hda', 'id': 33222192}]","[{'src': 'hda', 'id': 33222195}]",25,2,Yes,paired,,,,43610285.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-03 05:26:46.253769,119435,130685.610866
2018-02-08 07:36:38.281054,slurm_multi,,main_w3_handler2,3383182,18307712,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",24619470958,fastqsanger,24619470958.0,fastqsanger,12391451,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,1.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,mm9,,1,,"[{'src': 'hda', 'id': 33222536}]","[{'src': 'hda', 'id': 33222537}]",25,2,Yes,paired,,,,43610285.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-09 19:37:05.213811,119435,129626.932757
2018-02-10 09:53:31.849037,slurm_multi,,main_w4_handler2,3416310,18336380,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13022886758,fastqsanger,,,12420807,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,100,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 33784620}]",,,,,single,,,,43777791.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-11 21:54:03.742991,120348,129631.89395400001
2018-02-10 07:11:15.084302,slurm_multi,,main_w4_handler2,3416310,18336085,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",12810635442,fastqsanger,,,12420391,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,0.0,,,auto,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,100,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,hg19,,0,,"[{'src': 'hda', 'id': 33783705}]",,,,,single,,,,43777791.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-11 19:12:04.173629,120348,129649.08932700001
2018-02-12 16:55:13.314669,slurm_multi,,main_w3_handler2,3383182,18352599,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",24619470958,fastqsanger,24619470958.0,fastqsanger,12437407,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,1.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,mm9,,1,,"[{'src': 'hda', 'id': 33222536}]","[{'src': 'hda', 'id': 33222537}]",25,2,Yes,paired,,,,43610285.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-14 04:55:30.184041,119435,129616.869372
2018-02-12 16:56:16.384862,slurm_multi,,main_w4_handler2,2947808,18352612,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",25680759844,fastqsanger,25680759844.0,fastqsanger,12437431,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,1.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,mm9,,1,,"[{'src': 'hda', 'id': 33615648}]","[{'src': 'hda', 'id': 33615649}]",25,2,Yes,paired,,,,43864661.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-14 04:57:00.266495,93918,129643.88163300001
2018-02-12 21:46:57.500095,slurm_multi,,main_w4_handler2,3426515,18356148,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",15294148766,fastqsanger,,,12441043,slurm,,corral-repl,1700419557.0,fasta,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/danRer11.len""","""danRer11""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 33815749}]",0,,"[{'src': 'hda', 'id': 33812510}]",,,,,single,,,,43861143.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-14 09:47:32.975645,121821,129635.47555
2018-02-12 16:55:09.865532,slurm_multi,,main_w4_handler2,3383182,18352597,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",20099218870,fastqsanger,20099218870.0,fastqsanger,12437406,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,1.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,mm9,,1,,"[{'src': 'hda', 'id': 33222188}]","[{'src': 'hda', 'id': 33222189}]",25,2,Yes,paired,,,,43610285.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-14 04:55:30.701324,119435,129620.83579200001
2018-02-12 16:56:17.573983,slurm_multi,,main_w3_handler2,2947808,18352614,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",31646666928,fastqsanger,31646666928.0,fastqsanger,12437436,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,1.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,mm9,,1,,"[{'src': 'hda', 'id': 33757872}]","[{'src': 'hda', 'id': 33757873}]",25,2,Yes,paired,,,,43864661.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-14 04:57:00.311797,93918,129642.73781400001
2018-02-12 22:16:15.479771,slurm_multi,,main_w3_handler2,3426515,18356549,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",15112441500,fastqsanger,,,12441338,slurm,,corral-repl,1700419557.0,fasta,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/danRer11.len""","""danRer11""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,no,1,history,,"[{'src': 'hda', 'id': 33815749}]",0,,"[{'src': 'hda', 'id': 33811285}]",,,,,single,,,,43861143.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-14 10:17:01.781109,121821,129646.301338
2018-02-14 17:41:28.588651,slurm_multi,,main_w4_handler2,3383182,18385162,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",13550381588,fastqsanger,13550381588.0,fastqsanger,12470186,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,1.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,mm9,,1,,"[{'src': 'hda', 'id': 33222192}]","[{'src': 'hda', 'id': 33222195}]",25,2,Yes,paired,,,,43610285.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-16 05:41:48.384289,119435,129619.79563800001
2018-02-14 17:38:51.558180,slurm_multi,,main_w4_handler2,2947808,18385143,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",31646666928,fastqsanger,31646666928.0,fastqsanger,12470170,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,1.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,mm9,,1,,"[{'src': 'hda', 'id': 33757872}]","[{'src': 'hda', 'id': 33757873}]",25,2,Yes,paired,,,,43919251.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-16 05:39:18.897421,93918,129627.33924100001
2018-02-14 17:41:27.105236,slurm_multi,,main_w3_handler2,3383182,18385161,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",20099218870,fastqsanger,20099218870.0,fastqsanger,12470189,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,1.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,mm9,,1,,"[{'src': 'hda', 'id': 33222188}]","[{'src': 'hda', 'id': 33222189}]",25,2,Yes,paired,,,,43610285.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-16 05:41:49.155634,119435,129622.050398
2018-02-14 17:38:50.436446,slurm_multi,,main_w4_handler2,2947808,18385142,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",25680759844,fastqsanger,25680759844.0,fastqsanger,12470166,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,1.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,mm9,,1,,"[{'src': 'hda', 'id': 33615648}]","[{'src': 'hda', 'id': 33615649}]",25,2,Yes,paired,,,,43919251.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-16 05:39:19.223928,93918,129628.78748200001
2018-02-16 16:29:54.486690,slurm_multi,,main_w4_handler2,2947808,18412995,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",31646666928,fastqsanger,31646666928.0,fastqsanger,12499244,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,1.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,mm9,,1,,"[{'src': 'hda', 'id': 33757872}]","[{'src': 'hda', 'id': 33757873}]",25,2,Yes,paired,,,,43919251.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-18 04:30:35.941921,93918,129641.45523100001
2018-02-16 16:29:53.458099,slurm_multi,,main_w3_handler2,2947808,18412994,False,"This job was terminated because it ran longer than the maximum allowed job run time.
Please click the bug icon to report this problem if you need help.",25680759844,fastqsanger,25680759844.0,fastqsanger,12499245,slurm,,corral-repl,,,,0,no,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,8,0.0,No,,,,No,1.0,20000,50,Yes,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,500000,20,500000,No,70,50,false,1.0,,,,,,,No,2,2,1000,25,2,full,0,1,no,0,indexed,mm9,,1,,"[{'src': 'hda', 'id': 33615648}]","[{'src': 'hda', 'id': 33615649}]",25,2,Yes,paired,,,,43919251.0,error,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,2.1.0,,2018-02-18 04:30:32.063516,93918,129638.60541700001
